DateTime_UTC,Wtemp_Inst,Flow_Inst,SpecCond_Inst,DO_Inst,DO_percentsat,pH_Inst,nitrateNitrite,PAR,barom.pressure,Depth_m
1/31/18 23:00,3.9,70.508832,963,13.3,102,8.4,0.9,0.08,96.52217,NA
1/31/18 23:15,3.9,69.942496,962,13.3,102,8.4,0.9,-0.01,96.5418,NA
1/31/18 23:30,3.9,70.508832,961,13.3,101,8.4,0.93,-0.03,96.55161,NA
1/31/18 23:45,3.9,69.942496,960,13.3,101,8.4,0.9,-0.07,96.58106,NA
2/1/18 0:00,3.9,69.942496,959,13.2,101,8.4,0.9,-0.02,96.60068,NA
2/1/18 0:15,3.9,69.659328,959,13.2,101,8.4,0.93,-0.01,96.6105,1.005416171
2/1/18 0:30,3.9,69.659328,959,13.2,101,8.4,0.93,-0.03,96.61704,1.005416171
2/1/18 0:45,3.8,69.659328,957,13.2,101,8.4,0.9,-0.02,96.63012,1.005416171
2/1/18 1:00,3.8,69.659328,957,13.2,100,8.4,0.88,-0.04,96.63994,1.005416171
2/1/18 1:15,3.8,69.659328,957,13.2,100,8.4,0.93,-0.06,96.63012,1.005416171
2/1/18 1:30,3.8,69.659328,956,13.2,100,8.4,0.93,-0.03,96.63994,1.005416171
2/1/18 1:45,3.8,69.092992,957,13.1,100,8.4,0.9,-0.04,96.64157,1.000504007
2/1/18 2:00,3.7,69.092992,956,13.1,100,8.4,0.9,-0.05,96.66938,1.000504007
2/1/18 2:15,3.7,69.092992,956,13.1,99,8.4,0.9,-0.04,96.69882,1.000504007
2/1/18 2:30,3.7,68.809824,955,13.1,99,8.4,0.93,-0.03,96.70863,0.998041453
2/1/18 2:45,3.7,68.809824,955,13.1,99,8.4,0.93,-0.04,96.70863,0.998041453
2/1/18 3:00,3.7,68.243488,954,13,99,8.4,0.9,-0.02,96.72825,0.993105022
2/1/18 3:15,3.7,69.092992,954,13,99,8.4,0.84,-0.04,96.73807,1.000504007
2/1/18 3:30,3.7,68.809824,953,13,99,8.4,0.88,-0.07,96.72825,0.998041453
2/1/18 3:45,3.6,68.243488,952,13,99,8.4,0.88,-0.04,96.73316,0.993105022
2/1/18 4:00,3.6,68.243488,950,13,99,8.4,0.84,-0.04,96.7577,0.993105022
2/1/18 4:15,3.6,68.243488,951,13,98,8.4,0.84,-0.1,96.74788,0.993105022
2/1/18 4:30,3.6,67.96032,950,13,98,8.4,0.84,-0.04,96.76097,0.990630226
2/1/18 4:45,3.6,67.96032,949,13,98,8.4,0.84,-0.06,96.73807,0.990630226
2/1/18 5:00,3.6,67.96032,949,13,98,8.4,0.84,-0.07,96.73153,0.990630226
2/1/18 5:15,3.6,67.393984,947,13,98,8.4,0.84,0.01,96.7397,0.985669102
2/1/18 5:30,3.6,68.809824,947,12.9,98,8.4,0.9,-0.04,96.74788,0.998041453
2/1/18 5:45,3.6,68.243488,947,12.9,98,8.4,0.84,-0.09,96.74298,0.993105022
2/1/18 6:00,3.6,67.96032,946,12.9,98,8.4,0.81,-0.03,96.74461,0.990630226
2/1/18 6:15,3.6,67.96032,945,12.9,98,8.4,0.81,-0.03,96.74788,0.990630226
2/1/18 6:30,3.6,67.96032,945,12.9,98,8.4,0.9,-0.05,96.73807,0.990630226
2/1/18 6:45,3.6,67.96032,946,12.9,98,8.4,0.88,-0.04,96.76751,0.990630226
2/1/18 7:00,3.6,67.96032,944,12.9,98,8.4,0.88,-0.03,96.78714,0.990630226
2/1/18 7:15,3.6,67.96032,943,12.9,97,8.4,0.84,-0.05,96.83293,0.990630226
2/1/18 7:30,3.6,68.243488,944,12.8,97,8.4,0.84,-0.03,96.87545,0.993105022
2/1/18 7:45,3.6,67.96032,943,12.8,97,8.4,0.88,-0.05,96.87054,0.990630226
2/1/18 8:00,3.6,68.243488,944,12.8,97,8.4,0.84,-0.06,96.87545,0.993105022
2/1/18 8:15,3.6,68.243488,942,12.8,97,8.4,0.95,-0.02,96.89672,0.993105022
2/1/18 8:30,3.6,67.96032,942,12.8,97,8.4,0.9,-0.03,96.94087,0.990630226
2/1/18 8:45,3.6,68.243488,942,12.8,97,8.4,0.84,-0.06,97.00139,0.993105022
2/1/18 9:00,3.6,68.809824,942,12.8,97,8.4,0.88,-0.03,97.00302,0.998041453
2/1/18 9:15,3.6,68.809824,942,12.8,97,8.4,0.88,-0.03,97.00302,0.998041453
2/1/18 9:30,3.6,68.809824,940,12.8,97,8.4,0.88,-0.05,97.0439,0.998041453
2/1/18 9:45,3.6,68.809824,940,12.8,97,8.4,0.88,-0.02,97.06353,0.998041453
2/1/18 10:00,3.5,68.809824,940,12.8,97,8.4,0.88,-0.01,97.09951,0.998041453
2/1/18 10:15,3.5,68.809824,934,12.8,96,8.4,0.95,-0.02,97.1502,0.998041453
2/1/18 10:30,3.5,68.809824,933,12.8,96,8.4,0.9,-0.01,97.17147,0.998041453
2/1/18 10:45,3.4,69.092992,931,12.8,96,8.4,0.9,-0.04,97.21889,1.000504007
2/1/18 11:00,3.4,68.809824,930,12.8,96,8.4,0.9,-0.06,97.24833,0.998041453
2/1/18 11:15,3.3,69.092992,928,12.8,96,8.4,0.88,-0.03,97.30066,1.000504007
2/1/18 11:30,3.3,69.659328,927,12.8,96,8.4,0.93,-0.04,97.32519,1.005416171
2/1/18 11:45,3.2,69.092992,926,12.8,96,8.4,0.88,-0.05,97.37261,1.000504007
2/1/18 12:00,3.2,69.659328,923,12.8,96,8.4,0.88,-0.06,97.42494,1.005416171
2/1/18 12:15,3.1,69.942496,921,12.8,96,8.4,0.88,0.22,97.474,1.007866693
2/1/18 12:30,3,69.942496,920,12.8,96,8.4,0.88,2.07,97.51325,1.007866693
2/1/18 12:45,3,69.659328,917,12.9,96,8.4,0.9,9.48,97.53123,1.005416171
2/1/18 13:00,2.9,69.942496,914,12.9,96,8.4,0.95,13.93,97.59011,1.007866693
2/1/18 13:15,2.8,70.508832,912,12.9,96,8.4,0.9,42.81,97.64407,1.012755001
2/1/18 13:30,2.8,71.075168,910,12.9,96,8.4,0.93,31.04,97.67841,1.017628489
2/1/18 13:45,2.7,70.508832,907,12.9,96,8.4,0.84,40.53,97.73891,1.012755001
2/1/18 14:00,2.6,71.358336,906,13,96,8.4,0.81,124.42,97.76835,1.020058548
2/1/18 14:15,2.6,71.075168,904,13,96,8.4,0.9,114.04,97.78469,1.017628489
2/1/18 14:30,2.5,71.075168,901,13,96,8.4,0.93,192.56,97.84193,1.017628489
2/1/18 14:45,2.5,71.358336,900,13,96,8.4,0.9,134.89,97.88935,1.020058548
2/1/18 15:00,2.4,71.358336,899,13.1,96,8.4,0.88,201.12,97.9335,1.020058548
2/1/18 15:15,2.4,71.924672,898,13.1,96,8.4,0.84,186.74,97.97438,1.024908838
2/1/18 15:30,2.3,71.924672,898,13.2,96,8.4,0.77,207.94,98.01198,1.024908838
2/1/18 15:45,2.3,71.924672,895,13.2,96,8.4,0.79,253.16,98.03324,1.024908838
2/1/18 16:00,2.3,72.20784,895,13.2,97,8.4,0.88,276.64,98.02016,1.027327398
2/1/18 16:15,2.3,72.20784,892,13.3,97,8.4,0.9,487.56,98.04141,1.027327398
2/1/18 16:30,2.3,72.774176,892,13.3,97,8.4,0.88,914.98,98.05286,1.032154871
2/1/18 16:45,2.3,73.340512,890,13.3,97,8.4,0.93,468.19,98.08229,1.03696649
2/1/18 17:00,2.3,73.62368,891,13.4,98,8.4,0.77,659.25,98.05286,1.039367149
2/1/18 17:15,2.4,73.62368,889,13.4,98,8.4,0.9,418.25,98.05286,1.039367149
2/1/18 17:30,2.4,73.340512,889,13.4,98,8.4,0.81,557.78,98.05776,1.03696649
2/1/18 17:45,2.5,73.62368,885,13.4,98,8.4,0.88,1048.97,98.05286,1.039367149
2/1/18 18:00,2.6,74.190016,885,13.4,99,8.4,0.81,789.36,98.0545,1.044156569
2/1/18 18:15,2.6,73.62368,884,13.4,99,8.4,0.84,810.35,98.04305,1.039367149
2/1/18 18:30,2.6,74.473184,884,13.4,99,8.4,0.88,490.25,98.0594,1.046546216
2/1/18 18:45,2.7,74.473184,881,13.4,100,8.4,0.81,533.32,98.0545,1.046546216
2/1/18 19:00,2.8,75.03952,881,13.4,100,8.4,0.84,500.54,98.05286,1.051313791
2/1/18 19:15,2.9,75.605856,882,13.5,100,8.4,0.81,476.83,98.04305,1.056067834
2/1/18 19:30,2.9,75.03952,881,13.5,100,8.4,0.81,271.6,98.06267,1.051313791
2/1/18 19:45,3,75.605856,879,13.5,100,8.4,0.79,550.82,98.06267,1.056067834
2/1/18 20:00,3,75.605856,880,13.5,100,8.4,0.81,413.35,98.09046,1.056067834
2/1/18 20:15,3.1,75.605856,880,13.5,100,8.4,0.79,99.24,98.09046,1.056067834
2/1/18 20:30,3.1,75.889024,878,13.5,101,8.4,0.84,95.65,98.11172,1.058438675
2/1/18 20:45,3.1,75.605856,880,13.5,101,8.4,0.81,273.09,98.13298,1.056067834
2/1/18 21:00,3.1,75.889024,877,13.5,101,8.4,0.9,292.29,98.17058,1.058438675
2/1/18 21:15,3.2,76.45536,877,13.4,101,8.4,0.84,249.24,98.19838,1.063171439
2/1/18 21:30,3.2,75.889024,877,13.4,100,8.4,0.88,151.34,98.21146,1.058438675
2/1/18 21:45,3.2,76.45536,878,13.4,100,8.4,0.84,146.55,98.22945,1.063171439
2/1/18 22:00,3.1,76.45536,878,13.4,100,8.4,0.9,59.19,98.24907,1.063171439
2/1/18 22:15,3.1,76.45536,876,13.4,100,8.4,0.9,30.01,98.26868,1.063171439
2/1/18 22:30,3.1,75.889024,876,13.4,100,8.4,0.93,15.02,98.28831,1.058438675
2/1/18 22:45,3,75.889024,874,13.4,100,8.4,0.84,3.6,98.30792,1.058438675
2/1/18 23:00,3,77.021696,875,13.4,100,8.4,0.81,0.19,98.33735,1.067889368
2/1/18 23:15,3,77.021696,875,13.4,100,8.4,0.9,0,98.34717,1.067889368
2/1/18 23:30,2.9,76.45536,875,13.4,99,8.4,0.79,0,98.37659,1.063171439
2/1/18 23:45,2.9,77.021696,874,13.4,99,8.4,0.79,-0.04,98.39622,1.067889368
2/2/18 0:00,2.8,77.021696,872,13.4,99,8.4,0.79,-0.04,98.42565,1.067889368
2/2/18 0:15,2.8,77.021696,874,13.4,99,8.4,0.81,-0.14,98.45507,1.067889368
2/2/18 0:30,2.7,77.021696,872,13.3,98,8.4,0.88,-0.04,98.46489,1.067889368
2/2/18 0:45,2.6,77.021696,872,13.3,98,8.4,0.79,-0.05,98.47143,1.067889368
2/2/18 1:00,2.6,77.304864,871,13.3,98,8.4,0.81,-0.06,98.49431,1.070243542
2/2/18 1:15,2.5,77.021696,876,13.3,98,8.4,0.84,-0.04,98.51393,1.067889368
2/2/18 1:30,2.5,77.304864,874,13.3,98,8.4,0.81,-0.04,98.52374,1.070243542
2/2/18 1:45,2.4,77.021696,873,13.3,98,8.4,0.79,-0.03,98.52374,1.067889368
2/2/18 2:00,2.3,77.021696,873,13.3,98,8.4,0.81,-0.09,98.53355,1.067889368
2/2/18 2:15,2.2,77.021696,871,13.3,97,8.4,0.79,0,98.54337,1.067889368
2/2/18 2:30,2.2,77.304864,872,13.4,97,8.4,0.79,-0.06,98.56298,1.070243542
2/2/18 2:45,2.2,76.45536,871,13.4,97,8.4,0.77,-0.03,98.5826,1.063171439
2/2/18 3:00,2.1,77.304864,872,13.4,97,8.4,0.79,-0.11,98.59241,1.070243542
2/2/18 3:15,2,77.021696,872,13.3,97,8.4,0.72,-0.02,98.59241,1.067889368
2/2/18 3:30,2,77.304864,873,13.4,97,8.4,0.77,-0.05,98.62184,1.070243542
2/2/18 3:45,2,77.021696,871,13.3,97,8.4,0.72,-0.05,98.62184,1.067889368
2/2/18 4:00,1.9,77.021696,870,13.4,96,8.4,0.77,-0.06,98.63165,1.067889368
2/2/18 4:15,1.9,77.304864,872,13.4,96,8.4,0.79,-0.05,98.63165,1.070243542
2/2/18 4:30,1.8,77.304864,872,13.3,96,8.4,0.77,-0.16,98.62184,1.070243542
2/2/18 4:45,1.8,77.304864,872,13.4,96,8.4,0.77,-0.02,98.63165,1.070243542
2/2/18 5:00,1.8,77.021696,869,13.3,96,8.4,0.7,-0.05,98.6578,1.067889368
2/2/18 5:15,1.7,77.304864,870,13.4,96,8.4,0.77,-0.07,98.65126,1.070243542
2/2/18 5:30,1.7,77.304864,870,13.4,96,8.4,0.7,-0.03,98.65126,1.070243542
2/2/18 5:45,1.7,77.304864,871,13.4,96,8.4,0.77,-0.05,98.64146,1.070243542
2/2/18 6:00,1.6,77.021696,867,13.3,96,8.4,0.79,-0.08,98.64473,1.067889368
2/2/18 6:15,1.6,77.021696,867,13.4,96,8.4,0.77,-0.05,98.63165,1.067889368
2/2/18 6:30,1.6,77.304864,869,13.4,96,8.4,0.77,-0.04,98.64146,1.070243542
2/2/18 6:45,1.6,77.304864,867,13.4,96,8.4,0.77,-0.05,98.65126,1.070243542
2/2/18 7:00,1.6,77.021696,869,13.4,96,8.4,0.79,-0.08,98.66762,1.067889368
2/2/18 7:15,1.5,77.304864,868,13.3,95,8.4,0.79,-0.16,98.6905,1.070243542
2/2/18 7:30,1.5,77.021696,866,13.3,96,8.4,0.77,-0.03,98.6905,1.067889368
2/2/18 7:45,1.5,77.021696,867,13.4,96,8.4,0.79,-0.05,98.67089,1.067889368
2/2/18 8:00,1.5,77.021696,867,13.3,95,8.4,0.72,-0.02,98.67089,1.067889368
2/2/18 8:15,1.5,77.021696,869,13.3,95,8.4,0.84,-0.06,98.66107,1.067889368
2/2/18 8:30,1.4,77.021696,866,13.3,95,8.4,0.81,-0.05,98.65126,1.067889368
2/2/18 8:45,1.4,77.021696,868,13.3,95,8.4,0.84,-0.08,98.67089,1.067889368
2/2/18 9:00,1.4,76.45536,868,13.3,95,8.4,0.79,-0.03,98.66107,1.063171439
2/2/18 9:15,1.4,77.021696,867,13.3,95,8.4,0.81,-0.05,98.67089,1.067889368
2/2/18 9:30,1.3,77.021696,872,13.3,95,8.4,0.84,-0.08,98.66107,1.067889368
2/2/18 9:45,1.3,76.45536,868,13.4,95,8.4,0.79,-0.04,98.67089,1.063171439
2/2/18 10:00,1.2,77.021696,866,13.4,95,8.4,0.81,-0.06,98.67089,1.067889368
2/2/18 10:15,1.2,75.889024,867,13.4,95,8.4,0.81,-0.03,98.6807,1.058438675
2/2/18 10:30,1.2,76.45536,868,13.4,95,8.4,0.81,-0.07,98.68397,1.063171439
2/2/18 10:45,1.1,76.45536,871,13.4,95,8.4,0.81,-0.04,98.6807,1.063171439
2/2/18 11:00,1.1,76.45536,869,13.4,94,8.4,0.81,-0.06,98.67089,1.063171439
2/2/18 11:15,1,75.889024,867,13.4,94,8.4,0.9,-0.07,98.6905,1.058438675
2/2/18 11:30,1,75.889024,870,13.4,94,8.4,0.79,-0.06,98.6905,1.058438675
2/2/18 11:45,0.9,75.605856,869,13.4,94,8.4,0.81,-0.07,98.70195,1.056067834
2/2/18 12:00,0.8,75.889024,871,13.4,94,8.4,0.81,0,98.7183,1.058438675
2/2/18 12:15,0.8,75.889024,869,13.4,94,8.4,0.9,1.6,98.71012,1.058438675
2/2/18 12:30,0.8,75.889024,869,13.5,94,8.4,0.84,7.31,98.71503,1.058438675
2/2/18 12:45,0.7,75.889024,871,13.5,94,8.4,0.84,21.81,98.71994,1.058438675
2/2/18 13:00,0.7,75.889024,874,13.5,94,8.4,0.84,39.25,98.71994,1.058438675
2/2/18 13:15,0.6,75.605856,871,13.5,94,8.4,0.9,64.37,98.70031,1.056067834
2/2/18 13:30,0.6,75.889024,869,13.5,94,8.4,0.84,106.5,98.67089,1.058438675
2/2/18 13:45,0.6,75.605856,873,13.5,94,8.4,0.9,70.76,98.67089,1.056067834
2/2/18 14:00,0.6,75.889024,872,13.6,94,8.4,0.79,78.55,98.67089,1.058438675
2/2/18 14:15,0.6,76.45536,870,13.6,95,8.4,0.79,212.53,98.66107,1.063171439
2/2/18 14:30,0.6,75.889024,869,13.6,95,8.4,0.81,437.01,98.65944,1.058438675
2/2/18 14:45,0.6,75.605856,872,13.6,95,8.4,0.84,238.76,98.65126,1.056067834
2/2/18 15:00,0.6,75.605856,870,13.6,95,8.4,0.88,415.29,98.65126,1.056067834
2/2/18 15:15,0.7,75.889024,871,13.6,95,8.4,0.84,396.19,98.65126,1.058438675
2/2/18 15:30,0.8,75.605856,872,13.7,96,8.4,0.84,632.1,98.63165,1.056067834
2/2/18 15:45,0.8,75.889024,871,13.7,96,8.4,0.84,241.37,98.59241,1.058438675
2/2/18 16:00,0.9,75.605856,866,13.7,96,8.4,0.79,212.89,98.5499,1.056067834
2/2/18 16:15,1,75.605856,871,13.7,97,8.4,0.88,389.71,98.52374,1.056067834
2/2/18 16:30,1.1,75.605856,868,13.7,97,8.4,0.88,680.6,98.52374,1.056067834
2/2/18 16:45,1.1,75.605856,869,13.7,97,8.4,0.88,490.14,98.50413,1.056067834
2/2/18 17:00,1.2,75.605856,870,13.7,98,8.4,0.88,523.8,98.4747,1.056067834
2/2/18 17:15,1.3,75.605856,869,13.7,98,8.4,0.79,369.03,98.42565,1.056067834
2/2/18 17:30,1.5,75.605856,871,13.8,98,8.4,0.9,575.06,98.37006,1.056067834
2/2/18 17:45,1.6,75.03952,870,13.8,99,8.4,0.81,954.03,98.31937,1.051313791
2/2/18 18:00,1.7,75.605856,871,13.8,99,8.4,0.79,782.75,98.28831,1.056067834
2/2/18 18:15,1.8,75.03952,871,13.7,99,8.4,0.88,956.48,98.24089,1.051313791
2/2/18 18:30,2,75.605856,867,13.8,100,8.4,0.81,536.79,98.20819,1.056067834
2/2/18 18:45,2.1,75.889024,870,13.7,100,8.4,0.88,507.42,98.17222,1.058438675
2/2/18 19:00,2.2,75.03952,870,13.8,100,8.4,0.9,608.54,98.13134,1.051313791
2/2/18 19:15,2.4,75.605856,867,13.8,101,8.4,0.84,488.64,98.11172,1.056067834
2/2/18 19:30,2.5,75.03952,870,13.8,101,8.4,0.84,379.37,98.08066,1.051313791
2/2/18 19:45,2.6,74.473184,870,13.7,101,8.4,0.84,331.85,98.08229,1.046546216
2/2/18 20:00,2.7,75.605856,869,13.7,102,8.4,0.84,445.89,98.05286,1.056067834
2/2/18 20:15,2.7,74.473184,868,13.7,102,8.4,0.88,100.58,98.00708,1.046546216
2/2/18 20:30,2.8,74.473184,865,13.7,102,8.4,0.84,100.47,97.98419,1.046546216
2/2/18 20:45,2.9,74.473184,865,13.7,102,8.4,0.88,374.91,97.94494,1.046546216
2/2/18 21:00,2.9,74.473184,866,13.7,102,8.4,0.88,273.53,97.92532,1.046546216
2/2/18 21:15,3,74.473184,871,13.7,102,8.4,0.84,286.55,97.91551,1.046546216
2/2/18 21:30,3,74.473184,866,13.7,102,8.4,0.84,173.95,97.873,1.046546216
2/2/18 21:45,3,75.03952,865,13.7,102,8.4,0.88,153.23,97.82721,1.051313791
2/2/18 22:00,3,75.03952,866,13.7,102,8.4,0.81,61.13,97.79778,1.051313791
2/2/18 22:15,3,74.473184,867,13.6,102,8.4,0.88,34.56,97.80759,1.046546216
2/2/18 22:30,3,74.473184,863,13.6,102,8.4,0.84,17.38,97.79614,1.046546216
2/2/18 22:45,3,74.473184,864,13.6,102,8.4,0.84,4.97,97.76835,1.046546216
2/2/18 23:00,3,75.03952,866,13.6,101,8.4,0.84,0.38,97.74872,1.051313791
2/2/18 23:15,3,75.03952,865,13.6,101,8.4,0.79,-0.05,97.72092,1.051313791
2/2/18 23:30,3,74.473184,867,13.6,101,8.4,0.88,-0.07,97.71929,1.046546216
2/2/18 23:45,2.9,75.03952,864,13.6,101,8.4,0.9,-0.04,97.69967,1.051313791
2/3/18 0:00,2.9,75.03952,870,13.6,101,8.4,0.84,0.01,97.68004,1.051313791
2/3/18 0:15,2.8,75.03952,867,13.5,100,8.4,0.88,-0.03,97.68004,1.051313791
2/3/18 0:30,2.8,74.190016,863,13.5,100,8.4,0.81,-0.07,97.67023,1.044156569
2/3/18 0:45,2.8,74.473184,864,13.5,100,8.4,0.81,-0.05,97.67023,1.046546216
2/3/18 1:00,2.7,74.190016,867,13.5,100,8.4,0.88,-0.06,97.66042,1.044156569
2/3/18 1:15,2.7,74.473184,865,13.5,100,8.4,0.84,-0.1,97.65061,1.046546216
2/3/18 1:30,2.7,74.473184,865,13.5,100,8.4,0.77,-0.05,97.63426,1.046546216
2/3/18 1:45,2.6,74.473184,866,13.5,100,8.4,0.84,-0.08,97.65061,1.046546216
2/3/18 2:00,2.6,74.473184,864,13.5,99,8.4,0.88,-0.09,97.63099,1.046546216
2/3/18 2:15,2.6,74.473184,869,13.5,99,8.4,0.84,-0.05,97.62118,1.046546216
2/3/18 2:30,2.6,74.190016,863,13.5,99,8.4,0.84,-0.07,97.60155,1.044156569
2/3/18 2:45,2.5,74.190016,864,13.5,99,8.4,0.81,0,97.59174,1.044156569
2/3/18 3:00,2.5,74.473184,863,13.4,99,8.4,0.79,-0.06,97.56231,1.046546216
2/3/18 3:15,2.5,74.473184,866,13.4,99,8.4,0.81,-0.07,97.53614,1.046546216
2/3/18 3:30,2.5,74.190016,863,13.4,99,8.4,0.81,-0.08,97.52306,1.044156569
2/3/18 3:45,2.5,74.473184,864,13.4,99,8.4,0.88,-0.11,97.49363,1.046546216
2/3/18 4:00,2.4,74.190016,862,13.4,98,8.4,0.79,-0.08,97.48382,1.044156569
2/3/18 4:15,2.4,74.190016,864,13.4,98,8.4,0.72,-0.07,97.46582,1.044156569
2/3/18 4:30,2.4,74.190016,863,13.4,98,8.4,0.77,-0.1,97.44457,1.044156569
2/3/18 4:45,2.4,74.473184,864,13.4,98,8.4,0.88,-0.05,97.44293,1.046546216
2/3/18 5:00,2.4,74.473184,860,13.4,98,8.4,0.79,-0.05,97.41023,1.046546216
2/3/18 5:15,2.4,74.473184,861,13.4,98,8.4,0.77,-0.07,97.3857,1.046546216
2/3/18 5:30,2.3,74.473184,859,13.4,98,8.4,0.77,-0.03,97.36607,1.046546216
2/3/18 5:45,2.3,75.03952,862,13.4,98,8.4,0.81,-0.11,97.33991,1.051313791
2/3/18 6:00,2.3,74.473184,859,13.4,98,8.4,0.79,-0.06,97.31702,1.046546216
2/3/18 6:15,2.3,74.473184,864,13.3,98,8.4,0.81,-0.08,97.29084,1.046546216
2/3/18 6:30,2.3,74.473184,858,13.4,97,8.4,0.88,-0.04,97.25814,1.046546216
2/3/18 6:45,2.3,74.473184,863,13.4,97,8.4,0.77,-0.04,97.2287,1.046546216
2/3/18 7:00,2.3,74.473184,859,13.3,97,8.4,0.79,-0.08,97.22052,1.046546216
2/3/18 7:15,2.3,74.473184,860,13.3,97,8.4,0.81,-0.08,97.21889,1.046546216
2/3/18 7:30,2.3,74.473184,860,13.3,97,8.4,0.79,-0.07,97.21398,1.046546216
2/3/18 7:45,2.3,74.190016,862,13.3,97,8.4,0.79,-0.1,97.19927,1.044156569
2/3/18 8:00,2.2,74.473184,860,13.3,97,8.4,0.84,-0.08,97.19927,1.046546216
2/3/18 8:15,2.2,74.473184,859,13.3,97,8.4,0.81,-0.08,97.17964,1.046546216
2/3/18 8:30,2.2,74.190016,855,13.3,97,8.4,0.77,-0.09,97.15184,1.044156569
2/3/18 8:45,2.2,74.190016,856,13.3,97,8.4,0.93,-0.06,97.13058,1.044156569
2/3/18 9:00,2.2,74.473184,856,13.3,97,8.4,0.79,-0.06,97.12077,1.046546216
2/3/18 9:15,2.2,74.190016,857,13.3,97,8.4,0.93,-0.07,97.09133,1.044156569
2/3/18 9:30,2.2,74.473184,859,13.3,97,8.4,0.81,-0.06,97.08152,1.046546216
2/3/18 9:45,2.2,74.473184,856,13.3,97,8.4,0.84,-0.08,97.07171,1.046546216
2/3/18 10:00,2.1,74.473184,857,13.3,97,8.4,0.93,-0.07,97.04227,1.046546216
2/3/18 10:15,2.1,74.473184,861,13.2,96,8.4,0.88,-0.04,97.00302,1.046546216
2/3/18 10:30,2.1,74.473184,857,13.3,96,8.4,0.88,-0.06,96.96377,1.046546216
2/3/18 10:45,2,74.473184,857,13.3,96,8.4,0.88,-0.02,96.94414,1.046546216
2/3/18 11:00,2,74.473184,855,13.3,96,8.4,0.84,-0.04,96.93269,1.046546216
2/3/18 11:15,1.9,74.473184,858,13.3,96,8.4,0.9,-0.05,96.9425,1.046546216
2/3/18 11:30,1.9,74.473184,858,13.3,96,8.4,0.84,-0.07,96.95395,1.046546216
2/3/18 11:45,1.8,75.03952,859,13.3,96,8.4,0.81,-0.05,96.94414,1.051313791
2/3/18 12:00,1.8,74.473184,859,13.3,96,8.4,0.88,0.03,96.93596,1.046546216
2/3/18 12:15,1.8,74.473184,856,13.3,96,8.4,0.84,0.99,96.94087,1.046546216
2/3/18 12:30,1.7,74.473184,860,13.4,96,8.4,0.9,4.3,96.94414,1.046546216
2/3/18 12:45,1.7,74.473184,857,13.4,96,8.4,0.9,12.88,96.92942,1.046546216
2/3/18 13:00,1.6,74.473184,856,13.4,96,8.4,0.84,26.92,96.92452,1.046546216
2/3/18 13:15,1.6,74.473184,859,13.4,96,8.4,0.95,52.72,96.90162,1.046546216
2/3/18 13:30,1.6,74.473184,860,13.4,96,8.4,0.88,100.72,96.91143,1.046546216
2/3/18 13:45,1.6,75.03952,858,13.4,96,8.4,0.88,92.45,96.85583,1.051313791
2/3/18 14:00,1.5,75.03952,858,13.4,96,8.4,0.9,163.82,96.84601,1.051313791
2/3/18 14:15,1.5,75.605856,859,13.5,96,8.4,0.95,163.1,96.84601,1.056067834
2/3/18 14:30,1.5,74.473184,859,13.5,96,8.4,0.88,187.42,96.82639,1.046546216
2/3/18 14:45,1.5,75.03952,862,13.5,97,8.4,0.81,263.2,96.79368,1.051313791
2/3/18 15:00,1.6,74.473184,860,13.5,97,8.4,0.88,393.94,96.75933,1.046546216
2/3/18 15:15,1.6,74.473184,859,13.5,97,8.4,0.88,343.57,96.72825,1.046546216
2/3/18 15:30,1.6,75.605856,859,13.5,97,8.4,0.81,875.88,96.69718,1.056067834
2/3/18 15:45,1.7,75.03952,857,13.6,98,8.4,0.88,127.44,96.67919,1.051313791
2/3/18 16:00,1.8,75.03952,860,13.6,98,8.4,0.84,126.97,96.63176,1.051313791
2/3/18 16:15,1.9,74.473184,858,13.6,98,8.4,0.79,221.4,96.59741,1.046546216
2/3/18 16:30,2,75.03952,855,13.6,99,8.4,0.84,531.54,96.57779,1.051313791
2/3/18 16:45,2.1,75.03952,857,13.6,99,8.4,0.79,600.17,96.55161,1.051313791
2/3/18 17:00,2.2,74.473184,855,13.6,99,8.4,0.88,509.95,96.49273,1.046546216
2/3/18 17:15,2.4,75.605856,856,13.6,100,8.4,0.81,611.28,96.45021,1.056067834
2/3/18 17:30,2.5,74.190016,858,13.6,100,8.4,0.88,671.65,96.38969,1.044156569
2/3/18 17:45,2.6,75.03952,853,13.6,100,8.4,0.81,989.72,96.31445,1.051313791
2/3/18 18:00,2.7,75.605856,856,13.6,101,8.4,0.84,665.86,96.24411,1.056067834
2/3/18 18:15,2.9,75.03952,854,13.6,101,8.4,0.84,968.55,96.2572,1.051313791
2/3/18 18:30,2.9,75.03952,854,13.6,101,8.4,0.84,595.39,96.24739,1.051313791
2/3/18 18:45,3,75.03952,852,13.6,102,8.4,0.81,410.83,96.2114,1.051313791
2/3/18 19:00,3.1,75.03952,852,13.6,102,8.4,0.81,555.26,96.1607,1.051313791
2/3/18 19:15,3.2,75.605856,854,13.6,102,8.4,0.84,518.78,96.1198,1.056067834
2/3/18 19:30,3.3,75.605856,851,13.6,102,8.4,0.84,254.36,96.08055,1.056067834
2/3/18 19:45,3.4,75.03952,852,13.6,102,8.4,0.79,319.89,96.06091,1.051313791
2/3/18 20:00,3.5,75.605856,851,13.6,102,8.4,0.81,360.17,96.03965,1.056067834
