"dateTime","nitrateNitrite","temp_C","DO_mgL","DO_sat"
2018-01-11 11:46:00,0.047553,NA,NA,NA
2018-01-11 11:46:30,0.081268,NA,NA,NA
2018-01-11 11:47:00,0.129843,NA,NA,NA
2018-01-11 11:47:30,0.151304,NA,NA,NA
2018-01-11 11:48:00,0.355809,NA,NA,NA
2018-01-11 11:48:30,1.544021,NA,NA,NA
2018-01-11 11:49:00,3.379609,NA,NA,NA
2018-01-11 11:49:30,5.026986,NA,NA,NA
2018-01-11 11:50:00,5.676963,NA,NA,NA
2018-01-11 11:50:30,5.703661,NA,NA,NA
2018-01-11 11:51:00,5.709214,NA,NA,NA
2018-01-11 11:51:30,3.827766,NA,NA,NA
2018-01-11 11:52:00,2.128576,NA,NA,NA
2018-01-11 11:52:30,4.020532,NA,NA,NA
2018-01-11 11:53:00,7.815224,NA,NA,NA
2018-01-11 11:53:30,11.42404,NA,NA,NA
2018-01-11 11:54:00,11.43812,NA,NA,NA
2018-01-11 11:54:30,11.436989,NA,NA,NA
2018-01-11 11:55:00,11.440375,NA,NA,NA
2018-01-11 11:55:30,11.443765,NA,NA,NA
2018-01-11 11:56:00,11.443202,NA,NA,NA
2018-02-05 12:40:30,0.039,NA,NA,NA
2018-02-05 12:41:00,0.038483,NA,NA,NA
2018-02-05 12:41:30,0.037707,NA,NA,NA
2018-02-05 12:42:00,0.036413,NA,NA,NA
2018-02-05 12:42:30,0.036154,NA,NA,NA
2018-02-05 12:43:00,0.035507,NA,NA,NA
2018-02-05 12:43:30,0.035507,NA,NA,NA
2018-02-05 12:44:00,0.035248,NA,NA,NA
2018-02-05 12:44:30,0.035248,NA,NA,NA
2018-02-05 12:45:00,0.035378,NA,NA,NA
2018-02-05 12:45:30,0.034731,NA,NA,NA
2018-02-05 12:46:00,0.034601,NA,NA,NA
2018-02-05 12:46:30,0.034084,NA,NA,NA
2018-02-05 12:47:00,0.034472,NA,NA,NA
2018-02-12 10:52:30,0.041331,NA,NA,NA
2018-02-19 10:40:00,NA,21.924,7.716,90.817795
2018-02-19 10:50:00,NA,21.891,7.77,91.395044
2018-02-19 11:00:00,NA,19.18,8.187,91.279286
2018-02-19 11:10:00,NA,18.751,8.245,91.131022
2018-02-19 11:20:00,NA,18.153,8.36,91.280988
2018-02-19 11:30:00,NA,17.419,8.493,91.339138
2018-02-19 11:40:00,NA,16.374,8.682,91.350615
2018-02-19 11:50:00,NA,15.219,8.927,91.642611
2018-02-19 12:00:00,NA,13.973,9.191,91.82775
2018-02-19 12:10:00,NA,8.301,9.936,87.061395
2018-02-19 12:20:00,NA,7.867,11.335,98.272384
2018-02-19 12:30:00,NA,7.715,11.483,99.184599
2018-02-19 12:34:30,2.18604,NA,NA,NA
2018-02-19 12:35:00,2.185512,NA,NA,NA
2018-02-19 12:35:30,2.188157,NA,NA,NA
2018-02-19 12:36:00,2.191332,NA,NA,NA
2018-02-19 12:36:30,2.196446,NA,NA,NA
2018-02-19 12:40:00,NA,7.639,11.502,99.163081
2018-02-19 12:44:30,2.225911,NA,NA,NA
2018-02-19 12:45:00,2.254133,NA,NA,NA
2018-02-19 12:50:00,NA,7.639,1.599,13.785582
2018-02-19 13:00:00,2.28953,7.592,0.452,3.892353
2018-02-19 13:10:00,NA,7.601,0.321,2.764873
2018-02-19 13:15:00,2.306203,NA,NA,NA
2018-02-19 13:20:00,NA,7.611,0.277,2.386475
2018-02-19 13:30:00,2.340203,7.601,0.239,2.058581
2018-02-19 13:40:00,NA,7.592,0.21,1.808394
2018-02-19 13:45:00,2.40104,NA,NA,NA
2018-02-19 13:50:00,NA,7.573,0.19,1.6354
2018-02-19 14:00:00,2.486436,7.592,0.167,1.438104
2018-02-19 14:10:00,NA,7.582,0.148,1.274173
2018-02-19 14:15:00,2.575469,NA,NA,NA
2018-02-19 14:20:00,NA,7.582,0.131,1.127815
2018-02-19 14:30:00,2.658448,7.573,0.119,1.024277
2018-02-19 14:40:00,NA,7.592,0.112,0.964477
2018-02-19 14:45:00,2.728755,NA,NA,NA
2018-02-19 14:50:00,NA,7.611,0.106,0.913236
2018-02-19 15:00:00,2.791161,7.611,0.099,0.852928
2018-02-19 15:10:00,NA,7.611,0.093,0.801235
2018-02-19 15:15:00,2.814159,NA,NA,NA
2018-02-19 15:20:00,NA,7.592,0.092,0.792249
2018-02-19 15:30:00,2.827279,7.582,0.093,0.800663
2018-02-19 15:40:00,NA,7.611,0.09,0.775389
2018-02-19 15:45:00,2.846313,NA,NA,NA
2018-02-19 15:50:00,NA,7.582,0.086,0.740398
2018-02-19 16:00:00,2.886135,7.601,0.083,0.714905
2018-02-19 16:10:00,NA,7.582,0.081,0.697352
2018-02-19 16:15:00,2.906737,NA,NA,NA
2018-02-19 16:20:00,NA,7.611,0.079,0.680619
2018-02-19 16:30:00,2.916901,7.582,0.078,0.671524
2018-02-19 16:40:00,NA,7.611,0.074,0.637542
2018-02-19 16:45:00,2.927309,NA,NA,NA
2018-02-19 16:50:00,NA,7.611,0.072,0.620311
2018-02-19 17:00:00,2.938855,7.62,0.069,0.594597
2018-02-19 17:10:00,NA,7.592,0.067,0.576964
2018-02-19 17:15:00,2.920126,NA,NA,NA
2018-02-19 17:20:00,NA,7.601,0.065,0.559865
2018-02-19 17:30:00,2.877806,7.592,0.063,0.542518
2018-02-19 17:40:00,NA,7.592,0.061,0.525295
2018-02-19 17:45:00,2.837352,NA,NA,NA
2018-02-19 17:50:00,NA,7.554,0.059,0.507597
2018-02-19 18:00:00,2.828043,7.563,0.059,0.50771
2018-02-19 18:10:00,NA,7.544,0.058,0.49887
2018-02-19 18:15:00,2.827657,NA,NA,NA
2018-02-19 18:20:00,NA,7.582,0.056,0.48212
2018-02-19 18:30:00,2.835769,7.554,0.055,0.473183
2018-02-19 18:40:00,NA,7.525,0.053,0.455651
2018-02-19 18:45:00,2.826498,NA,NA,NA
2018-02-19 18:50:00,NA,7.554,0.053,0.455977
2018-02-19 19:00:00,2.797122,7.554,0.054,0.46458
2018-02-19 19:10:00,NA,7.544,0.051,0.438662
2018-02-19 19:15:00,2.769426,NA,NA,NA
2018-02-19 19:20:00,NA,7.525,0.051,0.438456
2018-02-19 19:30:00,2.752908,7.525,0.049,0.421262
2018-02-19 19:40:00,NA,7.516,0.049,0.421168
2018-02-19 19:45:00,2.757301,NA,NA,NA
2018-02-19 19:50:00,NA,7.544,0.048,0.412858
2018-02-19 20:00:00,2.758831,7.516,0.049,0.421168
2018-02-19 20:10:00,NA,7.535,0.047,0.404167
2018-02-19 20:15:00,2.749853,NA,NA,NA
2018-02-19 20:20:00,NA,7.535,0.047,0.404167
2018-02-19 20:30:00,2.751574,7.506,0.046,0.395285
2018-02-19 20:40:00,NA,7.525,0.045,0.386873
2018-02-19 20:45:00,2.751,NA,NA,NA
2018-02-19 20:50:00,NA,7.544,0.046,0.395656
2018-02-19 21:00:00,2.767646,7.535,0.046,0.395568
2018-02-19 21:10:00,NA,7.497,0.044,0.378015
2018-02-19 21:15:00,2.777039,NA,NA,NA
2018-02-19 21:20:00,NA,7.535,0.044,0.378369
2018-02-19 21:30:00,2.790082,7.563,0.044,0.378631
2018-02-19 21:40:00,NA,7.535,0.045,0.386969
2018-02-19 21:45:00,2.791811,NA,NA,NA
2018-02-19 21:50:00,NA,7.544,0.044,0.378453
2018-02-19 22:00:00,2.798928,7.535,0.044,0.378369
2018-02-19 22:10:00,NA,7.535,0.045,0.386969
2018-02-19 22:15:00,2.813205,NA,NA,NA
2018-02-19 22:20:00,NA,7.525,0.044,0.378276
2018-02-19 22:30:00,2.813782,7.544,0.044,0.378453
2018-02-19 22:40:00,NA,7.516,0.043,0.369597
2018-02-19 22:45:00,2.800334,NA,NA,NA
2018-02-19 22:50:00,NA,7.535,0.043,0.36977
2018-02-19 23:00:00,2.77072,7.516,0.041,0.352406
2018-02-19 23:10:00,NA,7.506,0.043,0.369506
2018-02-19 23:15:00,2.75979,NA,NA,NA
2018-02-19 23:20:00,NA,7.525,0.041,0.352485
2018-02-19 23:30:00,2.775743,7.525,0.04,0.343887
2018-02-19 23:40:00,NA,7.516,0.041,0.352406
2018-02-19 23:45:00,2.802069,NA,NA,NA
2018-02-19 23:50:00,NA,7.544,0.04,0.344049
2018-02-20 00:00:00,2.834241,7.516,0.04,0.343811
2018-02-20 00:10:00,NA,7.497,0.04,0.34365
2018-02-20 00:15:00,2.845648,NA,NA,NA
2018-02-20 00:20:00,NA,7.525,0.039,0.33529
2018-02-20 00:30:00,2.830431,7.516,0.039,0.335216
2018-02-20 00:40:00,NA,7.487,0.038,0.326387
2018-02-20 00:45:00,2.797686,NA,NA,NA
2018-02-20 00:50:00,NA,7.506,0.04,0.343726
2018-02-20 01:00:00,2.771475,7.478,0.037,0.317727
2018-02-20 01:10:00,NA,7.487,0.037,0.317798
2018-02-20 01:15:00,2.770323,NA,NA,NA
2018-02-20 01:20:00,NA,7.478,0.036,0.30914
2018-02-20 01:30:00,2.767265,7.439,0.036,0.308842
2018-02-20 01:40:00,NA,7.449,0.038,0.32608
2018-02-20 01:45:00,2.753698,NA,NA,NA
2018-02-20 01:50:00,NA,7.411,0.036,0.308628
2018-02-20 02:00:00,2.731924,7.439,0.036,0.308842
2018-02-20 02:10:00,NA,7.42,0.039,0.334422
2018-02-20 02:15:00,2.72906,NA,NA,NA
2018-02-20 02:20:00,NA,7.411,0.036,0.308628
2018-02-20 02:30:00,2.747808,7.382,0.037,0.316974
2018-02-20 02:40:00,NA,7.392,0.036,0.308483
2018-02-20 02:45:00,2.781317,NA,NA,NA
2018-02-20 02:50:00,NA,7.382,0.037,0.316974
2018-02-20 03:00:00,2.814172,7.373,0.037,0.316903
2018-02-20 03:10:00,NA,7.334,0.037,0.316597
2018-02-20 03:15:00,2.835396,NA,NA,NA
2018-02-20 03:20:00,NA,7.325,0.036,0.307972
2018-02-20 03:30:00,2.828655,7.306,0.036,0.307827
2018-02-20 03:40:00,NA,7.315,0.037,0.316449
2018-02-20 03:45:00,2.79542,NA,NA,NA
2018-02-20 03:50:00,NA,7.296,0.036,0.307751
2018-02-20 04:00:00,2.737229,7.268,0.035,0.298995
2018-02-20 04:10:00,NA,7.248,0.036,0.307385
2018-02-20 04:15:00,2.689454,NA,NA,NA
2018-02-20 04:20:00,NA,7.22,0.036,0.307172
2018-02-20 04:30:00,2.652365,7.21,0.036,0.307095
2018-02-20 04:40:00,NA,7.201,0.035,0.298498
2018-02-20 04:45:00,2.627545,NA,NA,NA
2018-02-20 04:50:00,NA,7.153,0.036,0.306661
2018-02-20 05:00:00,2.608969,7.143,0.033,0.281036
2018-02-20 05:10:00,NA,7.133,0.035,0.297994
2018-02-20 05:15:00,2.591763,NA,NA,NA
2018-02-20 05:20:00,NA,7.124,0.035,0.297928
2018-02-20 05:30:00,2.567575,7.105,0.035,0.297787
2018-02-20 05:40:00,NA,7.085,0.035,0.297639
2018-02-20 05:45:00,2.540817,NA,NA,NA
2018-02-20 05:50:00,NA,7.076,0.034,0.28907
2018-02-20 06:00:00,2.526884,7.057,0.033,0.280436
2018-02-20 06:10:00,NA,7.047,0.036,0.305854
2018-02-20 06:15:00,2.540435,NA,NA,NA
2018-02-20 06:20:00,NA,7.047,0.034,0.288862
2018-02-20 06:30:00,2.585392,7.009,0.036,0.305564
2018-02-20 06:40:00,NA,6.999,0.034,0.288517
2018-02-20 06:45:00,2.617283,NA,NA,NA
2018-02-20 06:50:00,NA,6.97,0.033,0.279829
2018-02-20 07:00:00,2.60855,6.951,0.035,0.296647
2018-02-20 07:10:00,NA,6.912,0.033,0.279424
2018-02-20 07:15:00,2.528024,NA,NA,NA
2018-02-20 07:20:00,NA,6.855,0.034,0.287482
2018-02-20 07:30:00,2.419795,6.797,0.033,0.278623
2018-02-20 07:40:00,NA,6.613,0.032,0.268937
2018-02-20 07:45:00,2.339051,NA,NA,NA
2018-02-20 07:50:00,NA,6.487,0.032,0.268087
2018-02-20 08:00:00,2.279241,6.371,0.034,0.284012
2018-02-20 08:10:00,NA,6.293,0.033,0.275117
2018-02-20 08:15:00,2.244552,NA,NA,NA
2018-02-20 08:20:00,NA,6.196,0.034,0.28276
2018-02-20 08:30:00,2.219254,6.108,0.033,0.273833
2018-02-20 08:40:00,NA,6.03,0.035,0.289856
2018-02-20 08:45:00,2.205817,NA,NA,NA
2018-02-20 08:50:00,NA,5.971,0.035,0.289422
2018-02-20 09:00:00,2.201055,5.912,0.034,0.280732
2018-02-20 09:10:00,NA,5.814,0.034,0.280033
2018-02-20 09:15:00,2.177256,NA,NA,NA
2018-02-20 09:20:00,NA,5.726,0.034,0.279405
2018-02-20 09:30:00,2.145217,5.647,0.034,0.278843
2018-02-20 09:40:00,NA,5.598,0.035,0.286685
2018-02-20 09:45:00,2.121027,NA,NA,NA
2018-02-20 09:50:00,NA,5.519,0.035,0.286106
2018-02-20 10:00:00,2.086558,5.46,0.036,0.293836
2018-02-20 10:10:00,NA,5.46,0.034,0.277512
2018-02-20 10:15:00,2.056328,NA,NA,NA
2018-02-20 10:20:00,NA,5.469,0.035,0.28574
2018-02-20 10:30:00,2.034978,5.45,0.034,0.277441
2018-02-20 10:40:00,NA,5.43,0.034,0.277298
2018-02-20 10:45:00,2.055981,NA,NA,NA
2018-02-20 10:50:00,NA,5.41,0.035,0.285308
2018-02-20 11:00:00,2.122838,5.4,0.033,0.268936
2018-02-20 11:10:00,NA,5.45,0.033,0.269281
2018-02-20 11:15:00,2.191044,NA,NA,NA
2018-02-20 11:20:00,NA,5.43,0.034,0.277298
2018-02-20 11:30:00,2.250206,5.479,0.035,0.285813
2018-02-20 11:40:00,NA,5.509,0.034,0.27786
2018-02-20 11:45:00,2.31432,NA,NA,NA
2018-02-20 11:50:00,NA,5.529,0.034,0.278003
2018-02-20 12:00:00,2.390651,5.558,0.033,0.270026
2018-02-20 12:10:00,NA,5.558,0.034,0.278209
2018-02-20 12:15:00,2.491175,NA,NA,NA
2018-02-20 12:20:00,NA,5.588,0.033,0.270234
2018-02-20 12:30:00,2.594018,5.647,0.034,0.278843
2018-02-20 12:40:00,NA,5.667,0.032,0.262574
2018-02-20 12:45:00,2.686108,NA,NA,NA
2018-02-20 12:50:00,NA,5.667,0.034,0.278985
2018-02-20 13:00:00,2.777349,5.716,0.035,0.28755
2018-02-20 13:10:00,NA,5.726,0.033,0.271188
2018-02-20 13:15:00,3.009103,NA,NA,NA
2018-02-20 13:20:00,NA,5.745,0.032,0.263097
2018-02-20 13:30:00,3.825124,5.775,0.032,0.263298
2018-02-20 13:40:00,NA,5.775,0.033,0.271527
2018-02-20 13:45:00,5.23138,NA,NA,NA
2018-02-20 13:50:00,NA,5.745,0.032,0.263097
2018-02-20 14:00:00,6.474127,5.726,0.034,0.279405
2018-02-20 14:10:00,NA,5.736,0.032,0.263037
2018-02-20 14:15:00,6.728797,NA,NA,NA
2018-02-20 14:20:00,NA,5.726,0.033,0.271188
2018-02-20 14:30:00,6.194035,5.716,0.031,0.254687
2018-02-20 14:40:00,NA,5.726,0.032,0.26297
2018-02-20 14:45:00,5.502407,NA,NA,NA
2018-02-20 14:50:00,NA,5.726,0.034,0.279405
2018-02-20 15:00:00,5.128228,5.716,0.033,0.271118
2018-02-20 15:10:00,NA,5.726,0.033,0.271188
2018-02-20 15:15:00,4.880618,NA,NA,NA
2018-02-20 15:20:00,NA,5.726,0.031,0.254752
2018-02-20 15:30:00,4.734774,5.716,0.033,0.271118
2018-02-20 15:40:00,NA,5.696,0.033,0.27098
2018-02-20 15:45:00,4.559715,NA,NA,NA
2018-02-20 15:50:00,NA,5.667,0.032,0.262574
2018-02-20 16:00:00,4.31508,5.627,0.033,0.270503
2018-02-20 16:10:00,NA,5.627,0.032,0.262306
2018-02-20 16:15:00,4.088495,NA,NA,NA
2018-02-20 16:20:00,NA,5.608,0.033,0.270372
2018-02-20 16:30:00,3.924379,5.578,0.032,0.261978
2018-02-20 16:40:00,NA,5.558,0.033,0.270026
2018-02-20 16:45:00,3.843673,NA,NA,NA
2018-02-20 16:50:00,NA,5.539,0.033,0.269895
2018-02-20 17:00:00,3.774711,5.509,0.032,0.261516
2018-02-20 17:10:00,NA,5.469,0.033,0.269412
2018-02-20 17:15:00,3.730282,NA,NA,NA
2018-02-20 17:20:00,NA,5.43,0.033,0.269143
2018-02-20 17:30:00,3.678934,5.41,0.033,0.269005
2018-02-20 17:40:00,NA,5.361,0.032,0.260525
2018-02-20 17:45:00,3.63731,NA,NA,NA
2018-02-20 17:50:00,NA,5.341,0.032,0.260391
2018-02-20 18:00:00,3.602757,5.291,0.032,0.260057
2018-02-20 18:10:00,NA,5.262,0.032,0.259863
2018-02-20 18:15:00,3.604703,NA,NA,NA
2018-02-20 18:20:00,NA,5.212,0.032,0.259529
2018-02-20 18:30:00,3.646986,5.172,0.032,0.259262
2018-02-20 18:40:00,NA,5.142,0.031,0.250966
2018-02-20 18:45:00,3.729765,NA,NA,NA
2018-02-20 18:50:00,NA,5.133,0.032,0.259001
2018-02-20 19:00:00,3.832356,5.073,0.032,0.258601
2018-02-20 19:10:00,NA,5.053,0.033,0.266544
2018-02-20 19:15:00,3.909736,NA,NA,NA
2018-02-20 19:20:00,NA,4.983,0.032,0.258
2018-02-20 19:30:00,3.957844,4.983,0.032,0.258
2018-02-20 19:40:00,NA,4.943,0.031,0.249679
2018-02-20 19:45:00,4.021323,NA,NA,NA
2018-02-20 19:50:00,NA,4.913,0.032,0.257533
2018-02-20 20:00:00,4.073063,4.883,0.03,0.24125
2018-02-20 20:10:00,NA,4.863,0.032,0.2572
2018-02-20 20:15:00,4.20162,NA,NA,NA
2018-02-20 20:20:00,NA,4.853,0.033,0.265169
2018-02-20 20:30:00,4.390047,4.823,0.033,0.264963
2018-02-20 20:40:00,NA,4.803,0.032,0.2568
2018-02-20 20:45:00,4.600188,NA,NA,NA
2018-02-20 20:50:00,NA,4.813,0.033,0.264894
2018-02-20 21:00:00,4.772892,4.763,0.031,0.248517
2018-02-20 21:10:00,NA,4.733,0.033,0.264344
2018-02-20 21:15:00,4.864112,NA,NA,NA
2018-02-20 21:20:00,NA,4.703,0.032,0.256134
2018-02-20 21:30:00,4.925505,4.663,0.031,0.247872
2018-02-20 21:40:00,NA,4.653,0.031,0.247808
2018-02-20 21:45:00,4.979126,NA,NA,NA
2018-02-20 21:50:00,NA,4.663,0.032,0.255868
2018-02-20 22:00:00,5.075988,4.623,0.032,0.255602
2018-02-20 22:10:00,NA,4.593,0.031,0.247421
2018-02-20 22:15:00,5.221614,NA,NA,NA
2018-02-20 22:20:00,NA,4.583,0.032,0.255336
2018-02-20 22:30:00,5.364178,4.553,0.031,0.247163
2018-02-20 22:40:00,NA,4.533,0.031,0.247034
2018-02-20 22:45:00,5.485323,NA,NA,NA
2018-02-20 22:50:00,NA,4.513,0.031,0.246906
2018-02-20 23:00:00,5.563725,4.452,0.032,0.254465
2018-02-20 23:10:00,NA,4.432,0.032,0.254332
2018-02-20 23:15:00,5.583601,NA,NA,NA
2018-02-20 23:20:00,NA,4.392,0.033,0.262006
2018-02-20 23:30:00,5.519438,4.402,0.031,0.246191
2018-02-20 23:40:00,NA,4.372,0.031,0.245998
2018-02-20 23:45:00,5.437977,NA,NA,NA
2018-02-20 23:50:00,NA,4.351,0.031,0.245863
2018-02-21 00:00:00,5.401479,4.321,0.032,0.253595
2018-02-21 00:10:00,NA,4.351,0.032,0.253794
2018-02-21 00:15:00,5.446721,NA,NA,NA
2018-02-21 00:20:00,NA,4.261,0.032,0.253197
2018-02-21 00:30:00,5.54668,4.22,0.031,0.245021
2018-02-21 00:40:00,NA,4.22,0.031,0.245021
2018-02-21 00:45:00,5.660895,NA,NA,NA
2018-02-21 00:50:00,NA,4.2,0.031,0.244892
2018-02-21 01:00:00,5.736053,4.169,0.032,0.252587
2018-02-21 01:10:00,NA,4.139,0.031,0.244501
2018-02-21 01:15:00,5.795719,NA,NA,NA
2018-02-21 01:20:00,NA,4.099,0.032,0.252123
2018-02-21 01:30:00,5.795425,4.099,0.03,0.236365
2018-02-21 01:40:00,NA,4.038,0.031,0.243852
2018-02-21 01:45:00,5.796309,NA,NA,NA
2018-02-21 01:50:00,NA,4.007,0.032,0.251513
2018-02-21 02:00:00,5.791254,3.977,0.031,0.243461
2018-02-21 02:10:00,NA,3.956,0.031,0.243326
2018-02-21 02:15:00,5.824815,NA,NA,NA
2018-02-21 02:20:00,NA,3.916,0.033,0.258752
2018-02-21 02:30:00,5.866494,3.865,0.031,0.242743
2018-02-21 02:40:00,NA,3.834,0.03,0.23472
2018-02-21 02:45:00,5.906044,NA,NA,NA
2018-02-21 02:50:00,NA,3.814,0.031,0.242416
2018-02-21 03:00:00,5.969121,3.783,0.032,0.250031
2018-02-21 03:10:00,NA,3.732,0.032,0.249694
2018-02-21 03:15:00,6.028141,NA,NA,NA
2018-02-21 03:20:00,NA,3.722,0.031,0.241827
2018-02-21 03:30:00,6.01398,3.702,0.03,0.233902
2018-02-21 03:40:00,NA,3.671,0.029,0.22592
2018-02-21 03:45:00,5.907635,NA,NA,NA
2018-02-21 03:50:00,NA,3.64,0.029,0.225735
2018-02-21 04:00:00,5.770344,3.579,0.031,0.240912
2018-02-21 04:10:00,NA,3.538,0.03,0.232887
2018-02-21 04:15:00,5.670982,NA,NA,NA
2018-02-21 04:20:00,NA,3.538,0.03,0.232887
2018-02-21 04:30:00,5.626772,3.507,0.03,0.232696
2018-02-21 04:40:00,NA,3.446,0.029,0.224575
2018-02-21 04:45:00,5.607681,NA,NA,NA
2018-02-21 04:50:00,NA,3.435,0.031,0.239992
2018-02-21 05:00:00,5.608545,3.394,0.03,0.231997
2018-02-21 05:10:00,NA,3.374,0.029,0.224145
2018-02-21 05:15:00,5.605092,NA,NA,NA
2018-02-21 05:20:00,NA,3.343,0.032,0.247128
2018-02-21 05:30:00,5.591595,3.312,0.031,0.239207
2018-02-21 05:40:00,NA,3.291,0.031,0.239073
2018-02-21 05:45:00,5.605455,NA,NA,NA
2018-02-21 05:50:00,NA,3.291,0.031,0.239073
2018-02-21 06:00:00,5.634984,3.24,0.031,0.238748
2018-02-21 06:10:00,NA,3.25,0.029,0.223405
2018-02-21 06:15:00,5.653672,NA,NA,NA
2018-02-21 06:20:00,NA,3.219,0.031,0.238614
2018-02-21 06:30:00,5.66645,3.209,0.031,0.23855
2018-02-21 06:40:00,NA,3.199,0.031,0.238487
2018-02-21 06:45:00,5.644702,NA,NA,NA
2018-02-21 06:50:00,NA,3.188,0.03,0.230726
2018-02-21 07:00:00,5.679607,3.178,0.031,0.238353
2018-02-21 07:10:00,NA,3.137,0.03,0.230411
2018-02-21 07:15:00,5.722219,NA,NA,NA
2018-02-21 07:20:00,NA,3.147,0.03,0.230473
2018-02-21 07:30:00,5.783934,3.147,0.031,0.238155
2018-02-21 07:40:00,NA,3.106,0.031,0.237894
2018-02-21 07:45:00,5.828018,NA,NA,NA
2018-02-21 07:50:00,NA,3.126,0.031,0.238021
2018-02-21 08:00:00,5.839614,3.126,0.03,0.230343
2018-02-21 08:10:00,NA,3.095,0.03,0.230152
2018-02-21 08:15:00,5.900271,NA,NA,NA
2018-02-21 08:20:00,NA,3.085,0.031,0.23776
2018-02-21 08:30:00,5.987928,3.085,0.029,0.222421
2018-02-21 08:40:00,NA,3.106,0.029,0.222546
2018-02-21 08:45:00,6.064286,NA,NA,NA
2018-02-21 08:50:00,NA,3.085,0.031,0.23776
2018-02-21 09:00:00,6.091525,3.085,0.031,0.23776
2018-02-21 09:10:00,NA,3.085,0.031,0.23776
2018-02-21 09:15:00,6.047281,NA,NA,NA
2018-02-21 09:20:00,NA,3.106,0.03,0.23022
2018-02-21 09:30:00,5.958141,3.095,0.03,0.230152
2018-02-21 09:40:00,NA,3.106,0.031,0.237894
2018-02-21 09:45:00,5.884218,NA,NA,NA
2018-02-21 09:50:00,NA,3.106,0.03,0.23022
2018-02-21 10:00:00,5.820877,3.126,0.032,0.2457
2018-02-21 10:10:00,NA,3.137,0.03,0.230411
2018-02-21 10:15:00,5.823546,NA,NA,NA
2018-02-21 10:20:00,NA,3.147,0.031,0.238155
2018-02-21 10:30:00,5.841206,3.178,0.03,0.230664
2018-02-21 10:40:00,NA,3.188,0.029,0.223035
2018-02-21 10:45:00,5.88938,NA,NA,NA
2018-02-21 10:50:00,NA,3.25,0.03,0.231108
2018-02-21 11:00:00,5.909949,3.281,0.03,0.231299
2018-02-21 11:10:00,NA,3.271,0.03,0.231238
2018-02-21 11:15:00,5.889606,NA,NA,NA
2018-02-21 11:20:00,NA,3.343,0.03,0.231682
2018-02-21 11:30:00,5.839657,3.374,0.031,0.239603
2018-02-21 11:40:00,NA,3.415,0.03,0.232127
2018-02-21 11:45:00,5.802232,NA,NA,NA
2018-02-21 11:50:00,NA,3.435,0.031,0.239992
2018-02-21 12:00:00,5.792425,3.476,0.03,0.232504
2018-02-21 12:10:00,NA,3.528,0.03,0.232826
2018-02-21 12:15:00,5.807862,NA,NA,NA
2018-02-21 12:20:00,NA,3.548,0.032,0.248479
2018-02-21 12:30:00,5.896756,3.61,0.031,0.241111
2018-02-21 12:40:00,NA,3.681,0.03,0.233772
2018-02-21 12:45:00,5.980402,NA,NA,NA
2018-02-21 12:50:00,NA,3.722,0.03,0.234026
2018-02-21 13:00:00,6.049639,3.743,0.031,0.241962
2018-02-21 13:10:00,NA,3.814,0.029,0.226776
2018-02-21 13:15:00,6.053315,NA,NA,NA
2018-02-21 13:20:00,NA,3.844,0.03,0.234782
2018-02-21 13:30:00,6.054854,3.885,0.031,0.242871
2018-02-21 13:40:00,NA,3.906,0.03,0.235167
2018-02-21 13:45:00,6.036206,NA,NA,NA
2018-02-21 13:50:00,NA,3.956,0.029,0.227628
2018-02-21 14:00:00,6.071427,4.007,0.03,0.235794
2018-02-21 14:10:00,NA,4.048,0.029,0.22818
2018-02-21 14:15:00,6.074814,NA,NA,NA
2018-02-21 14:20:00,NA,4.068,0.029,0.2283
2018-02-21 14:30:00,6.194451,4.099,0.032,0.252123
2018-02-21 14:40:00,NA,4.149,0.028,0.220897
2018-02-21 14:45:00,6.275224,NA,NA,NA
2018-02-21 14:50:00,NA,4.159,0.03,0.236738
2018-02-21 15:00:00,6.375658,4.149,0.029,0.228786
2018-02-21 15:10:00,NA,4.169,0.03,0.2368
2018-02-21 15:15:00,6.392064,NA,NA,NA
2018-02-21 15:20:00,NA,4.159,0.029,0.228846
2018-02-21 15:30:00,6.378565,4.2,0.029,0.229093
2018-02-21 15:40:00,NA,4.18,0.029,0.228973
2018-02-21 15:45:00,6.39633,NA,NA,NA
2018-02-21 15:50:00,NA,4.159,0.03,0.236738
2018-02-21 16:00:00,6.373842,4.169,0.029,0.228907
2018-02-21 16:10:00,NA,4.119,0.027,0.21284
2018-02-21 16:15:00,6.298798,NA,NA,NA
2018-02-21 16:20:00,NA,4.058,0.03,0.23611
2018-02-21 16:30:00,6.135136,4.048,0.028,0.220312
2018-02-21 16:40:00,NA,3.987,0.029,0.227814
2018-02-21 16:45:00,5.976061,NA,NA,NA
2018-02-21 16:50:00,NA,3.967,0.029,0.227694
2018-02-21 17:00:00,5.850154,3.946,0.029,0.227568
2018-02-21 17:10:00,NA,3.885,0.028,0.219367
2018-02-21 17:15:00,5.738085,NA,NA,NA
2018-02-21 17:20:00,NA,3.865,0.028,0.219252
2018-02-21 17:30:00,5.61031,3.824,0.029,0.226836
2018-02-21 17:40:00,NA,3.743,0.03,0.234156
2018-02-21 17:45:00,5.470317,NA,NA,NA
2018-02-21 17:50:00,NA,3.732,0.028,0.218482
2018-02-21 18:00:00,5.336894,3.681,0.03,0.233772
2018-02-21 18:10:00,NA,3.64,0.029,0.225735
2018-02-21 18:15:00,5.198152,NA,NA,NA
