dateTime_UTC,Wtemp_C,Discharge_m3s,SpecCond_uScm,DO_mgL,DO_percentsat,pH,nitrateNitrite_mgL
2018-01-20 17:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 17:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 17:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 18:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 18:15:00,NA,53.235584,NA,NA,NA,NA,NA
2018-01-20 18:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 18:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 19:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 19:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 19:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 19:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 20:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 20:15:00,NA,52.952416,NA,NA,NA,NA,NA
2018-01-20 20:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 20:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 21:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 21:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 21:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 22:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 22:15:00,NA,52.669248,NA,NA,NA,NA,NA
2018-01-20 22:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 22:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 23:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 23:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 23:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-20 23:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 00:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 00:15:00,NA,52.38608,NA,NA,NA,NA,NA
2018-01-21 00:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 00:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 01:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 01:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 01:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 01:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 02:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 02:15:00,NA,52.38608,NA,NA,NA,NA,NA
2018-01-21 02:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 02:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 03:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 03:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 03:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 03:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 04:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 04:15:00,NA,52.38608,NA,NA,NA,NA,NA
2018-01-21 04:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 04:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 05:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 05:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 05:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 05:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 06:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 06:15:00,NA,52.38608,NA,NA,NA,NA,NA
2018-01-21 06:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 06:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 07:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 07:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 07:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 07:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 08:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 08:15:00,NA,52.669248,NA,NA,NA,NA,NA
2018-01-21 08:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 08:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 09:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 09:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 09:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 09:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 10:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 10:15:00,NA,53.518752,NA,NA,NA,NA,NA
2018-01-21 10:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 10:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 11:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 11:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 11:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 11:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 12:15:00,NA,54.085088,NA,NA,NA,NA,NA
2018-01-21 12:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 12:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 13:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 13:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 13:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 13:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 14:15:00,NA,54.651424,NA,NA,NA,NA,NA
2018-01-21 14:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 14:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 15:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 15:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 15:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 15:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 16:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 16:15:00,NA,55.500928,NA,NA,NA,NA,NA
2018-01-21 16:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 16:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 17:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 17:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 17:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 17:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 18:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 18:15:00,NA,56.067264,NA,NA,NA,NA,NA
2018-01-21 18:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 18:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 19:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 19:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 19:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 19:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 20:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 20:15:00,NA,56.6336,NA,NA,NA,NA,NA
2018-01-21 20:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 20:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-21 22:15:00,NA,56.916768,NA,NA,NA,NA,NA
2018-01-22 00:15:00,NA,57.199936,NA,NA,NA,NA,NA
2018-01-22 02:15:00,NA,57.766272,NA,NA,NA,NA,NA
2018-01-22 04:15:00,NA,58.615776,NA,NA,NA,NA,NA
2018-01-22 06:15:00,NA,59.182112,NA,NA,NA,NA,NA
2018-01-22 08:15:00,NA,59.748448,NA,NA,NA,NA,NA
2018-01-22 10:15:00,NA,60.314784,NA,NA,NA,NA,NA
2018-01-22 12:15:00,NA,64.845472,NA,NA,NA,NA,NA
2018-01-22 14:15:00,NA,65.978144,NA,NA,NA,NA,NA
2018-01-22 16:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-22 18:15:00,NA,69.659328,NA,NA,NA,NA,NA
2018-01-22 20:15:00,NA,69.942496,NA,NA,NA,NA,NA
2018-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 21:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 21:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 21:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 22:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 22:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-22 22:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 22:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 23:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 23:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 23:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-22 23:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 00:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 00:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-23 00:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 00:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 01:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 01:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 01:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 01:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 02:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 02:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-23 02:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 02:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 03:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 03:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 03:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 03:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 04:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 04:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-23 04:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 04:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 05:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 05:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 05:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 05:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 06:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 06:15:00,NA,70.792,NA,NA,NA,NA,NA
2018-01-23 06:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 06:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 07:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 07:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 07:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 07:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 08:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 08:15:00,NA,71.075168,NA,NA,NA,NA,NA
2018-01-23 08:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 08:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 09:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 09:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 09:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 09:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 10:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 10:15:00,NA,71.358336,NA,NA,NA,NA,NA
2018-01-23 10:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 10:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 11:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 11:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 11:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 11:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 12:15:00,NA,71.641504,NA,NA,NA,NA,NA
2018-01-23 12:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 12:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 13:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 13:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 13:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 13:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 14:15:00,NA,71.641504,NA,NA,NA,NA,NA
2018-01-23 14:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 14:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 15:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 15:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 15:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 15:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 16:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 16:15:00,NA,71.924672,NA,NA,NA,NA,NA
2018-01-23 16:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 16:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 17:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 17:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 17:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 17:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 18:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 18:15:00,NA,72.20784,NA,NA,NA,NA,NA
2018-01-23 18:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 18:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 19:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 19:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 19:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 19:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 20:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 20:15:00,NA,71.924672,NA,NA,NA,NA,NA
2018-01-23 20:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 20:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 21:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 21:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 21:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 22:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 22:15:00,NA,71.075168,NA,NA,NA,NA,NA
2018-01-23 22:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 22:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 23:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 23:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 23:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-23 23:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 00:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 00:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-24 00:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 00:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 01:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 01:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 01:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 01:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 02:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 02:15:00,NA,69.659328,NA,NA,NA,NA,NA
2018-01-24 02:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 02:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 03:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 03:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 03:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 03:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 04:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 04:15:00,NA,69.092992,NA,NA,NA,NA,NA
2018-01-24 04:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 04:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 05:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 05:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 05:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 05:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 06:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 06:15:00,NA,68.809824,NA,NA,NA,NA,NA
2018-01-24 06:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 06:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 07:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 07:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 07:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 07:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 08:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 08:15:00,NA,68.526656,NA,NA,NA,NA,NA
2018-01-24 08:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 08:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 09:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 09:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 09:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 09:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 10:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 10:15:00,NA,68.526656,NA,NA,NA,NA,NA
2018-01-24 10:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 10:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 11:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 11:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 11:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 11:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 12:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 12:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 12:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 13:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 13:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 13:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 13:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 14:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 14:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 14:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 15:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 15:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 15:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 15:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 16:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 16:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 16:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 16:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 17:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 17:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 17:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 17:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 18:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 18:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 18:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 18:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 19:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 19:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 19:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 19:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 20:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 20:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 20:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 20:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 21:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 21:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 21:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 22:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 22:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-24 22:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 22:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 23:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 23:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 23:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-24 23:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 00:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 00:15:00,NA,68.243488,NA,NA,NA,NA,NA
2018-01-25 00:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 00:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 01:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 01:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 01:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 01:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 02:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 02:15:00,NA,68.526656,NA,NA,NA,NA,NA
2018-01-25 02:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 02:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 03:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 03:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 03:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 03:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 04:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 04:15:00,NA,68.526656,NA,NA,NA,NA,NA
2018-01-25 04:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 04:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 05:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 05:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 05:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 05:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 06:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 06:15:00,NA,68.526656,NA,NA,NA,NA,NA
2018-01-25 06:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 06:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 07:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 07:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 07:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 07:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 08:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 08:15:00,NA,67.96032,NA,NA,NA,NA,NA
2018-01-25 08:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 08:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 09:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 09:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 09:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 09:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 10:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 10:15:00,NA,67.393984,NA,NA,NA,NA,NA
2018-01-25 10:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 10:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 11:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 11:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 11:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 11:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 12:15:00,NA,67.96032,NA,NA,NA,NA,NA
2018-01-25 12:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 12:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 13:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 13:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 13:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 13:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 14:15:00,NA,69.092992,NA,NA,NA,NA,NA
2018-01-25 14:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 14:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 15:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 15:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 15:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 15:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 16:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 16:15:00,NA,70.225664,NA,NA,NA,NA,NA
2018-01-25 16:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 16:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 17:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 17:15:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 17:30:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 17:45:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 18:00:00,NA,NA,NA,NA,NA,NA,NA
2018-01-25 18:15:00,NA,71.358336,NA,NA,NA,NA,NA
2018-01-25 20:15:00,NA,72.774176,NA,NA,NA,NA,NA
2018-01-25 22:15:00,NA,75.03952,NA,NA,NA,NA,NA
2018-01-26 00:15:00,NA,76.738528,NA,NA,NA,NA,NA
2018-01-26 02:15:00,NA,77.021696,NA,NA,NA,NA,NA
