"dateTime","Q1.lawrence","Q3.wakarusa","Q4.stranger","Q5.desoto","Q2.Farmland","difference"
2018-01-01 02:50:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 02:55:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:00:00,51.819744,0.156025568,NA,NA,NA,51.975769568
2018-01-01 03:05:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:10:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:15:00,51.819744,0.156308736,NA,-48.704896,NA,3.271156736
2018-01-01 03:20:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:25:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:30:00,51.819744,0.156591904,0.34829664,NA,NA,52.324632544
2018-01-01 03:35:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:40:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:45:00,51.819744,0.1486632,NA,NA,NA,51.9684072
2018-01-01 03:50:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 03:55:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:00:00,51.819744,0.15715824,NA,NA,NA,51.97690224
2018-01-01 04:05:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:10:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:15:00,51.819744,0.149229536,NA,NA,NA,51.968973536
2018-01-01 04:20:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:25:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:30:00,51.819744,0.157724576,NA,NA,NA,51.977468576
2018-01-01 04:35:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:40:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:45:00,51.819744,0.149795872,NA,NA,NA,51.969539872
2018-01-01 04:50:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 04:55:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 05:00:00,51.819744,0.15007904,NA,NA,NA,51.96982304
2018-01-01 05:05:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 05:10:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 05:15:00,51.819744,0.150362208,NA,-50.120736,NA,1.849370208
2018-01-01 05:20:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 05:25:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 05:30:00,51.819744,0.150645376,0.34546496,NA,NA,52.315854336
2018-01-01 05:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 05:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 05:45:00,51.536576,0.150928544,NA,NA,NA,51.687504544
2018-01-01 05:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 05:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:00:00,51.536576,0.151211712,NA,NA,NA,51.687787712
2018-01-01 06:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:15:00,51.536576,0.15149488,NA,NA,NA,51.68807088
2018-01-01 06:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:30:00,51.536576,0.151778048,NA,NA,NA,51.688354048
2018-01-01 06:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:45:00,51.536576,0.152061216,NA,NA,NA,51.688637216
2018-01-01 06:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 06:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:00:00,51.536576,0.144132512,NA,NA,NA,51.680708512
2018-01-01 07:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:15:00,51.536576,0.152627552,NA,-52.102912,NA,-0.413708448
2018-01-01 07:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:30:00,51.536576,0.144698848,0.3398016,NA,NA,52.021076448
2018-01-01 07:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:45:00,51.536576,0.144982016,NA,NA,NA,51.681558016
2018-01-01 07:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 07:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:00:00,51.536576,0.145265184,NA,NA,NA,51.681841184
2018-01-01 08:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:15:00,51.536576,0.145548352,NA,NA,NA,51.682124352
2018-01-01 08:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:30:00,51.536576,0.14583152,NA,NA,NA,51.68240752
2018-01-01 08:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:45:00,51.536576,0.146114688,NA,NA,NA,51.682690688
2018-01-01 08:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 08:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:00:00,51.536576,0.146397856,NA,NA,NA,51.682973856
2018-01-01 09:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:15:00,51.536576,0.146681024,NA,-52.669248,NA,-0.985990975999999
2018-01-01 09:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:30:00,51.536576,0.14724736,0.33696992,NA,NA,52.02079328
2018-01-01 09:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:45:00,51.536576,0.147530528,NA,NA,NA,51.684106528
2018-01-01 09:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 09:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:00:00,51.536576,0.147813696,NA,NA,NA,51.684389696
2018-01-01 10:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:15:00,51.536576,0.148096864,NA,NA,NA,51.684672864
2018-01-01 10:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:30:00,51.536576,0.148380032,NA,NA,NA,51.684956032
2018-01-01 10:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:45:00,51.536576,0.1486632,NA,NA,NA,51.6852392
2018-01-01 10:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 10:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:00:00,51.536576,0.148946368,NA,NA,NA,51.685522368
2018-01-01 11:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:15:00,51.536576,0.149229536,NA,-52.38608,NA,-0.700274464000003
2018-01-01 11:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:25:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:30:00,51.536576,0.149512704,0.33413824,NA,NA,52.020226944
2018-01-01 11:35:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:40:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:45:00,51.536576,0.149795872,NA,NA,NA,51.686371872
2018-01-01 11:50:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 11:55:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 12:00:00,51.536576,0.15007904,NA,NA,NA,51.68665504
2018-01-01 12:05:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 12:10:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 12:15:00,51.536576,0.150362208,NA,NA,NA,51.686938208
2018-01-01 12:20:00,51.536576,NA,NA,NA,NA,51.536576
2018-01-01 12:25:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 12:30:00,51.819744,0.150645376,NA,NA,NA,51.970389376
2018-01-01 12:35:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 12:40:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 12:45:00,51.819744,0.150928544,NA,NA,NA,51.970672544
2018-01-01 12:50:00,51.819744,NA,NA,NA,NA,51.819744
2018-01-01 12:55:00,52.102912,NA,NA,NA,NA,52.102912
2018-01-01 13:00:00,52.102912,0.151211712,NA,NA,NA,52.254123712
2018-01-01 13:05:00,52.102912,NA,NA,NA,NA,52.102912
2018-01-01 13:10:00,52.102912,NA,NA,NA,NA,52.102912
2018-01-01 13:15:00,52.102912,0.15149488,NA,-52.38608,NA,-0.131673120000003
2018-01-01 13:20:00,52.102912,NA,NA,NA,NA,52.102912
2018-01-01 13:25:00,52.38608,NA,NA,NA,NA,52.38608
2018-01-01 13:30:00,52.38608,0.151778048,0.32847488,NA,NA,52.866332928
2018-01-01 13:35:00,52.38608,NA,NA,NA,NA,52.38608
2018-01-01 13:40:00,52.38608,NA,NA,NA,NA,52.38608
2018-01-01 13:45:00,52.38608,0.152061216,NA,NA,NA,52.538141216
2018-01-01 13:50:00,52.669248,NA,NA,NA,NA,52.669248
2018-01-01 13:55:00,52.669248,NA,NA,NA,NA,52.669248
2018-01-01 14:00:00,52.669248,0.152344384,NA,NA,NA,52.821592384
2018-01-01 14:05:00,52.669248,NA,NA,NA,NA,52.669248
2018-01-01 14:10:00,52.669248,NA,NA,NA,NA,52.669248
2018-01-01 14:15:00,52.669248,0.152627552,NA,NA,NA,52.821875552
2018-01-01 14:20:00,52.952416,NA,NA,NA,NA,52.952416
2018-01-01 14:25:00,52.952416,NA,NA,NA,NA,52.952416
2018-01-01 14:30:00,52.952416,0.16140576,NA,NA,NA,53.11382176
2018-01-01 14:35:00,52.952416,NA,NA,NA,NA,52.952416
2018-01-01 14:40:00,53.235584,NA,NA,NA,NA,53.235584
2018-01-01 14:45:00,53.235584,0.161688928,NA,NA,NA,53.397272928
2018-01-01 14:50:00,53.235584,NA,NA,NA,NA,53.235584
2018-01-01 14:55:00,53.235584,NA,NA,NA,NA,53.235584
2018-01-01 15:00:00,53.518752,0.161972096,NA,NA,NA,53.680724096
2018-01-01 15:05:00,53.518752,NA,NA,NA,NA,53.518752
2018-01-01 15:10:00,53.518752,NA,NA,NA,NA,53.518752
2018-01-01 15:15:00,53.518752,0.162255264,NA,-52.38608,NA,1.294927264
2018-01-01 15:20:00,53.80192,NA,NA,NA,NA,53.80192
2018-01-01 15:25:00,53.80192,NA,NA,NA,NA,53.80192
2018-01-01 15:30:00,53.80192,0.162538432,0.3256432,NA,NA,54.290101632
2018-01-01 15:35:00,53.80192,NA,NA,NA,NA,53.80192
2018-01-01 15:40:00,54.085088,NA,NA,NA,NA,54.085088
2018-01-01 15:45:00,54.085088,0.171599808,NA,NA,NA,54.256687808
2018-01-01 15:50:00,54.085088,NA,NA,NA,NA,54.085088
2018-01-01 15:55:00,54.085088,NA,NA,NA,NA,54.085088
2018-01-01 16:00:00,54.368256,0.172166144,NA,NA,NA,54.540422144
2018-01-01 16:05:00,54.368256,NA,NA,NA,NA,54.368256
2018-01-01 16:10:00,54.368256,NA,NA,NA,NA,54.368256
2018-01-01 16:15:00,54.368256,0.172449312,NA,NA,NA,54.540705312
2018-01-01 16:20:00,54.651424,NA,NA,NA,NA,54.651424
2018-01-01 16:25:00,54.651424,NA,NA,NA,NA,54.651424
2018-01-01 16:30:00,54.651424,0.163954272,NA,NA,NA,54.815378272
2018-01-01 16:35:00,54.651424,NA,NA,NA,NA,54.651424
2018-01-01 16:40:00,54.651424,NA,NA,NA,NA,54.651424
2018-01-01 16:45:00,54.934592,0.173015648,NA,NA,NA,55.107607648
2018-01-01 16:50:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 16:55:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:00:00,54.934592,0.173298816,NA,NA,NA,55.107890816
2018-01-01 17:05:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:10:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:15:00,54.934592,0.173581984,NA,-56.067264,NA,-0.959090015999999
2018-01-01 17:20:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:25:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:30:00,54.934592,0.173865152,0.31997984,NA,NA,55.428436992
2018-01-01 17:35:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:40:00,54.934592,NA,NA,NA,NA,54.934592
2018-01-01 17:45:00,55.21776,0.17414832,NA,NA,NA,55.39190832
2018-01-01 17:50:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 17:55:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:00:00,55.21776,0.174714656,NA,NA,NA,55.392474656
2018-01-01 18:05:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:10:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:15:00,55.21776,0.174997824,NA,NA,NA,55.392757824
2018-01-01 18:20:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:25:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:30:00,55.21776,0.175280992,NA,NA,NA,55.393040992
2018-01-01 18:35:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:40:00,55.21776,NA,NA,NA,NA,55.21776
2018-01-01 18:45:00,55.21776,0.166785952,NA,NA,NA,55.384545952
2018-01-01 18:50:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 18:55:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:00:00,55.500928,0.16706912,NA,NA,NA,55.66799712
2018-01-01 19:05:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:10:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:15:00,55.500928,0.167352288,NA,-57.766272,NA,-2.097991712
2018-01-01 19:20:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:25:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:30:00,55.500928,0.176413664,0.31714816,NA,NA,55.994489824
2018-01-01 19:35:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:40:00,55.500928,NA,NA,NA,NA,55.500928
2018-01-01 19:45:00,55.500928,0.167918624,NA,NA,NA,55.668846624
2018-01-01 19:50:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 19:55:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:00:00,55.784096,0.177263168,NA,NA,NA,55.961359168
2018-01-01 20:05:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:10:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:15:00,55.784096,0.16848496,NA,NA,NA,55.95258096
2018-01-01 20:20:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:25:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:30:00,55.784096,0.177829504,NA,NA,NA,55.961925504
2018-01-01 20:35:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:40:00,55.784096,NA,NA,NA,NA,55.784096
2018-01-01 20:45:00,55.784096,0.169051296,NA,NA,NA,55.953147296
2018-01-01 20:50:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 20:55:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:00:00,56.067264,0.169617632,NA,NA,NA,56.236881632
2018-01-01 21:05:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:10:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:15:00,56.067264,0.1699008,NA,-60.597952,NA,-4.3607872
2018-01-01 21:20:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:25:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:30:00,56.067264,0.170183968,0.31431648,NA,NA,56.551764448
2018-01-01 21:35:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:40:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:45:00,56.067264,0.179528512,NA,NA,NA,56.246792512
2018-01-01 21:50:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 21:55:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:00:00,56.067264,0.17981168,NA,NA,NA,56.24707568
2018-01-01 22:05:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:10:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:15:00,56.067264,0.171033472,NA,NA,NA,56.238297472
2018-01-01 22:20:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:25:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:30:00,56.067264,0.17131664,NA,NA,NA,56.23858064
2018-01-01 22:35:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:40:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:45:00,56.067264,0.171599808,NA,NA,NA,56.238863808
2018-01-01 22:50:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 22:55:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:00:00,56.067264,0.171882976,NA,NA,NA,56.239146976
2018-01-01 23:05:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:10:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:15:00,56.067264,0.172449312,NA,-63.7128,NA,-7.473086688
2018-01-01 23:20:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:25:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:30:00,56.067264,0.17273248,0.30865312,NA,NA,56.5486496
2018-01-01 23:35:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:40:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:45:00,56.067264,0.173015648,NA,NA,NA,56.240279648
2018-01-01 23:50:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-01 23:55:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:00:00,56.067264,0.173298816,NA,NA,NA,56.240562816
2018-01-02 00:05:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:10:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:15:00,56.067264,0.173581984,NA,NA,NA,56.240845984
2018-01-02 00:20:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:25:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:30:00,56.067264,0.173865152,NA,NA,NA,56.241129152
2018-01-02 00:35:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:40:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:45:00,56.067264,0.17414832,NA,NA,NA,56.24141232
2018-01-02 00:50:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 00:55:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 01:00:00,56.067264,0.174431488,NA,NA,NA,56.241695488
2018-01-02 01:05:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 01:10:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 01:15:00,56.067264,0.174997824,NA,-65.978144,NA,-9.735882176
2018-01-02 01:20:00,56.067264,NA,NA,NA,NA,56.067264
2018-01-02 01:25:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 01:30:00,56.350432,0.175280992,0.30582144,NA,NA,56.831534432
2018-01-02 01:35:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 01:40:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 01:45:00,56.350432,0.17556416,NA,NA,NA,56.52599616
2018-01-02 01:50:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 01:55:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 02:00:00,56.350432,0.175847328,NA,NA,NA,56.526279328
2018-01-02 02:05:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 02:10:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 02:15:00,56.350432,0.176130496,NA,NA,NA,56.526562496
2018-01-02 02:20:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 02:25:00,56.350432,NA,NA,NA,NA,56.350432
2018-01-02 02:30:00,56.6336,0.176413664,NA,NA,NA,56.810013664
2018-01-02 02:35:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 02:40:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 02:45:00,56.6336,0.167918624,NA,NA,NA,56.801518624
2018-01-02 02:50:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 02:55:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 03:00:00,56.6336,0.168201792,NA,NA,NA,56.801801792
2018-01-02 03:05:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 03:10:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 03:15:00,56.6336,0.16848496,NA,-67.677152,NA,-10.87506704
2018-01-02 03:20:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 03:25:00,56.6336,NA,NA,NA,NA,56.6336
2018-01-02 03:30:00,56.916768,0.168768128,0.30298976,NA,NA,57.388525888
2018-01-02 03:35:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 03:40:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 03:45:00,56.916768,0.169051296,NA,NA,NA,57.085819296
2018-01-02 03:50:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 03:55:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:00:00,56.916768,0.169334464,NA,NA,NA,57.086102464
2018-01-02 04:05:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:10:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:15:00,56.916768,0.169617632,NA,NA,NA,57.086385632
2018-01-02 04:20:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:25:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:30:00,56.916768,0.170183968,NA,NA,NA,57.086951968
2018-01-02 04:35:00,56.916768,NA,NA,NA,NA,56.916768
2018-01-02 04:40:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 04:45:00,57.199936,0.170467136,NA,NA,NA,57.370403136
2018-01-02 04:50:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 04:55:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:00:00,57.199936,0.170750304,NA,NA,NA,57.370686304
2018-01-02 05:05:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:10:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:15:00,57.199936,0.171033472,NA,-68.243488,NA,-10.872518528
2018-01-02 05:20:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:25:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:30:00,57.199936,0.17131664,0.30015808,NA,NA,57.67141072
2018-01-02 05:35:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:40:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:45:00,57.199936,0.1628216,NA,NA,NA,57.3627576
2018-01-02 05:50:00,57.199936,NA,NA,NA,NA,57.199936
2018-01-02 05:55:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:00:00,57.483104,0.171882976,NA,NA,NA,57.654986976
2018-01-02 06:05:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:10:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:15:00,57.483104,0.172166144,NA,NA,NA,57.655270144
2018-01-02 06:20:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:25:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:30:00,57.483104,0.163671104,NA,NA,NA,57.646775104
2018-01-02 06:35:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:40:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:45:00,57.483104,0.163954272,NA,NA,NA,57.647058272
2018-01-02 06:50:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 06:55:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 07:00:00,57.483104,0.164520608,NA,NA,NA,57.647624608
2018-01-02 07:05:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 07:10:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 07:15:00,57.483104,0.164803776,NA,-68.243488,NA,-10.595580224
2018-01-02 07:20:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 07:25:00,57.483104,NA,NA,NA,NA,57.483104
2018-01-02 07:30:00,57.483104,0.165086944,0.2973264,NA,NA,57.945517344
