"dateTime","nitrateNitrite","temp_C","DO_mgL","DO_sat"
2018-01-30 15:25:00,NA,21.979,8.308,97.915184
2018-01-30 15:35:00,NA,21.352,8.438,98.244553
2018-01-30 15:45:00,NA,21.009,8.476,98.02739
2018-01-30 15:55:00,NA,20.332,8.557,97.652625
2018-01-30 16:05:00,NA,19.226,8.719,97.326213
2018-01-30 16:15:00,NA,18.15,8.917,97.382008
2018-01-30 16:25:00,NA,17.178,9.106,97.467237
2018-01-30 16:35:00,NA,16.295,9.293,97.641569
2018-01-30 16:45:00,NA,15.552,9.467,97.909055
2018-01-30 16:55:00,NA,14.545,9.641,97.562918
2018-01-30 17:05:00,NA,5.824,14.13,116.437746
2018-01-30 17:15:00,NA,4.338,14.711,116.66406
2018-01-30 17:25:00,NA,3.942,14.707,115.425641
2018-01-30 17:35:00,NA,3.819,14.641,114.535273
2018-01-30 17:45:00,NA,3.645,14.539,113.214837
2018-01-30 17:55:00,NA,3.584,14.521,112.891893
2018-01-30 18:05:00,NA,3.594,14.524,112.94518
2018-01-30 18:15:00,NA,3.501,14.32,111.084124
2018-01-30 18:25:00,NA,3.368,14.228,109.980537
2018-01-30 18:35:00,NA,3.264,14.196,109.429257
2018-01-30 18:45:00,NA,3.181,14.132,108.694636
2018-01-30 18:55:00,NA,3.119,14.117,108.399329
2018-01-30 19:05:00,NA,3.047,14.058,107.738317
2018-01-30 19:15:00,NA,2.943,13.933,106.482817
2018-01-30 19:25:00,NA,2.901,13.907,106.164257
2018-01-30 19:35:00,NA,2.765,13.736,104.475811
2018-01-30 19:45:00,NA,2.703,13.693,103.974815
2018-01-30 19:55:00,NA,2.598,13.623,103.150421
2018-01-30 20:05:00,NA,2.43,13.571,102.290425
2018-01-30 20:15:00,NA,2.377,13.465,101.345647
2018-01-30 20:25:00,NA,2.261,13.414,100.644093
2018-01-30 20:35:00,NA,2.219,13.396,100.394243
2018-01-30 20:45:00,NA,2.145,13.383,100.094851
2018-01-30 20:55:00,NA,2.092,13.371,99.860657
2018-01-30 21:05:00,NA,2.124,13.334,99.671286
2018-01-30 21:15:00,NA,1.976,13.368,99.522411
2018-01-30 21:25:00,NA,1.944,13.374,99.479968
2018-01-30 21:35:00,NA,1.944,13.345,99.264257
2018-01-30 21:45:00,NA,1.88,13.35,99.127608
2018-01-30 21:55:00,NA,1.912,13.32,98.991562
2018-01-30 22:05:00,NA,1.965,13.299,98.978938
2018-01-30 22:15:00,NA,1.986,13.418,99.921969
2018-01-30 22:25:00,NA,2.314,13.526,101.630747
2018-01-30 22:35:00,NA,2.504,13.562,102.427749
2018-01-30 22:45:00,NA,2.535,13.505,102.082876
2018-01-30 22:55:00,NA,2.451,13.401,101.06658
2018-01-30 23:05:00,NA,2.462,13.394,101.043904
2018-01-30 23:15:00,NA,2.546,13.406,101.36471
2018-01-30 23:25:00,NA,2.525,13.478,101.851218
2018-01-30 23:35:00,NA,2.577,13.472,101.949188
2018-01-30 23:45:00,NA,2.682,13.512,102.542315
2018-01-30 23:55:00,NA,2.608,13.514,102.352754
2018-01-31 00:05:00,NA,2.619,13.51,102.352876
2018-01-31 00:15:00,NA,2.619,13.508,102.337724
2018-01-31 00:25:00,NA,2.535,13.446,101.636901
2018-01-31 00:35:00,NA,2.567,13.413,101.475263
2018-01-31 00:45:00,NA,2.504,13.354,100.856818
2018-01-31 00:55:00,NA,2.546,13.301,100.57079
2018-01-31 01:05:00,NA,2.535,13.274,100.336771
2018-01-31 01:15:00,NA,2.567,13.208,99.924347
2018-01-31 01:25:00,NA,2.525,13.188,99.659732
2018-01-31 01:35:00,NA,2.451,13.158,99.233942
2018-01-31 01:45:00,NA,2.493,13.071,98.690044
2018-01-31 01:55:00,NA,2.483,13.035,98.391581
2018-01-31 02:05:00,NA,2.493,12.977,97.980315
2018-01-31 02:15:00,NA,2.483,12.942,97.689593
2018-01-31 02:25:00,NA,2.483,12.909,97.440501
2018-01-31 02:35:00,NA,2.398,12.925,97.336734
2018-01-31 02:45:00,NA,2.504,12.837,96.952147
2018-01-31 02:55:00,NA,2.462,12.819,96.706123
2018-01-31 03:05:00,NA,2.514,12.722,96.109619
2018-01-31 03:15:00,NA,2.525,12.706,96.01733
2018-01-31 03:25:00,NA,2.535,12.664,95.725845
2018-01-31 03:35:00,NA,2.514,12.654,95.595907
2018-01-31 03:45:00,NA,2.514,12.58,95.036866
2018-01-31 03:55:00,NA,2.567,12.548,94.931156
2018-01-31 04:05:00,NA,2.483,12.592,95.047702
2018-01-31 04:15:00,NA,2.493,12.55,94.756335
2018-01-31 04:25:00,NA,2.419,12.59,94.867908
2018-01-31 04:35:00,NA,2.43,12.588,94.881134
2018-01-31 04:45:00,NA,2.409,12.543,94.488125
2018-01-31 04:55:00,NA,2.388,12.537,94.389136
2018-01-31 05:05:00,NA,2.367,12.527,94.26011
2018-01-31 05:15:00,NA,2.304,12.564,94.376887
2018-01-31 05:25:00,NA,2.272,12.574,94.369872
2018-01-31 05:35:00,NA,2.24,12.548,94.092799
2018-01-31 05:45:00,NA,2.187,12.605,94.383943
2018-01-31 05:55:00,NA,2.177,12.597,94.29835
2018-01-31 06:05:00,NA,2.23,12.496,93.677375
2018-01-31 06:15:00,NA,2.156,12.555,93.930186
2018-01-31 06:25:00,NA,2.156,12.501,93.526185
2018-01-31 06:35:00,NA,2.124,12.529,93.653933
2018-01-31 06:45:00,NA,2.124,12.479,93.280184
2018-01-31 06:55:00,NA,2.092,12.508,93.415384
2018-01-31 07:05:00,NA,2.145,12.476,93.311168
2018-01-31 07:15:00,NA,2.113,12.449,93.028023
2018-01-31 07:25:00,NA,2.103,12.474,93.189419
2018-01-31 07:35:00,NA,2.103,12.532,93.622719
2018-01-31 07:45:00,NA,2.071,12.5,93.302149
2018-01-31 07:55:00,NA,2.092,12.585,93.990454
2018-01-31 08:05:00,NA,2.124,12.605,94.222031
2018-01-31 08:15:00,NA,2.124,12.669,94.700429
2018-01-31 08:25:00,NA,2.156,12.793,95.710782
2018-01-31 08:35:00,NA,2.166,12.898,96.522638
2018-01-31 08:45:00,NA,2.209,13.002,97.414949
2018-01-31 08:55:00,NA,2.24,13.059,97.924599
2018-01-31 09:05:00,NA,2.261,13.217,99.166019
2018-01-31 09:15:00,NA,2.346,13.294,99.974426
2018-01-31 09:25:00,NA,2.483,13.385,101.033473
2018-01-31 09:35:00,NA,2.556,13.477,101.929121
2018-01-31 09:45:00,NA,2.671,13.574,102.982255
2018-01-31 09:55:00,NA,2.755,13.712,104.265168
2018-01-31 10:05:00,NA,2.859,13.878,105.823309
2018-01-31 10:15:00,NA,3.005,13.971,106.951053
2018-01-31 10:25:00,NA,3.181,14.154,108.863846
2018-01-31 10:35:00,NA,3.264,14.176,109.275088
2018-01-31 10:45:00,NA,3.357,14.258,110.180135
2018-01-31 10:55:00,NA,3.326,14.2,109.641297
2018-01-31 11:05:00,NA,3.522,14.387,111.666154
2018-01-31 11:15:00,NA,3.563,14.488,112.572578
2018-01-31 11:25:00,NA,3.779,14.711,114.961278
2018-01-31 11:35:00,NA,3.758,14.495,113.210426
2018-01-31 11:45:00,NA,3.881,14.583,114.268459
2018-01-31 11:55:00,NA,4.044,14.795,116.428617
2018-01-31 12:05:00,NA,4.146,14.771,116.551811
2018-01-31 12:15:00,NA,4.257,14.779,116.954994
2018-01-31 12:25:00,NA,4.328,14.87,117.894138
2018-01-31 12:35:00,NA,4.459,15.058,119.794168
2018-01-31 12:45:00,NA,4.55,15.221,121.378705
2018-01-31 12:55:00,NA,4.631,15.196,121.435252
2018-01-31 13:05:00,NA,4.691,15.203,121.680939
2018-01-31 13:15:00,NA,4.741,15.17,121.574661
2018-01-31 13:25:00,NA,4.801,15.324,123.000256
2018-01-31 13:35:00,NA,4.822,15.386,123.565195
2018-01-31 13:45:00,NA,4.741,15.265,122.336006
2018-01-31 13:55:00,NA,4.781,15.312,122.840172
2018-01-31 14:05:00,NA,4.822,15.278,122.697846
2018-01-31 14:15:00,NA,5.042,15.472,124.965346
2018-01-31 14:25:00,NA,5.101,15.474,125.171991
2018-01-31 14:35:00,NA,5.191,15.51,125.754616
2018-01-31 14:45:00,NA,5.231,15.459,125.470262
2018-01-31 14:55:00,NA,5.241,15.435,125.307714
2018-01-31 15:05:00,NA,5.281,15.428,125.379826
2018-01-31 15:15:00,NA,5.181,15.296,123.987568
2018-01-31 15:25:00,NA,5.201,15.343,124.432627
2018-01-31 15:35:00,NA,5.101,15.262,123.457085
2018-01-31 15:45:00,NA,5.151,15.598,126.337841
2018-01-31 15:55:00,NA,5.151,15.499,125.535979
2018-01-31 16:05:00,NA,5.052,15.396,124.383622
2018-01-31 16:15:00,NA,4.972,15.235,122.828718
2018-01-31 16:25:00,NA,4.962,15.282,123.175783
2018-01-31 16:35:00,NA,4.922,15.332,123.450953
2018-01-31 16:45:00,NA,4.912,15.316,123.290203
2018-01-31 16:55:00,NA,4.801,15.17,121.764154
2018-01-31 17:05:00,NA,4.711,15.087,120.815291
2018-01-31 17:15:00,NA,4.721,15.081,120.798627
2018-01-31 17:25:00,NA,4.631,14.951,119.477392
2018-01-31 17:35:00,NA,4.51,14.751,117.508108
2018-01-31 17:45:00,NA,4.49,14.828,118.059884
2018-01-31 17:55:00,NA,4.439,14.706,116.932742
2018-01-31 18:05:00,NA,4.399,14.649,116.357847
2018-01-31 18:15:00,NA,4.318,14.55,115.326886
2018-01-31 18:25:00,NA,4.298,14.527,115.084306
2018-01-31 18:35:00,NA,4.257,14.511,114.834151
2018-01-31 18:45:00,NA,4.206,14.45,114.198622
2018-01-31 18:55:00,NA,4.135,14.358,113.260276
2018-01-31 19:05:00,NA,4.074,14.352,113.031602
2018-01-31 19:15:00,NA,4.003,14.286,112.301813
2018-01-31 19:25:00,NA,3.952,14.316,112.386555
2018-01-31 19:35:00,NA,3.952,14.227,111.687868
2018-01-31 19:45:00,NA,3.871,14.201,111.245846
2018-01-31 19:55:00,NA,3.789,14.074,110.012427
2018-01-31 20:05:00,NA,3.727,14.056,109.691697
2018-01-31 20:15:00,NA,3.727,14.025,109.449776
2018-01-31 20:25:00,NA,3.666,14.037,109.366622
2018-01-31 20:35:00,NA,3.594,13.887,107.99158
2018-01-31 20:45:00,NA,3.563,13.9,108.003784
2018-01-31 20:55:00,NA,3.512,13.824,107.267869
2018-01-31 21:05:00,NA,3.44,13.806,106.923306
2018-01-31 21:15:00,NA,3.429,13.806,106.892014
2018-01-31 21:25:00,NA,3.378,13.747,106.290783
2018-01-31 21:35:00,NA,3.388,13.739,106.257226
2018-01-31 21:45:00,NA,3.388,13.753,106.365502
2018-01-31 21:55:00,NA,3.337,13.666,105.549116
2018-01-31 22:05:00,NA,3.337,13.605,105.077983
2018-01-31 22:15:00,NA,3.275,13.535,104.364604
2018-01-31 22:25:00,NA,3.254,13.544,104.375474
2018-01-31 22:35:00,NA,3.244,13.482,103.869939
2018-01-31 22:45:00,NA,3.212,13.455,103.57335
2018-01-31 22:55:00,NA,3.233,13.445,103.554452
2018-01-31 23:05:00,NA,3.171,13.354,102.68328
2018-01-31 23:15:00,NA,3.15,13.39,102.902283
2018-01-31 23:25:00,NA,3.15,13.384,102.856173
2018-01-31 23:35:00,NA,3.161,13.364,102.732696
2018-01-31 23:45:00,NA,3.119,13.294,102.07981
2018-01-31 23:55:00,NA,3.109,13.301,102.106224
2018-02-01 00:05:00,NA,3.14,13.273,101.975851
2018-02-01 00:15:00,NA,3.078,13.281,101.868091
2018-02-01 00:25:00,NA,3.047,13.276,101.745191
2018-02-01 00:35:00,NA,3.067,13.231,101.454678
2018-02-01 00:45:00,NA,3.067,13.274,101.7844
2018-02-01 00:55:00,NA,3.078,13.255,101.668665
2018-02-01 01:05:00,NA,3.036,13.244,101.470025
2018-02-01 01:15:00,NA,3.057,13.229,101.412165
2018-02-01 01:25:00,NA,3.119,13.185,101.242838
2018-02-01 01:35:00,NA,3.057,13.19,101.113195
2018-02-01 01:45:00,NA,3.026,13.194,101.059847
2018-02-01 01:55:00,NA,3.047,13.201,101.170403
2018-02-01 02:05:00,NA,3.015,13.225,101.267417
2018-02-01 02:15:00,NA,3.057,13.198,101.174523
2018-02-01 02:25:00,NA,3.057,13.176,101.005873
2018-02-01 02:35:00,NA,3.026,13.181,100.960273
2018-02-01 02:45:00,NA,3.067,13.163,100.933258
2018-02-01 02:55:00,NA,3.099,13.159,100.989107
2018-02-01 03:05:00,NA,3.088,13.147,100.867295
2018-02-01 03:15:00,NA,3.047,13.119,100.541968
2018-02-01 03:25:00,NA,3.057,13.09,100.346606
2018-02-01 03:35:00,NA,3.005,13.087,100.18384
2018-02-01 03:45:00,NA,3.005,13.063,100.000115
2018-02-01 03:55:00,NA,3.005,13.029,99.739837
2018-02-01 04:05:00,NA,2.995,13.063,99.973292
2018-02-01 04:15:00,NA,3.015,13.051,99.935052
2018-02-01 04:25:00,NA,2.974,13.044,99.771644
2018-02-01 04:35:00,NA,3.005,13.043,99.84701
2018-02-01 04:45:00,NA,2.984,13.001,99.469434
2018-02-01 04:55:00,NA,3.015,12.984,99.422015
2018-02-01 05:05:00,NA,3.047,12.982,99.492021
2018-02-01 05:15:00,NA,3.015,12.953,99.184639
2018-02-01 05:25:00,NA,3.047,12.908,98.924897
2018-02-01 05:35:00,NA,3.036,12.886,98.727177
2018-02-01 05:45:00,NA,3.036,12.895,98.796132
2018-02-01 05:55:00,NA,3.036,12.906,98.880409
2018-02-01 06:05:00,NA,3.015,12.91,98.855377
2018-02-01 06:15:00,NA,3.005,12.861,98.45376
2018-02-01 06:25:00,NA,3.015,12.842,98.334682
2018-02-01 06:35:00,NA,3.015,12.843,98.342339
2018-02-01 06:45:00,NA,2.984,12.841,98.245289
2018-02-01 06:55:00,NA,2.943,12.838,98.114291
2018-02-01 07:05:00,NA,3.036,12.742,97.623909
2018-02-01 07:15:00,NA,3.036,12.739,97.600925
2018-02-01 07:25:00,NA,3.026,12.747,97.636037
2018-02-01 07:35:00,NA,3.015,12.746,97.599584
2018-02-01 07:45:00,NA,3.047,12.733,97.583724
2018-02-01 07:55:00,NA,3.005,12.716,97.343754
2018-02-01 08:05:00,NA,3.005,12.765,97.71886
2018-02-01 08:15:00,NA,3.005,12.792,97.92555
2018-02-01 08:25:00,NA,2.984,12.817,98.061667
2018-02-01 08:35:00,NA,2.984,12.892,98.635485
2018-02-01 08:45:00,NA,2.974,12.911,98.754346
2018-02-01 08:55:00,NA,2.974,12.984,99.312713
2018-02-01 09:05:00,NA,2.995,13.09,100.179928
2018-02-01 09:15:00,NA,2.984,13.164,100.716532
2018-02-01 09:25:00,NA,2.974,13.255,101.385552
2018-02-01 09:35:00,NA,3.015,13.307,101.895313
2018-02-01 09:45:00,NA,3.005,13.336,102.089989
2018-02-01 09:55:00,NA,3.015,13.416,102.729956
2018-02-01 10:05:00,NA,3.036,13.496,103.400744
2018-02-01 10:15:00,NA,3.036,13.558,103.875762
2018-02-01 10:25:00,NA,3.047,13.589,104.143974
2018-02-01 10:35:00,NA,3.057,13.716,105.145458
2018-02-01 10:45:00,NA,3.099,13.659,104.82637
2018-02-01 10:55:00,NA,3.15,13.716,105.407597
2018-02-01 11:05:00,NA,3.181,13.873,106.702567
2018-02-01 11:15:00,NA,3.254,14.059,108.34427
2018-02-01 11:25:00,NA,3.275,14.152,109.122119
2018-02-01 11:35:00,NA,3.337,14.268,110.198653
2018-02-01 11:45:00,NA,3.378,14.332,110.81396
2018-02-01 11:55:00,NA,3.563,14.317,111.243898
2018-02-01 12:05:00,NA,3.666,14.487,112.872711
2018-02-01 12:15:00,NA,3.85,14.717,115.224119
2018-02-01 12:25:00,NA,3.962,14.669,115.188103
2018-02-01 12:35:00,NA,4.044,14.584,114.768162
2018-02-01 12:45:00,NA,4.176,14.701,116.090865
2018-02-01 12:55:00,NA,4.277,14.69,116.311618
2018-02-01 13:05:00,NA,4.389,15.145,120.266163
2018-02-01 13:15:00,NA,4.449,15.026,119.508384
2018-02-01 13:25:00,NA,4.56,15.262,121.737379
2018-02-01 13:35:00,NA,4.601,15.057,120.230534
2018-02-01 13:45:00,NA,4.761,15.277,122.495776
2018-02-01 13:55:00,NA,4.781,15.178,121.76516
2018-02-01 14:05:00,NA,4.862,15.359,123.476328
2018-02-01 14:15:00,NA,4.872,15.099,121.417554
2018-02-01 14:25:00,NA,4.912,15.205,122.396679
2018-02-01 14:35:00,NA,5.111,15.584,126.094325
2018-02-01 14:45:00,NA,5.072,15.147,122.435166
2018-02-01 14:55:00,NA,5.052,15.214,122.913252
2018-02-01 15:05:00,NA,5.081,15.336,123.991678
2018-02-01 15:15:00,NA,5.181,15.74,127.58658
2018-02-01 15:25:00,NA,5.161,15.5,125.576439
2018-02-01 15:35:00,NA,5.141,15.403,124.72626
2018-02-01 15:45:00,NA,5.171,15.598,126.402974
2018-02-01 15:55:00,NA,5.191,15.557,126.13569
2018-02-01 16:05:00,NA,5.131,15.677,126.912257
2018-02-01 16:15:00,NA,5.091,15.621,126.328502
2018-02-01 16:25:00,NA,4.912,15.211,122.444978
2018-02-01 16:35:00,NA,4.832,15.377,123.524942
2018-02-01 16:45:00,NA,4.671,15.016,120.121758
2018-02-01 16:55:00,NA,4.641,15.045,120.259861
2018-02-01 17:05:00,NA,4.56,15.082,120.301608
2018-02-01 17:15:00,NA,4.409,15.048,119.558369
2018-02-01 17:25:00,NA,4.399,15.216,120.861561
2018-02-01 17:35:00,NA,4.288,15.002,118.816182
2018-02-01 17:45:00,NA,4.196,14.948,118.103339
2018-02-01 17:55:00,NA,4.146,15.046,118.721722
2018-02-01 18:05:00,NA,4.034,14.918,117.365675
2018-02-01 18:15:00,NA,3.932,14.79,116.046458
2018-02-01 18:25:00,NA,3.85,14.823,116.054027
2018-02-01 18:35:00,NA,3.727,14.771,115.27149
2018-02-01 18:45:00,NA,3.635,14.726,114.640609
2018-02-01 18:55:00,NA,3.522,14.577,113.140858
2018-02-01 19:05:00,NA,3.44,14.512,112.391064
2018-02-01 19:15:00,NA,3.368,14.471,111.858894
2018-02-01 19:25:00,NA,3.264,14.47,111.541374
2018-02-01 19:35:00,NA,3.223,14.459,111.334616
2018-02-01 19:45:00,NA,3.088,14.443,110.810554
2018-02-01 19:55:00,NA,3.067,14.283,109.521364
2018-02-01 20:05:00,NA,2.932,14.331,109.492177
2018-02-01 20:15:00,NA,2.818,14.231,108.395378
2018-02-01 20:25:00,NA,2.797,14.056,107.001917
2018-02-01 20:35:00,NA,2.734,14.026,106.592451
2018-02-01 20:45:00,NA,2.671,13.884,105.334141
2018-02-01 20:55:00,NA,2.629,13.844,104.911626
2018-02-01 21:05:00,NA,2.535,13.81,104.388339
2018-02-01 21:15:00,NA,2.483,13.767,103.916908
2018-02-01 21:25:00,NA,2.441,13.666,103.037203
2018-02-01 21:35:00,NA,2.377,13.672,102.903653
2018-02-01 21:45:00,NA,2.325,13.611,102.299984
2018-02-01 21:55:00,NA,2.283,13.567,101.852955
2018-02-01 22:05:00,NA,2.251,13.542,101.576832
2018-02-01 22:15:00,NA,2.198,13.512,101.205707
2018-02-01 22:25:00,NA,2.177,13.433,100.556461
2018-02-01 22:35:00,NA,2.082,13.511,100.878708
2018-02-01 22:45:00,NA,2.071,13.43,100.243829
2018-02-01 22:55:00,NA,2.05,13.409,100.029715
2018-02-01 23:05:00,NA,1.965,13.43,99.953917
2018-02-01 23:15:00,NA,1.965,13.422,99.894376
2018-02-01 23:25:00,NA,1.954,13.379,99.544389
2018-02-01 23:35:00,NA,1.891,13.422,99.692262
2018-02-01 23:45:00,NA,1.837,13.422,99.544855
2018-02-01 23:55:00,NA,1.869,13.379,99.313008
2018-02-02 00:05:00,NA,1.827,13.368,99.117181
2018-02-02 00:15:00,NA,1.763,13.419,99.32076
2018-02-02 00:25:00,NA,1.741,13.416,99.238586
2018-02-02 00:35:00,NA,1.763,13.4,99.180132
2018-02-02 00:45:00,NA,1.699,13.412,99.094577
2018-02-02 00:55:00,NA,1.667,13.444,99.243651
2018-02-02 01:05:00,NA,1.688,13.399,98.968595
2018-02-02 01:15:00,NA,1.688,13.411,99.05723
2018-02-02 01:25:00,NA,1.624,13.433,99.045196
2018-02-02 01:35:00,NA,1.624,13.433,99.045196
2018-02-02 01:45:00,NA,1.613,13.43,98.993095
2018-02-02 01:55:00,NA,1.538,13.481,99.163902
2018-02-02 02:05:00,NA,1.56,13.415,98.738277
2018-02-02 02:15:00,NA,1.56,13.425,98.811879
2018-02-02 02:25:00,NA,1.495,13.45,98.818603
2018-02-02 02:35:00,NA,1.506,13.394,98.437035
2018-02-02 02:45:00,NA,1.495,13.384,98.333694
2018-02-02 02:55:00,NA,1.485,13.366,98.174351
2018-02-02 03:05:00,NA,1.495,13.356,98.127975
2018-02-02 03:15:00,NA,1.463,13.342,97.938576
2018-02-02 03:25:00,NA,1.506,13.31,97.819691
2018-02-02 03:35:00,NA,1.442,13.295,97.536988
2018-02-02 03:45:00,NA,1.453,13.301,97.610654
2018-02-02 03:55:00,NA,1.42,13.278,97.353084
2018-02-02 04:05:00,NA,1.377,13.266,97.149557
2018-02-02 04:15:00,NA,1.42,13.229,96.99382
2018-02-02 04:25:00,NA,1.367,13.246,96.97627
2018-02-02 04:35:00,NA,1.356,13.202,96.624732
2018-02-02 04:45:00,NA,1.345,13.203,96.602647
2018-02-02 04:55:00,NA,1.334,13.18,96.405011
2018-02-02 05:05:00,NA,1.302,13.159,96.166176
2018-02-02 05:15:00,NA,1.291,13.136,95.96885
2018-02-02 05:25:00,NA,1.302,13.117,95.859239
2018-02-02 05:35:00,NA,1.302,13.075,95.552302
2018-02-02 05:45:00,NA,1.313,13.059,95.464447
2018-02-02 05:55:00,NA,1.291,13.035,95.230965
2018-02-02 06:05:00,NA,1.291,12.986,94.872981
2018-02-02 06:15:00,NA,1.259,13.011,94.971386
2018-02-02 06:25:00,NA,1.248,12.985,94.752709
2018-02-02 06:35:00,NA,1.248,12.935,94.387855
2018-02-02 06:45:00,NA,1.237,12.89,94.030805
2018-02-02 06:55:00,NA,1.194,12.887,93.896861
2018-02-02 07:05:00,NA,1.183,12.842,93.540424
2018-02-02 07:15:00,NA,1.205,12.832,93.524662
2018-02-02 07:25:00,NA,1.205,12.831,93.517373
2018-02-02 07:35:00,NA,1.173,12.788,93.121239
2018-02-02 07:45:00,NA,1.173,12.824,93.383389
2018-02-02 07:55:00,NA,1.216,12.875,93.866701
2018-02-02 08:05:00,NA,1.227,12.935,94.332913
2018-02-02 08:15:00,NA,1.259,12.972,94.686712
2018-02-02 08:25:00,NA,1.248,13.083,95.467824
2018-02-02 08:35:00,NA,1.313,13.133,96.005405
2018-02-02 08:45:00,NA,1.367,13.244,96.961627
2018-02-02 08:55:00,NA,1.41,13.34,97.780638
2018-02-02 09:05:00,NA,1.495,13.403,98.473289
2018-02-02 09:15:00,NA,1.517,13.479,99.091791
2018-02-02 09:25:00,NA,1.581,13.549,99.782275
2018-02-02 09:35:00,NA,1.635,13.6,100.306896
2018-02-02 09:45:00,NA,1.741,13.711,101.420711
2018-02-02 09:55:00,NA,1.784,13.843,102.518074
2018-02-02 10:05:00,NA,1.901,13.852,102.914279
2018-02-02 10:15:00,NA,2.018,13.938,103.885155
2018-02-02 10:25:00,NA,2.135,14.078,105.264233
2018-02-02 10:35:00,NA,2.251,14.139,106.054853
2018-02-02 10:45:00,NA,2.377,14.252,107.26908
2018-02-02 10:55:00,NA,2.483,14.333,108.189224
2018-02-02 11:05:00,NA,2.514,14.394,108.74091
2018-02-02 11:15:00,NA,2.671,14.475,109.817897
2018-02-02 11:25:00,NA,2.682,14.627,111.004029
2018-02-02 11:35:00,NA,2.797,14.694,111.85872
2018-02-02 11:45:00,NA,2.943,14.754,112.757302
2018-02-02 11:55:00,NA,3.088,14.814,113.656965
2018-02-02 12:05:00,NA,3.254,15.061,116.066082
2018-02-02 12:15:00,NA,3.388,15.172,117.340027
2018-02-02 12:25:00,NA,3.491,15.168,117.631021
2018-02-02 12:35:00,NA,3.543,15.047,116.853971
2018-02-02 12:45:00,NA,3.686,15.376,119.862673
2018-02-02 12:55:00,NA,3.819,15.416,120.598031
2018-02-02 13:05:00,NA,3.871,15.271,119.627865
2018-02-02 13:15:00,NA,3.983,15.298,120.193793
2018-02-02 13:25:00,NA,4.074,15.569,122.616291
2018-02-02 13:35:00,NA,4.186,15.566,122.953859
2018-02-02 13:45:00,NA,4.196,15.3,120.884472
2018-02-02 13:55:00,NA,4.247,15.542,122.960836
2018-02-02 14:05:00,NA,4.368,15.667,124.343062
2018-02-02 14:15:00,NA,4.419,15.638,124.278467
2018-02-02 14:25:00,NA,4.5,15.759,125.505206
2018-02-02 14:35:00,NA,4.51,15.658,124.733371
2018-02-02 14:45:00,NA,4.52,15.807,125.953167
2018-02-02 14:55:00,NA,4.611,15.833,126.459836
2018-02-02 15:05:00,NA,4.681,15.911,127.314487
2018-02-02 15:15:00,NA,4.631,15.706,125.510796
2018-02-02 15:25:00,NA,4.651,15.957,127.58298
2018-02-02 15:35:00,NA,4.54,15.681,125.014349
2018-02-02 15:45:00,NA,4.5,15.699,125.027364
2018-02-02 15:55:00,NA,4.459,15.739,125.211875
2018-02-02 16:05:00,NA,4.348,15.693,124.484275
2018-02-02 16:15:00,NA,4.338,15.736,124.792717
2018-02-02 16:25:00,NA,4.308,15.763,124.908719
2018-02-02 16:35:00,NA,4.217,15.683,123.978808
2018-02-02 16:45:00,NA,4.135,15.801,124.6431
2018-02-02 16:55:00,NA,4.023,15.72,123.639522
2018-02-02 17:05:00,NA,3.86,15.447,120.971459
2018-02-02 17:15:00,NA,3.799,15.458,120.862701
2018-02-02 17:25:00,NA,3.645,15.3,119.140726
2018-02-02 17:35:00,NA,3.604,15.347,119.376864
2018-02-02 17:45:00,NA,3.553,15.416,119.751394
2018-02-02 17:55:00,NA,3.419,15.243,117.986483
2018-02-02 18:05:00,NA,3.347,15.191,117.358705
2018-02-02 18:15:00,NA,3.223,14.984,115.377128
2018-02-02 18:25:00,NA,3.14,14.94,114.783336
2018-02-02 18:35:00,NA,3.015,14.778,113.15916
2018-02-02 18:45:00,NA,2.891,14.69,112.111441
2018-02-02 18:55:00,NA,2.838,14.714,112.134656
2018-02-02 19:05:00,NA,2.797,14.797,112.642812
2018-02-02 19:15:00,NA,2.734,14.779,112.314975
2018-02-02 19:25:00,NA,2.608,14.653,110.979348
2018-02-02 19:35:00,NA,2.514,14.545,109.881655
2018-02-02 19:45:00,NA,2.462,14.508,109.447884
2018-02-02 19:55:00,NA,2.388,14.477,108.995096
2018-02-02 20:05:00,NA,2.356,14.38,108.170804
2018-02-02 20:15:00,NA,2.304,14.41,108.243468
2018-02-02 20:25:00,NA,2.335,14.421,108.417373
2018-02-02 20:35:00,NA,2.23,14.271,106.983821
2018-02-02 20:45:00,NA,2.187,14.348,107.435209
2018-02-02 20:55:00,NA,2.156,14.283,106.858212
2018-02-02 21:05:00,NA,2.145,14.25,106.579364
2018-02-02 21:15:00,NA,2.092,14.2,106.052002
2018-02-02 21:25:00,NA,2.029,14.137,105.400047
2018-02-02 21:35:00,NA,1.976,14.102,104.986912
2018-02-02 21:45:00,NA,1.976,14.128,105.180477
2018-02-02 21:55:00,NA,1.933,14.064,104.580918
2018-02-02 22:05:00,NA,1.912,13.976,103.866822
2018-02-02 22:15:00,NA,1.859,14.011,103.975881
2018-02-02 22:25:00,NA,1.827,13.938,103.343453
2018-02-02 22:35:00,NA,1.795,13.89,102.897199
2018-02-02 22:45:00,NA,1.773,13.903,102.93134
2018-02-02 22:55:00,NA,1.752,13.879,102.69443
2018-02-02 23:05:00,NA,1.784,13.882,102.806899
2018-02-02 23:15:00,NA,1.773,13.853,102.561163
2018-02-02 23:25:00,NA,1.741,13.876,102.641221
