"","date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
"1",2018-01-31,NA,NA,NA,NA,NA,NA,"w     E","",""
"2",2018-02-01,-2.86515870309601,-4.95826074840891,-0.854601296706442,2.73713742329901,-1.25152329657215,6.77694494692137,"w      ","",""
"3",2018-02-02,-2.6150014649738,-4.89647442378318,-0.268041041913093,2.63491048545203,-1.70289910289026,6.98771470151895,"w      ","",""
"4",2018-02-03,-4.48167991221358,-6.58596079647713,-2.28203020854117,2.68026345109529,-1.46840338703069,6.84311091387801,"w      ","",""
"5",2018-02-04,1.09912976161601,-1.28115696630238,3.55528746459258,-0.425462529712645,-4.84427326483656,3.72870981362918,"w      ","",""
"6",2018-02-05,2.92047020335733,-0.467518557203711,6.33022646391817,-3.4088191429765,-8.17822489846837,1.47959021293048,"w      ","",""
"7",2018-02-06,-5.54403000856084,-7.87198899578511,-3.2147264362173,5.96696801802401,1.58793067650785,10.3998516931025,"w      ","",""
"8",2018-02-07,-3.81299520308358,-6.05686484393392,-1.52241290042946,5.54280000963661,1.21550197585162,9.64689745511558,"w      ","",""
"9",2018-02-08,-6.98308336830507,-9.26643476024193,-4.70831951244773,3.91851251260091,-0.256681360457909,7.92069715141622,"w      ","",""
"10",2018-02-09,-3.36345061287865,-5.65147805499082,-0.908523537157169,2.55075385277652,-1.62498221722368,7.11283187994461,"w      ","",""
"11",2018-02-10,2.02915307159883,-1.03982318340666,5.18906506257633,-2.18412357068144,-6.98073594640041,2.31715362554602,"w      ","",""
"12",2018-02-11,-0.761808528545003,-3.12022746927527,1.71711026169833,0.71084124135754,-3.69215005939894,4.83505381021066,"w      ","",""
"13",2018-02-12,-1.6049464969559,-3.9584178584759,0.761576965261012,0.489165927709344,-3.75500159840061,4.78391480173101,"w      ","",""
"14",2018-02-13,0.484950012497457,-1.89076820505373,2.86915040395583,-1.45661600780281,-5.78747875859593,2.85130434830023,"w      ","",""
"15",2018-02-14,-3.95555973663734,-6.39091979252383,-1.59132828663308,2.0490199342073,-2.10390784056799,6.46640982557361,"w      ","",""
"16",2018-02-15,-9.10268377651102,-11.7939729295222,-6.38337703434995,8.66089035804322,4.2334078132382,13.0655752242539,"w      ","",""
"17",2018-02-16,-5.82250370660401,-8.65196063789499,-3.12354054661896,6.54992937555191,2.11265079811873,11.0301924994954,"w      ","",""
"18",2018-02-17,-2.70966270128403,-4.92602254714747,-0.502732425695425,1.83742493770308,-2.30729370062411,6.00870202978978,"w      ","",""
"19",2018-02-18,-3.1898884937012,-5.78465269254082,-0.460410606698414,1.43993226688796,-3.24327827958027,5.9297049156688,"w      ","",""
"20",2018-02-19,-3.17499435240674,-5.86587454741905,-0.585184004182464,1.93687200994314,-2.20931921809397,6.41729388124091,"w      ","",""
"21",2018-02-20,-3.54522409155062,-5.67681733794625,-1.45845109440256,4.64586204301811,0.764529528829492,8.7450232286296,"w      ","",""
"22",2018-02-21,-3.77727275617792,-6.13648223048023,-1.58465677527615,4.50571641337902,0.415618746079075,8.79510665675365,"w      ","",""
"23",2018-02-22,-2.89037305854514,-5.5571851834654,-0.0996615427461508,2.07239943643163,-2.32265651910771,6.55503971271629,"w      ","",""
"24",2018-02-23,-1.40388849871908,-3.51076967738396,0.774471991319915,-0.270581546610973,-4.57898812891732,3.75237331674662,"w      ","",""
"25",2018-02-24,-4.29197252070102,-7.10791315561666,-1.5642819043073,3.81075376447939,-0.540709253668702,8.25972522589303,"w      ","",""
"26",2018-02-25,-5.55845654315707,-7.90321927095447,-3.20096022855794,5.53610837605805,0.980739599129376,9.8325307191319,"w      ","",""
"27",2018-02-26,-6.85168681617526,-9.11895621558822,-4.5232511897186,5.92744339012178,1.76650367756821,10.064868267948,"w      ","",""
"28",2018-02-27,-8.25224606747398,-10.5420497358093,-5.87110679678211,6.20047118421204,2.08588977979758,10.6103854748124,"w      ","",""
"29",2018-02-28,-7.2927602522025,-9.70838913655859,-4.93463643806832,5.70902716347538,1.44479031295958,10.3417209869458,"w      ","",""
"30",2018-03-01,-9.85727102861924,-12.1590364685071,-7.40134165268709,10.3012648829141,5.94100028064539,14.1158719064421,"w      ","",""
"31",2018-03-02,-5.20394194238639,-7.64926447101053,-2.88019332702334,5.3864426555801,1.09419265628521,9.690766289923,"w      ","",""
"32",2018-03-03,-2.49873133741906,-4.81726637060372,-0.299915791882616,2.00882602164708,-2.36555450961147,6.24465442857081,"w      ","",""
"33",2018-03-04,-5.63792540671153,-7.74557197120532,-3.46536621932209,4.52465444941029,0.421915707694993,8.69659961068797,"w      ","",""
"34",2018-03-05,-1.76997307060381,-3.92342390907192,0.371239447886664,1.47018921308972,-2.70167625067237,5.64899149499854,"w      ","",""
"35",2018-03-06,-2.61096478633136,-5.2040688818869,-0.0544949450285263,3.2392934371795,-1.03344636057249,7.52254432325187,"w      ","",""
"36",2018-03-07,-4.61265252474479,-6.90156102675788,-2.19527304377122,3.7643856604361,-0.365517132960311,8.12396690173941,"w      ","",""
"37",2018-03-08,-5.64519145950675,-8.03257661854652,-3.08780102527895,5.1524003976812,0.809412164865511,9.35825459473901,"w      ","",""
"38",2018-03-09,-13.008170356306,-15.1400332538791,-10.6519799852159,1.63865391914203,-2.46878736439761,5.64021888806107,"w      ","",""
"39",2018-03-10,0.506790739676009,-1.80735383765553,2.85648579541786,2.33613558429991,-2.33978373471379,6.50378595994438,"w      ","",""
"40",2018-03-11,0.525926739728095,-1.88353898830082,2.8181034235609,4.13215429426409,-0.18295163791537,8.32207213700742,"w      ","",""
