"","date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
"83",2018-05-12,-0.106200095883679,-2.8082705097768,2.60783276703303,-9.06542413878095,-17.3529677403678,-1.43293807786216,"w      ","",""
"84",2018-05-13,-0.437870583197368,-2.95108651485974,1.84905879099997,-9.01844858383459,-17.7105985349316,-0.911613672339038,"w      ","",""
"85",2018-05-14,-0.863062678411629,-3.10503409207579,1.39110341949215,-8.09745637096426,-17.1975388718537,-0.444547358095789,"w      ","",""
"86",2018-05-15,1.45925124167106,-1.52904419356801,4.23329098073661,-10.0028660225992,-19.2183053828006,-1.62238299436026,"w      ","",""
"87",2018-05-16,-4.34754718985087,-6.50204703499694,-2.19162878640632,-8.00788390833316,-14.8216777322325,-2.17789855187401,"w      ","",""
"88",2018-05-17,0.430388985174483,-1.2182895909898,2.13876001623012,-4.27564046046435,-8.41219632381227,-0.0660412983439006,"w      ","",""
"89",2018-05-18,-0.703201102867158,-2.70788248895207,1.43979563465589,6.53507172885303,1.9405926779422,11.2356461664113,"w      ","",""
"90",2018-05-19,4.86584646883662,2.36165038618498,7.17874822481232,-12.2803450953164,-20.2561732413386,-6.77194620273457,"w      ","",""
"91",2018-05-20,-6.40070116247563,-9.64415672935283,-3.44434498597312,-5.83208121562194,-13.7371808010288,2.0101113054912,"w      ","",""
"92",2018-05-21,-1.03002776475194,-2.59865487240901,0.494753100205475,-4.88135446068915,-12.9049230229097,3.25172840724686,"w      ","",""
"93",2018-05-22,-3.55156369739353,-5.22124936032404,-1.92552708400282,-9.11230027547401,-18.9247417379502,0.154998496376199,"w      ","",""
"94",2018-05-23,-2.31750312110316,-3.89567997694243,-0.746730416268133,-11.0976704734425,-19.6690496937114,-2.60207970644907,"w      ","",""
"95",2018-05-24,-6.59508584330248,-8.92239353871982,-4.29684132099045,-7.42707209972938,-15.7556688303311,0.589495715916009,"w      ","",""
"96",2018-05-25,-2.18234856916306,-3.92461874262201,-0.5207734706492,-7.02282389072959,-15.5429319411062,0.250520156460797,"w      ","",""
"97",2018-05-26,-2.68765548174219,-4.33680734958592,-0.954719055366845,-9.11785338314176,-16.6381799993981,-1.26343064753349,"w      ","",""
"98",2018-05-27,-3.12565006170559,-5.07633767629959,-1.31072828317382,-9.17232481817057,-16.3346141280149,-1.2182047231192,"w      ","",""
"99",2018-05-28,-3.05229662100601,-4.84831283794359,-1.19334884357951,-8.25142124079175,-15.6684817660608,-0.922299911156028,"w      ","",""
"100",2018-05-29,-3.33862728635372,-5.11785499995803,-1.4439965818749,-7.29397868545472,-15.0820043651168,-0.174498919079373,"w      ","",""
"101",2018-05-30,-2.70824450284655,-4.37826095751454,-1.15648492646129,-6.93815249149331,-14.3839894901573,0.0778354710114809,"w      ","",""
"102",2018-05-31,NA,NA,NA,NA,NA,NA,"w     E","",""
