dateTime_UTC,nitrateNitrite,temp_C,DO_mgL,DO_sat,Q,PAR,barom.pressure
2/20/2018 0:00,2.797122,7.554,0.054,0.46458,56.916768,131.69,96.08055
2/20/2018 0:10,NA,7.544,0.051,0.438662,56.6336,93.02,96.092
2/20/2018 0:15,2.769426,NA,NA,NA,56.6336,127.44,96.08055
2/20/2018 0:20,NA,7.525,0.051,0.438456,56.916768,102.67,96.09036
2/20/2018 0:30,2.752908,7.525,0.049,0.421262,56.916768,106.22,96.09036
2/20/2018 0:40,NA,7.516,0.049,0.421168,56.6336,147.89,96.10999
2/20/2018 0:45,2.757301,NA,NA,NA,56.916768,87.24,96.12144
2/20/2018 0:50,NA,7.544,0.048,0.412858,56.6336,144.73,96.11817
2/20/2018 1:00,2.758831,7.516,0.049,0.421168,56.6336,133.09,96.11653
2/20/2018 1:10,NA,7.535,0.047,0.404167,56.6336,132.78,96.10017
2/20/2018 1:15,2.749853,NA,NA,NA,56.6336,100.04,96.10999
2/20/2018 1:20,NA,7.535,0.047,0.404167,56.067264,58.16,96.1149
2/20/2018 1:30,2.751574,7.506,0.046,0.395285,56.067264,77.7,96.1198
2/20/2018 1:40,NA,7.525,0.045,0.386873,56.6336,111.27,96.11326
2/20/2018 1:45,2.751,NA,NA,NA,56.6336,70.1,96.12961
2/20/2018 1:50,NA,7.544,0.046,0.395656,56.6336,100.36,96.13452
2/20/2018 2:00,2.767646,7.535,0.046,0.395568,56.916768,70.07,96.12961
2/20/2018 2:10,NA,7.497,0.044,0.378015,56.6336,101.55,96.12961
2/20/2018 2:15,2.777039,NA,NA,NA,56.6336,96.88,96.14434
2/20/2018 2:20,NA,7.535,0.044,0.378369,56.916768,116.41,96.14925
2/20/2018 2:30,2.790082,7.563,0.044,0.378631,56.6336,83.21,96.16887
2/20/2018 2:40,NA,7.535,0.045,0.386969,56.6336,78.11,96.15906
2/20/2018 2:45,2.791811,NA,NA,NA,56.6336,82.89,96.14761
2/20/2018 2:50,NA,7.544,0.044,0.378453,56.6336,67.02,96.13943
2/20/2018 3:00,2.798928,7.535,0.044,0.378369,56.916768,51.56,96.15743
2/20/2018 3:10,NA,7.535,0.045,0.386969,56.6336,42.14,96.17869
2/20/2018 3:15,2.813205,NA,NA,NA,56.6336,57.89,96.16887
2/20/2018 3:20,NA,7.525,0.044,0.378276,56.6336,62.37,96.16887
2/20/2018 3:30,2.813782,7.544,0.044,0.378453,56.6336,64.19,96.17869
2/20/2018 3:40,NA,7.516,0.043,0.369597,56.6336,43.9,96.19831
2/20/2018 3:45,2.800334,NA,NA,NA,56.6336,27.86,96.20813
2/20/2018 3:50,NA,7.535,0.043,0.36977,56.6336,28.15,96.21795
2/20/2018 4:00,2.77072,7.516,0.041,0.352406,56.6336,24.99,96.22285
2/20/2018 4:10,NA,7.506,0.043,0.369506,56.916768,22.28,96.22776
2/20/2018 4:15,2.75979,NA,NA,NA,56.6336,18.97,96.22776
2/20/2018 4:20,NA,7.525,0.041,0.352485,56.6336,15.22,96.2343
2/20/2018 4:30,2.775743,7.525,0.04,0.343887,56.6336,10.37,96.24739
2/20/2018 4:40,NA,7.516,0.041,0.352406,56.6336,8.78,96.24739
2/20/2018 4:45,2.802069,NA,NA,NA,56.916768,6.19,96.24739
2/20/2018 4:50,NA,7.544,0.04,0.344049,56.916768,3.74,96.24739
2/20/2018 5:00,2.834241,7.516,0.04,0.343811,56.6336,1.54,96.25066
2/20/2018 5:10,NA,7.497,0.04,0.34365,56.6336,0.31,96.27029
2/20/2018 5:15,2.845648,NA,NA,NA,56.6336,0.2,96.27683
2/20/2018 5:20,NA,7.525,0.039,0.33529,56.916768,0.1,96.27683
2/20/2018 5:30,2.830431,7.516,0.039,0.335216,56.916768,-0.05,96.27683
2/20/2018 5:40,NA,7.487,0.038,0.326387,56.916768,-0.06,96.27683
2/20/2018 5:45,2.797686,NA,NA,NA,56.6336,-0.03,96.27683
2/20/2018 5:50,NA,7.506,0.04,0.343726,56.916768,-0.06,96.27683
2/20/2018 6:00,2.771475,7.478,0.037,0.317727,56.916768,-0.06,96.28664
2/20/2018 6:10,NA,7.487,0.037,0.317798,56.916768,-0.08,96.28992
2/20/2018 6:15,2.770323,NA,NA,NA,57.199936,-0.15,96.28664
2/20/2018 6:20,NA,7.478,0.036,0.30914,56.916768,-0.02,96.27683
2/20/2018 6:30,2.767265,7.439,0.036,0.308842,56.916768,0,96.27683
2/20/2018 6:40,NA,7.449,0.038,0.32608,56.916768,-0.04,96.26702
2/20/2018 6:45,2.753698,NA,NA,NA,56.916768,-0.01,96.29646
2/20/2018 6:50,NA,7.411,0.036,0.308628,56.916768,-0.01,96.26702
2/20/2018 7:00,2.731924,7.439,0.036,0.308842,56.916768,-0.03,96.2572
2/20/2018 7:10,NA,7.42,0.039,0.334422,56.6336,-0.02,96.2572
2/20/2018 7:15,2.72906,NA,NA,NA,56.916768,-0.08,96.2801
2/20/2018 7:20,NA,7.411,0.036,0.308628,56.916768,-0.02,96.26865
2/20/2018 7:30,2.747808,7.382,0.037,0.316974,56.916768,-0.06,96.2572
2/20/2018 7:40,NA,7.392,0.036,0.308483,56.916768,-0.11,96.28664
2/20/2018 7:45,2.781317,NA,NA,NA,56.916768,-0.06,96.2572
2/20/2018 7:50,NA,7.382,0.037,0.316974,56.916768,-0.03,96.24739
2/20/2018 8:00,2.814172,7.373,0.037,0.316903,56.916768,-0.08,96.23757
2/20/2018 8:10,NA,7.334,0.037,0.316597,56.916768,-0.05,96.23757
2/20/2018 8:15,2.835396,NA,NA,NA,56.916768,-0.06,96.21467
2/20/2018 8:20,NA,7.325,0.036,0.307972,56.916768,-0.09,96.23594
2/20/2018 8:30,2.828655,7.306,0.036,0.307827,56.916768,-0.05,96.2343
2/20/2018 8:40,NA,7.315,0.037,0.316449,56.916768,-0.06,96.24739
2/20/2018 8:45,2.79542,NA,NA,NA,57.199936,-0.08,96.24411
2/20/2018 8:50,NA,7.296,0.036,0.307751,56.916768,-0.04,96.24739
2/20/2018 9:00,2.737229,7.268,0.035,0.298995,56.916768,-0.05,96.21958
2/20/2018 9:10,NA,7.248,0.036,0.307385,56.916768,-0.05,96.21304
2/20/2018 9:15,2.689454,NA,NA,NA,56.916768,-0.02,96.21795
2/20/2018 9:20,NA,7.22,0.036,0.307172,56.916768,-0.04,96.19831
2/20/2018 9:30,2.652365,7.21,0.036,0.307095,56.916768,-0.05,96.19831
2/20/2018 9:40,NA,7.201,0.035,0.298498,56.916768,-0.05,96.20158
2/20/2018 9:45,2.627545,NA,NA,NA,56.916768,-0.06,96.23757
2/20/2018 9:50,NA,7.153,0.036,0.306661,56.916768,-0.07,96.24575
2/20/2018 10:00,2.608969,7.143,0.033,0.281036,56.916768,-0.02,96.23921
2/20/2018 10:10,NA,7.133,0.035,0.297994,56.916768,-0.07,96.26538
2/20/2018 10:15,2.591763,NA,NA,NA,56.916768,-0.05,96.24084
2/20/2018 10:20,NA,7.124,0.035,0.297928,56.916768,-0.06,96.22776
2/20/2018 10:30,2.567575,7.105,0.035,0.297787,56.916768,-0.06,96.23103
2/20/2018 10:40,NA,7.085,0.035,0.297639,56.916768,-0.03,96.17542
2/20/2018 10:45,2.540817,NA,NA,NA,56.916768,-0.05,96.16887
2/20/2018 10:50,NA,7.076,0.034,0.28907,56.916768,-0.07,96.15906
2/20/2018 11:00,2.526884,7.057,0.033,0.280436,56.916768,-0.02,96.19668
2/20/2018 11:10,NA,7.047,0.036,0.305854,56.916768,-0.05,96.1885
2/20/2018 11:15,2.540435,NA,NA,NA,56.916768,-0.05,96.18196
2/20/2018 11:20,NA,7.047,0.034,0.288862,56.916768,-0.05,96.16887
2/20/2018 11:30,2.585392,7.009,0.036,0.305564,56.916768,-0.05,96.15743
2/20/2018 11:40,NA,6.999,0.034,0.288517,56.916768,-0.03,96.21795
2/20/2018 11:45,2.617283,NA,NA,NA,56.916768,-0.01,96.21631
2/20/2018 11:50,NA,6.97,0.033,0.279829,56.916768,-0.03,96.25229
2/20/2018 12:00,2.60855,6.951,0.035,0.296647,56.916768,-0.04,96.2801
2/20/2018 12:10,NA,6.912,0.033,0.279424,56.916768,-0.04,96.27029
2/20/2018 12:15,2.528024,NA,NA,NA,56.6336,-0.06,96.28992
2/20/2018 12:20,NA,6.855,0.034,0.287482,56.6336,-0.03,96.26702
2/20/2018 12:30,2.419795,6.797,0.033,0.278623,56.916768,-0.03,96.26702
2/20/2018 12:40,NA,6.613,0.032,0.268937,56.916768,-0.02,96.3259
2/20/2018 12:45,2.339051,NA,NA,NA,56.916768,-0.07,96.2801
2/20/2018 12:50,NA,6.487,0.032,0.268087,56.6336,-0.06,96.25066
2/20/2018 13:00,2.279241,6.371,0.034,0.284012,56.6336,-0.03,96.21958
2/20/2018 13:10,NA,6.293,0.033,0.275117,56.6336,-0.08,96.24575
2/20/2018 13:15,2.244552,NA,NA,NA,56.916768,-0.05,96.20813
2/20/2018 13:20,NA,6.196,0.034,0.28276,56.6336,-0.12,96.21304
2/20/2018 13:30,2.219254,6.108,0.033,0.273833,56.6336,-0.02,96.20322
2/20/2018 13:40,NA,6.03,0.035,0.289856,56.6336,-0.07,96.22285
2/20/2018 13:45,2.205817,NA,NA,NA,56.6336,-0.05,96.25066
2/20/2018 13:50,NA,5.971,0.035,0.289422,56.916768,-0.05,96.24248
2/20/2018 14:00,2.201055,5.912,0.034,0.280732,56.916768,-0.07,96.18196
2/20/2018 14:10,NA,5.814,0.034,0.280033,56.6336,-0.03,96.36352
2/20/2018 14:15,2.177256,NA,NA,NA,56.067264,-0.02,96.2801
2/20/2018 14:20,NA,5.726,0.034,0.279405,56.067264,-0.07,96.23921
2/20/2018 14:30,2.145217,5.647,0.034,0.278843,56.067264,-0.04,96.29482
2/20/2018 14:40,NA,5.598,0.035,0.286685,56.6336,-0.03,96.26702
2/20/2018 14:45,2.121027,NA,NA,NA,56.916768,-0.11,96.29646
2/20/2018 14:50,NA,5.519,0.035,0.286106,56.6336,-0.04,96.27846
2/20/2018 15:00,2.086558,5.46,0.036,0.293836,56.6336,-0.02,96.34553
2/20/2018 15:10,NA,5.46,0.034,0.277512,56.6336,-0.1,96.28664
2/20/2018 15:15,2.056328,NA,NA,NA,56.6336,0.11,96.34389
2/20/2018 15:20,NA,5.469,0.035,0.28574,56.6336,-0.03,96.34716
2/20/2018 15:30,2.034978,5.45,0.034,0.277441,56.916768,-0.09,96.36352
2/20/2018 15:40,NA,5.43,0.034,0.277298,56.6336,-0.05,96.36516
2/20/2018 15:45,2.055981,NA,NA,NA,56.067264,-0.05,96.35371
2/20/2018 15:50,NA,5.41,0.035,0.285308,56.6336,-0.08,96.33572
2/20/2018 16:00,2.122838,5.4,0.033,0.268936,56.6336,-0.04,96.30627
2/20/2018 16:10,NA,5.45,0.033,0.269281,56.6336,-0.07,96.32426
2/20/2018 16:15,2.191044,NA,NA,NA,56.6336,-0.2,96.32917
2/20/2018 16:20,NA,5.43,0.034,0.277298,56.6336,-0.05,96.33572
2/20/2018 16:30,2.250206,5.479,0.035,0.285813,56.6336,-0.1,96.29646
2/20/2018 16:40,NA,5.509,0.034,0.27786,56.6336,-0.04,96.35371
2/20/2018 16:45,2.31432,NA,NA,NA,56.6336,-0.05,96.38805
2/20/2018 16:50,NA,5.529,0.034,0.278003,56.6336,-0.06,96.42731
2/20/2018 17:00,2.390651,5.558,0.033,0.270026,56.6336,-0.05,96.44366
2/20/2018 17:10,NA,5.558,0.034,0.278209,56.067264,-0.03,96.48455
2/20/2018 17:15,2.491175,NA,NA,NA,56.067264,-0.07,96.47311
2/20/2018 17:20,NA,5.588,0.033,0.270234,56.067264,-0.04,96.47474
2/20/2018 17:30,2.594018,5.647,0.034,0.278843,56.6336,-0.02,96.43385
2/20/2018 17:40,NA,5.667,0.032,0.262574,56.6336,-0.05,96.47311
2/20/2018 17:45,2.686108,NA,NA,NA,56.6336,-0.03,96.50255
2/20/2018 17:50,NA,5.667,0.034,0.278985,56.067264,-0.03,96.52708
2/20/2018 18:00,2.777349,5.716,0.035,0.28755,56.6336,0.07,96.55161
2/20/2018 18:10,NA,5.726,0.033,0.271188,55.784096,0.07,96.6841
2/20/2018 18:15,3.009103,NA,NA,NA,55.784096,0.32,96.7348
2/20/2018 18:20,NA,5.745,0.032,0.263097,55.784096,0.17,96.64811
2/20/2018 18:30,3.825124,5.775,0.032,0.263298,55.500928,0.42,96.67919
2/20/2018 18:40,NA,5.775,0.033,0.271527,55.500928,0.98,96.73153
2/20/2018 18:45,5.23138,NA,NA,NA,55.500928,1.13,96.76587
2/20/2018 18:50,NA,5.745,0.032,0.263097,56.067264,1.29,96.67101
2/20/2018 19:00,6.474127,5.726,0.034,0.279405,56.6336,1.99,96.65629
2/20/2018 19:10,NA,5.736,0.032,0.263037,56.6336,3.06,96.5647
2/20/2018 19:15,6.728797,NA,NA,NA,56.6336,5.36,96.43876
2/20/2018 19:20,NA,5.726,0.033,0.271188,56.6336,8.16,96.43549
2/20/2018 19:30,6.194035,5.716,0.031,0.254687,55.784096,11.92,96.63176
2/20/2018 19:40,NA,5.726,0.032,0.26297,55.784096,15.46,96.64812
2/20/2018 19:45,5.502407,NA,NA,NA,56.067264,18.43,96.62685
2/20/2018 19:50,NA,5.726,0.034,0.279405,56.067264,16.67,96.64157
2/20/2018 20:00,5.128228,5.716,0.033,0.271118,56.067264,27.41,96.72171
2/20/2018 20:10,NA,5.726,0.033,0.271188,55.500928,20.97,96.75606
2/20/2018 20:15,4.880618,NA,NA,NA,56.067264,24.19,96.71845
2/20/2018 20:20,NA,5.726,0.031,0.254752,55.500928,30.12,96.72335
2/20/2018 20:30,4.734774,5.716,0.033,0.271118,55.784096,61.11,96.70863
2/20/2018 20:40,NA,5.696,0.033,0.27098,55.784096,113.91,96.7577
2/20/2018 20:45,4.559715,NA,NA,NA,55.784096,54.8,96.7855
2/20/2018 20:50,NA,5.667,0.032,0.262574,55.784096,67.87,96.77569
2/20/2018 21:00,4.31508,5.627,0.033,0.270503,55.500928,36.53,96.9147
2/20/2018 21:10,NA,5.627,0.032,0.262306,56.067264,34,96.97358
2/20/2018 21:15,4.088495,NA,NA,NA,55.784096,35.51,96.97685
2/20/2018 21:20,NA,5.608,0.033,0.270372,55.784096,28.62,96.96213
2/20/2018 21:30,3.924379,5.578,0.032,0.261978,55.784096,56.37,96.94578
2/20/2018 21:40,NA,5.558,0.033,0.270026,55.784096,62.24,96.96704
2/20/2018 21:45,3.843673,NA,NA,NA,55.784096,62.5,96.97521
2/20/2018 21:50,NA,5.539,0.033,0.269895,55.784096,91.62,96.9425
2/20/2018 22:00,3.774711,5.509,0.032,0.261516,55.784096,87.06,96.99321
2/20/2018 22:10,NA,5.469,0.033,0.269412,55.784096,135.19,96.98339
2/20/2018 22:15,3.730282,NA,NA,NA,55.784096,118.2,97.02264
2/20/2018 22:20,NA,5.43,0.033,0.269143,56.067264,128.55,97.03246
2/20/2018 22:30,3.678934,5.41,0.033,0.269005,55.784096,108.31,97.05208
2/20/2018 22:40,NA,5.361,0.032,0.260525,55.784096,147.68,97.08152
2/20/2018 22:45,3.63731,NA,NA,NA,55.784096,166.15,97.07988
2/20/2018 22:50,NA,5.341,0.032,0.260391,55.784096,167.11,97.08152
2/20/2018 23:00,3.602757,5.291,0.032,0.260057,55.500928,154.52,97.08152
2/20/2018 23:10,NA,5.262,0.032,0.259863,55.500928,216.41,97.08806
2/20/2018 23:15,3.604703,NA,NA,NA,55.500928,160.85,97.08642
2/20/2018 23:20,NA,5.212,0.032,0.259529,55.784096,303.36,97.09624
2/20/2018 23:30,3.646986,5.172,0.032,0.259262,54.651424,238.05,97.09297
2/20/2018 23:40,NA,5.142,0.031,0.250966,55.500928,373.1,97.09133
2/20/2018 23:45,3.729765,NA,NA,NA,55.21776,238.38,97.10115
2/20/2018 23:50,NA,5.133,0.032,0.259001,55.500928,197.92,97.1175
2/21/2018 0:00,3.832356,5.073,0.032,0.258601,55.500928,174.7,97.11095
2/21/2018 0:10,NA,5.053,0.033,0.266544,55.21776,220.53,97.13222
2/21/2018 0:15,3.909736,NA,NA,NA,55.500928,303.85,97.12567
2/21/2018 0:20,NA,4.983,0.032,0.258,55.500928,229.19,97.13222
2/21/2018 0:30,3.957844,4.983,0.032,0.258,55.784096,292.6,97.11586
2/21/2018 0:40,NA,4.943,0.031,0.249679,56.067264,278.26,97.11913
2/21/2018 0:45,4.021323,NA,NA,NA,56.6336,227.44,97.10768
2/21/2018 0:50,NA,4.913,0.032,0.257533,56.067264,255.38,97.09624
2/21/2018 1:00,4.073063,4.883,0.03,0.24125,56.6336,231.51,97.10932
2/21/2018 1:10,NA,4.863,0.032,0.2572,56.6336,196.6,97.13058
2/21/2018 1:15,4.20162,NA,NA,NA,56.6336,271.52,97.13876
2/21/2018 1:20,NA,4.853,0.033,0.265169,56.916768,299.38,97.14366
2/21/2018 1:30,4.390047,4.823,0.033,0.264963,56.6336,216.97,97.17147
2/21/2018 1:40,NA,4.803,0.032,0.2568,56.916768,199.59,97.2009
2/21/2018 1:45,4.600188,NA,NA,NA,56.6336,216.08,97.21562
2/21/2018 1:50,NA,4.813,0.033,0.264894,56.916768,202.4,97.2238
2/21/2018 2:00,4.772892,4.763,0.031,0.248517,56.916768,123.15,97.24833
2/21/2018 2:10,NA,4.733,0.033,0.264344,57.199936,126.64,97.27777
2/21/2018 2:15,4.864112,NA,NA,NA,56.916768,90.84,97.29412
2/21/2018 2:20,NA,4.703,0.032,0.256134,57.199936,71.89,97.28757
2/21/2018 2:30,4.925505,4.663,0.031,0.247872,56.916768,65.61,97.29739
2/21/2018 2:40,NA,4.653,0.031,0.247808,57.199936,93.12,97.29739
2/21/2018 2:45,4.979126,NA,NA,NA,56.916768,75.76,97.3072
2/21/2018 2:50,NA,4.663,0.032,0.255868,56.916768,68.72,97.32682
2/21/2018 3:00,5.075988,4.623,0.032,0.255602,56.916768,101.95,97.33664
2/21/2018 3:10,NA,4.593,0.031,0.247421,56.916768,85.54,97.35626
2/21/2018 3:15,5.221614,NA,NA,NA,56.916768,88.27,97.37261
2/21/2018 3:20,NA,4.583,0.032,0.255336,57.199936,64.5,97.38243
2/21/2018 3:30,5.364178,4.553,0.031,0.247163,56.916768,71.62,97.40532
2/21/2018 3:40,NA,4.533,0.031,0.247034,56.916768,73.87,97.42821
2/21/2018 3:45,5.485323,NA,NA,NA,57.199936,67.71,97.45275
2/21/2018 3:50,NA,4.513,0.031,0.246906,57.199936,44.83,97.44784
2/21/2018 4:00,5.563725,4.452,0.032,0.254465,57.199936,47.03,97.47564
2/21/2018 4:10,NA,4.432,0.032,0.254332,57.199936,33.71,97.48382
2/21/2018 4:15,5.583601,NA,NA,NA,57.199936,26.77,97.51488
2/21/2018 4:20,NA,4.392,0.033,0.262006,57.199936,18.74,97.54922
2/21/2018 4:30,5.519438,4.402,0.031,0.246191,57.199936,16.22,97.5574
2/21/2018 4:40,NA,4.372,0.031,0.245998,57.199936,15.64,97.55086
2/21/2018 4:45,5.437977,NA,NA,NA,57.766272,9.12,97.53778
2/21/2018 4:50,NA,4.351,0.031,0.245863,57.766272,6.11,97.54432
2/21/2018 5:00,5.401479,4.321,0.032,0.253595,57.766272,2.64,97.54268
2/21/2018 5:10,NA,4.351,0.032,0.253794,58.332608,1.34,97.55086
2/21/2018 5:15,5.446721,NA,NA,NA,57.766272,0.42,97.57212
2/21/2018 5:20,NA,4.261,0.032,0.253197,58.04944,0.16,97.60973
2/21/2018 5:30,5.54668,4.22,0.031,0.245021,58.04944,-0.06,97.63426
2/21/2018 5:40,NA,4.22,0.031,0.245021,58.898944,-0.06,97.65224
2/21/2018 5:45,5.660895,NA,NA,NA,58.898944,-0.05,97.66369
2/21/2018 5:50,NA,4.2,0.031,0.244892,58.898944,-0.06,97.66042
2/21/2018 6:00,5.736053,4.169,0.032,0.252587,59.182112,0.02,97.66533
2/21/2018 6:10,NA,4.139,0.031,0.244501,59.182112,-0.07,97.68004
2/21/2018 6:15,5.795719,NA,NA,NA,59.182112,-0.06,97.67023
2/21/2018 6:20,NA,4.099,0.032,0.252123,59.182112,-0.05,97.66042
2/21/2018 6:30,5.795425,4.099,0.03,0.236365,59.182112,-0.06,97.6735
2/21/2018 6:40,NA,4.038,0.031,0.243852,59.46528,-0.02,97.68004
2/21/2018 6:45,5.796309,NA,NA,NA,59.182112,-0.03,97.71602
2/21/2018 6:50,NA,4.007,0.032,0.251513,59.46528,0.01,97.70947
2/21/2018 7:00,5.791254,3.977,0.031,0.243461,59.46528,-0.03,97.69967
2/21/2018 7:10,NA,3.956,0.031,0.243326,59.46528,-0.05,97.7291
2/21/2018 7:15,5.824815,NA,NA,NA,59.46528,-0.07,97.73891
2/21/2018 7:20,NA,3.916,0.033,0.258752,59.46528,-0.05,97.74709
2/21/2018 7:30,5.866494,3.865,0.031,0.242743,59.182112,-0.05,97.75036
2/21/2018 7:40,NA,3.834,0.03,0.23472,59.46528,-0.04,97.75853
2/21/2018 7:45,5.906044,NA,NA,NA,59.182112,-0.05,97.77488
2/21/2018 7:50,NA,3.814,0.031,0.242416,59.46528,-0.05,97.78797
2/21/2018 8:00,5.969121,3.783,0.032,0.250031,59.182112,-0.05,97.85664
2/21/2018 8:10,NA,3.732,0.032,0.249694,59.46528,-0.05,97.86318
2/21/2018 8:15,6.028141,NA,NA,NA,59.46528,-0.09,97.88607
2/21/2018 8:20,NA,3.722,0.031,0.241827,59.46528,-0.06,97.9057
2/21/2018 8:30,6.01398,3.702,0.03,0.233902,60.031616,-0.03,97.89262
2/21/2018 8:40,NA,3.671,0.029,0.22592,59.46528,-0.08,97.91551
2/21/2018 8:45,5.907635,NA,NA,NA,59.46528,-0.05,97.92695
2/21/2018 8:50,NA,3.64,0.029,0.225735,59.46528,-0.06,97.91551
2/21/2018 9:00,5.770344,3.579,0.031,0.240912,59.46528,-0.05,97.9384
2/21/2018 9:10,NA,3.538,0.03,0.232887,59.46528,-0.06,97.94494
2/21/2018 9:15,5.670982,NA,NA,NA,59.46528,-0.08,97.96456
2/21/2018 9:20,NA,3.538,0.03,0.232887,59.46528,-0.05,97.97274
2/21/2018 9:30,5.626772,3.507,0.03,0.232696,59.46528,-0.07,97.97765
2/21/2018 9:40,NA,3.446,0.029,0.224575,59.182112,-0.06,97.98255
2/21/2018 9:45,5.607681,NA,NA,NA,59.46528,-0.07,97.98419
2/21/2018 9:50,NA,3.435,0.031,0.239992,59.46528,-0.06,97.97765
2/21/2018 10:00,5.608545,3.394,0.03,0.231997,59.182112,0.07,97.97438
2/21/2018 10:10,NA,3.374,0.029,0.224145,59.46528,0.02,98.02342
2/21/2018 10:15,5.605092,NA,NA,NA,59.46528,-0.07,98.03324
2/21/2018 10:20,NA,3.343,0.032,0.247128,59.46528,-0.04,98.02833
2/21/2018 10:30,5.591595,3.312,0.031,0.239207,59.46528,-0.04,98.03324
2/21/2018 10:40,NA,3.291,0.031,0.239073,59.46528,-0.09,98.07248
2/21/2018 10:45,5.605455,NA,NA,NA,59.46528,-0.05,98.07084
2/21/2018 10:50,NA,3.291,0.031,0.239073,60.031616,-0.04,98.06921
2/21/2018 11:00,5.634984,3.24,0.031,0.238748,59.46528,-0.05,98.11172
2/21/2018 11:10,NA,3.25,0.029,0.223405,59.46528,-0.06,98.14279
2/21/2018 11:15,5.653672,NA,NA,NA,59.46528,-0.08,98.1526
2/21/2018 11:20,NA,3.219,0.031,0.238614,60.031616,-0.05,98.16077
2/21/2018 11:30,5.66645,3.209,0.031,0.23855,59.46528,-0.07,98.17058
2/21/2018 11:40,NA,3.199,0.031,0.238487,59.46528,-0.08,98.16077
2/21/2018 11:45,5.644702,NA,NA,NA,59.46528,-0.05,98.15097
2/21/2018 11:50,NA,3.188,0.03,0.230726,59.46528,-0.07,98.15097
2/21/2018 12:00,5.679607,3.178,0.031,0.238353,59.46528,-0.08,98.13625
2/21/2018 12:10,NA,3.137,0.03,0.230411,59.46528,-0.04,98.15423
2/21/2018 12:15,5.722219,NA,NA,NA,59.46528,-0.04,98.15097
2/21/2018 12:20,NA,3.147,0.03,0.230473,59.46528,-0.07,98.16895
2/21/2018 12:30,5.783934,3.147,0.031,0.238155,59.182112,-0.07,98.17876
2/21/2018 12:40,NA,3.106,0.031,0.237894,59.182112,-0.07,98.14606
2/21/2018 12:45,5.828018,NA,NA,NA,59.46528,-0.06,98.17712
2/21/2018 12:50,NA,3.126,0.031,0.238021,59.46528,-0.06,98.18857
2/21/2018 13:00,5.839614,3.126,0.03,0.230343,59.46528,-0.08,98.20982
2/21/2018 13:10,NA,3.095,0.03,0.230152,59.46528,-0.05,98.24416
2/21/2018 13:15,5.900271,NA,NA,NA,59.46528,-0.08,98.24907
2/21/2018 13:20,NA,3.085,0.031,0.23776,59.46528,-0.08,98.24907
2/21/2018 13:30,5.987928,3.085,0.029,0.222421,59.46528,-0.06,98.24907
2/21/2018 13:40,NA,3.106,0.029,0.222546,59.46528,-0.09,98.29648
2/21/2018 13:45,6.064286,NA,NA,NA,59.46528,-0.03,98.30792
2/21/2018 13:50,NA,3.085,0.031,0.23776,59.46528,-0.05,98.2785
2/21/2018 14:00,6.091525,3.085,0.031,0.23776,59.46528,-0.1,98.26868
2/21/2018 14:10,NA,3.085,0.031,0.23776,59.46528,-0.05,98.30466
2/21/2018 14:15,6.047281,NA,NA,NA,59.46528,-0.06,98.34717
2/21/2018 14:20,NA,3.106,0.03,0.23022,59.182112,-0.06,98.35371
2/21/2018 14:30,5.958141,3.095,0.03,0.230152,59.182112,-0.06,98.35207
2/21/2018 14:40,NA,3.106,0.031,0.237894,59.182112,-0.09,98.39622
2/21/2018 14:45,5.884218,NA,NA,NA,59.46528,-0.07,98.39622
2/21/2018 14:50,NA,3.106,0.03,0.23022,59.182112,-0.09,98.39622
2/21/2018 15:00,5.820877,3.126,0.032,0.2457,59.46528,-0.07,98.39622
2/21/2018 15:10,NA,3.137,0.03,0.230411,59.46528,-0.08,98.40602
2/21/2018 15:15,5.823546,NA,NA,NA,59.46528,-0.06,98.39458
2/21/2018 15:20,NA,3.147,0.031,0.238155,59.46528,-0.09,98.38641
2/21/2018 15:30,5.841206,3.178,0.03,0.230664,59.46528,-0.07,98.39622
2/21/2018 15:40,NA,3.188,0.029,0.223035,59.46528,-0.06,98.42074
2/21/2018 15:45,5.88938,NA,NA,NA,59.46528,-0.06,98.42565
2/21/2018 15:50,NA,3.25,0.03,0.231108,59.182112,-0.07,98.41583
2/21/2018 16:00,5.909949,3.281,0.03,0.231299,59.46528,-0.09,98.43055
2/21/2018 16:10,NA,3.271,0.03,0.231238,60.031616,-0.03,98.43219
2/21/2018 16:15,5.889606,NA,NA,NA,59.46528,-0.06,98.44526
2/21/2018 16:20,NA,3.343,0.03,0.231682,59.46528,-0.07,98.46489
2/21/2018 16:30,5.839657,3.374,0.031,0.239603,59.46528,-0.06,98.49595
2/21/2018 16:40,NA,3.415,0.03,0.232127,59.46528,-0.08,98.52701
2/21/2018 16:45,5.802232,NA,NA,NA,60.031616,-0.06,98.52047
2/21/2018 16:50,NA,3.435,0.031,0.239992,60.031616,-0.05,98.50413
2/21/2018 17:00,5.792425,3.476,0.03,0.232504,60.031616,-0.07,98.4845
2/21/2018 17:10,NA,3.528,0.03,0.232826,60.031616,-0.07,98.49759
2/21/2018 17:15,5.807862,NA,NA,NA,59.46528,-0.07,98.50739
2/21/2018 17:20,NA,3.548,0.032,0.248479,60.031616,-0.07,98.52374
2/21/2018 17:30,5.896756,3.61,0.031,0.241111,59.46528,-0.06,98.50413
2/21/2018 17:40,NA,3.681,0.03,0.233772,59.46528,-0.03,98.52374
2/21/2018 17:45,5.980402,NA,NA,NA,59.46528,0.07,98.53355
