DateTime_UTC,region,site,variable,value,flagtype,flagcomment
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2605,,
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.04,Bad Data,sensor buried
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.343731,Bad Data,sensor buried
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.6336,,
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,Light_PAR,0.925,,
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.83424,,
2/20/2018 5:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.5065,,
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2768,,
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.039,Bad Data,sensor buried
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.33529,Bad Data,sensor buried
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.7752,,
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,Light_PAR,0.15,,
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.84565,,
2/20/2018 5:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.525,,
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2768,,
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.0385,Bad Data,sensor buried
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.330801,Bad Data,sensor buried
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.055,,
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.83043,,
2/20/2018 5:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.5015,,
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2768,,
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,DO_mgL,0.04,Bad Data,sensor buried
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,DOsat_pct,0.343726,Bad Data,sensor buried
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.7752,,
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,Light_PAR,-0.045,,
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.79769,,
2/20/2018 5:45,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.506,,
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2883,,
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,DO_mgL,0.037,Bad Data,sensor buried
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,DOsat_pct,0.317762,Bad Data,sensor buried
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,Light_PAR,-0.07,,
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.77148,,
2/20/2018 6:00,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.4825,,
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2817,,
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,DOsat_pct,0.30914,Bad Data,sensor buried
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,Discharge_m3s,57.0584,,
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,Light_PAR,-0.085,,
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.77032,,
2/20/2018 6:15,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.478,,
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2719,,
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,DO_mgL,0.037,Bad Data,sensor buried
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,DOsat_pct,0.317461,Bad Data,sensor buried
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,Light_PAR,-0.02,,
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,Nitrate_mgL,2.76727,,
2/20/2018 6:30,KS,KANSASREASTLAWRENCE,WaterTemp_C,7.444,,
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,AirPres_kPa,96.2817,,
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,DO_mgL,0.036,Bad Data,sensor buried
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,DOsat_pct,0.308628,Bad Data,sensor buried
2/20/2018 6:45,KS,KANSASREASTLAWRENCE,Discharge_m3s,56.9168,,
