"","date","GPP","GPP.lower","GPP.upper","ER","ER.lower","ER.upper","msgs.fit","warnings","errors"
"27",2018-03-17,11.0603897903616,9.1016637716949,12.8354547361651,-11.8730672247863,-14.8602135698917,-8.90331908704656,"w      ","",""
"28",2018-03-18,13.6226302166781,11.6428353209812,15.5865822126966,-9.56927696039105,-12.2884560095597,-6.8196578540732,"w      ","",""
"29",2018-03-19,4.22284722815761,2.39133540326427,6.0179101818226,-13.8050302594431,-18.4384295198499,-9.08070895552757,"w      ","",""
"30",2018-03-20,8.93694833655945,6.77935124852701,11.1831369961076,-11.1046929004634,-14.7615944000061,-7.60560614835845,"w      ","",""
"31",2018-03-21,14.990310082815,12.9211230137548,17.1079640573826,-2.23989337754199,-5.09792113670661,0.690594201223175,"w      ","",""
"32",2018-03-22,14.7884463442534,12.187151516549,17.4210570644072,-2.80137657515607,-5.54464469121702,0.000969670795103561,"w      ","",""
"33",2018-03-23,11.5290315849333,8.55504292738406,14.4244637096141,-12.2386044500974,-15.528744686498,-8.96352461315239,"w      ","",""
"34",2018-03-24,11.0935109476011,8.89007933620987,13.2124274700518,-15.0770105696297,-18.499208303252,-11.4546017124019,"w      ","",""
"35",2018-03-25,11.9717942707051,9.92651941119482,14.0686304787639,-12.050549591414,-15.0874126919751,-8.85707886628191,"w      ","",""
"36",2018-03-26,7.98521402528709,5.81233717827116,10.0357413066274,-13.8259558393579,-17.6185535483707,-9.90814193593064,"w      ","",""
"37",2018-03-27,NA,NA,NA,NA,NA,NA,"w     E","",""
"38",2018-03-28,NA,NA,NA,NA,NA,NA,"w     E","",""
"39",2018-03-29,14.4177465921902,12.0803120018506,16.711140055744,-12.1307668647667,-14.9051613412051,-9.16294790340997,"w      ","",""
"40",2018-03-30,NA,NA,NA,NA,NA,NA,"w     E","",""
"41",2018-03-31,NA,NA,NA,NA,NA,NA,"w     E","",""
"42",2018-04-01,NA,NA,NA,NA,NA,NA,"w     E","",""
"43",2018-04-02,NA,NA,NA,NA,NA,NA,"w     E","",""
"44",2018-04-03,NA,NA,NA,NA,NA,NA,"w     E","",""
"45",2018-04-04,NA,NA,NA,NA,NA,NA,"w     E","",""
"46",2018-04-05,NA,NA,NA,NA,NA,NA,"w     E","",""
"47",2018-04-06,16.177499911151,13.4826774902364,18.8083989565607,-6.7731465889079,-9.75688142097996,-3.90267067843302,"w      ","",""
"48",2018-04-07,NA,NA,NA,NA,NA,NA,"w     E","",""
"49",2018-04-08,NA,NA,NA,NA,NA,NA,"w     E","",""
"50",2018-04-09,14.9590829904464,12.7131994736313,17.1353883125285,-5.42851986793579,-8.39564264252238,-2.59947953797051,"w      ","",""
"51",2018-04-10,10.9826237393397,8.67693352255813,13.1497291873062,-1.28940489870176,-4.35133594223206,1.92128085112504,"w      ","",""
"52",2018-04-11,9.64783120157,7.58872486615099,11.631805165567,-7.84219555317901,-10.9655827753796,-4.74746840504068,"w      ","",""
"53",2018-04-12,10.0832596482727,8.01232629712986,12.1435285708937,-10.864546721857,-13.798395864032,-7.99592247834464,"w      ","",""
"54",2018-04-13,13.8759224128109,11.3085676515763,16.5404292553093,-21.2302221479889,-25.5286437950743,-16.8615259583185,"w      ","",""
"55",2018-04-14,NA,NA,NA,NA,NA,NA,"w     E","",""
"56",2018-04-15,NA,NA,NA,NA,NA,NA,"w     E","",""
"57",2018-04-16,NA,NA,NA,NA,NA,NA,"w     E","",""
"58",2018-04-17,NA,NA,NA,NA,NA,NA,"w     E","",""
"59",2018-04-18,12.3819341413442,9.80349977624223,15.0856894589247,-11.4144755292434,-14.6401547819661,-8.17694416389508,"w      ","",""
