"Date","calcdepth_m.eric","Max.PreDawnN_mgL.eric","Min.Nitrate_mgL.eric","NitrateChange_Perc.eric","Mean.Nitrate_mgL.eric","Mean.Discharge_m3s.eric","SumDiff_mgNL.eric","A_m2.eric","UaNO3_mgNm2day.eric","UaNO3_gNm2day.eric","calcdepth_m.steve","Max.PreDawnN_mgL.steve","Min.Nitrate_mgL.steve","NitrateChange_Perc.steve","Mean.Nitrate_mgL.steve","Mean.Discharge_m3s.steve","SumDiff_mgNL.steve","A_m2.steve","UaNO3_mgNm2day.steve","UaNO3_gNm2day.steve","calcdepth_m.desoto","Max.PreDawnN_mgL.desoto","Min.Nitrate_mgL.desoto","NitrateChange_Perc.desoto","Mean.Nitrate_mgL.desoto","Mean.Discharge_m3s.desoto","SumDiff_mgNL.desoto","A_m2.desoto","UaNO3_mgNm2day.desoto","UaNO3_gNm2day.desoto","ReleaseStatus","UaNO3_gNm2day.eric_scaled","Supply_gNm2day.eric","Supply_gNm2day.steve","Supply_gNm2day.desoto","Month"
2018-03-30,1.21735757256933,5.25690666666667,2.91052,-44.6343603843071,3.61296770833333,42.0755270833333,13.1515116666667,256.740712054872,186219107.475339,186219.107475339,1.21729783928641,0.305224083333333,0.207673416666667,-31.9603438894211,0.260899479166667,42.0740510416667,0.354596833333333,138.041574975079,9337981.71397526,9337.98171397526,1.28650687309631,0.4025,0.216666666666667,NA,0.364814814814815,49.5124546296296,0.339166666666667,177.628003968407,8168267.04152305,NA,"During",46554.7768688349,74435.2810809577,8037.7957187008,NA,"Mar"
2018-03-31,1.1973148619274,2.7635975,1.73631,-37.1721099038482,2.6303709375,38.639146875,1.0658125,252.513704380489,14090847.9232446,14090.8479232446,1.19754212110739,0.23220875,0.174144666666667,-25.0051229048575,0.216670104166667,38.6671666666667,0.124309166666667,135.801276533578,3058126.14400068,3058.12614400068,1.25511239916717,0.219166666666667,0.206666666666667,NA,0.2275,45.2765154761905,-0.0583333333333333,173.293368953012,NA,NA,"During",3522.71198081116,36536.8506126163,5712.56061224274,NA,"Mar"
2018-04-01,1.18414916685368,2.65271166666667,1.43118333333333,NA,2.49378697916667,37.6229864583333,1.2713975,249.737059289441,16548756.5991839,NA,1.18407436578744,0.243463333333333,0.158124,-35.0522323690083,0.215844981481481,37.4568231481481,0.248565166666667,134.274033080296,5990911.67639246,5990.91167639246,1.24825293985307,0.2275,0.200833333333333,-11.7216117216117,0.213958333333333,44.9469927083333,0.108333333333333,172.346283405513,2441038.14388691,2441.03814388691,"After",NA,NA,5867.94741193998,5126.1801021625,"Apr"
2018-04-02,1.18104136649116,3.336295,1.71817583333333,NA,2.66484104166667,36.5537447916667,5.37163166666667,249.081624192986,68109886.1435139,NA,1.18095692903907,0.26581675,0.180613833333333,-32.053253478822,0.225056928571429,36.5960869047619,0.28531875,133.920515753031,6736457.77947803,6736.45777947803,1.23259106657835,0.203333333333333,0.19,NA,0.22625,42.649234375,-0.183333333333333,170.183848562473,NA,NA,"After",NA,NA,6276.00994835799,NA,"Apr"
2018-04-03,1.18537250759442,2.88578083333333,1.97003666666667,NA,2.8021365625,37.3737510416667,0.669154166666667,249.995061851662,8643212.43215592,NA,1.18568810866851,0.23409875,0.1717625,-26.6281857549432,0.21570937037037,37.4804314814815,0.165504416666667,134.457031523009,3986065.15629447,3986.06515629447,1.2433541772718,0.210833333333333,0.194166666666667,NA,0.23,43.7074935185185,-0.1725,171.669911255918,NA,NA,"After",NA,NA,5638.11461531242,NA,"Apr"
2018-04-04,1.18925480170217,3.18939916666667,1.77827333333333,NA,2.57411979166667,37.55071875,4.922235,250.813837678987,63671172.5069682,NA,1.1893489125035,0.232314166666667,0.175404666666667,-24.4967841679909,0.208687385416667,37.6672333333333,0.18901425,134.872166677897,4560890.83826137,4560.89083826137,1.24501019832619,0.200833333333333,0.200833333333333,NA,0.253095238095238,44.1674523809524,-0.365833333333333,171.898558082898,NA,NA,"After",NA,NA,5605.71255526144,NA,"Apr"
2018-04-05,1.19055489661465,2.78679416666667,1.95801416666667,NA,4.12268166666667,38.1937520833333,-10.6871,251.08802769603,NA,NA,1.19077754073989,0.213429333333333,0.173213166666667,NA,0.2423616875,37.9828520833333,-0.231458833333333,135.034173119903,NA,NA,1.24394548926993,0.201666666666667,0.189166666666667,NA,0.209814814814815,43.9775518518518,-0.0733333333333335,171.751553703499,NA,NA,"After",NA,NA,NA,NA,"Apr"
2018-04-06,1.17979701620081,6.23903666666667,4.31221583333333,-30.8833067711842,5.39093697916667,36.789715625,6.7847975,248.819190716752,86674868.2750759,86674.8682750759,1.18014712106944,0.315752916666667,0.25907275,-17.9507974985715,0.300831452380952,36.7882392857143,0.10445025,133.828683529275,2480750.13173456,2480.75013173456,1.23581602684736,0.210833333333333,0.205833333333333,NA,0.262708333333333,43.0090864583333,-0.415,170.629118826815,NA,NA,"After",21668.717068769,79702.8476158208,7499.30315740177,NA,"Apr"
2018-04-07,1.18359696795614,4.20624083333333,2.52455833333333,-39.9806517656601,3.25427271428571,36.9210497619048,6.66377683333333,249.620600541949,85158460.9200016,85158.4609200016,1.18347269990354,0.287504916666667,0.1903734,-33.7842976018671,0.253468861904762,36.9149780952381,0.238252383333333,134.205804169061,5662162.28375559,5662.16228375559,1.23042216701873,0.285,0.216666666666667,NA,0.291875,42.398503125,-0.0550000000000002,169.884388600276,NA,NA,"After",21289.6152300004,53752.849860423,6832.66825191309,NA,"Apr"
2018-04-08,1.18860437403605,3.299545,1.87271166666667,-43.2433360761358,3.18558479166667,37.8457052083333,0.911681666666668,250.676662484204,11892130.3895683,11892.1303895683,1.1886297188236,0.246412333333333,0.1981445,-19.5882376017434,0.2424353125,37.8560270833333,0.0318161666666667,134.790610114596,772035.001118834,772.035001118834,1.2334664245878,0.219,0.200833333333333,-8.29528158295282,0.21697619047619,42.743535952381,0.0141666666666667,170.304709242838,307202.826265443,307.202826265443,"After",2973.03259739207,43039.8249749983,5979.3169942124,4748.99427897403,"Apr"
