"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2018-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2018-02-01,0.532935330788194,0.0161597424193278,0.430593070425423,-0.354939444849547,0.255303083665216,0.525464324445697,0.821893244410274,1.3578521461624,710.011208688941,1.00108442460025,-1.33241084517486,0.0342781314723328,0.941244675555252,-3.21685931125519,-1.95607852941882,-1.31952116425012,-0.703110555618601,0.571528030467106,753.999025648358,1.00438012602915,0.532935330787918,0.0161597424193194,0.4305930704252,-0.354939444849363,0.255303083665084,0.525464324445425,0.821893244409848,1.3578521461617,710.011208688942,1.00108442460025,-1.33241084517486,0.0342781314723328,0.941244675555251,-3.21685931125519,-1.95607852941883,-1.31952116425012,-0.7031105556186,0.571528030467105,753.999025648356,1.00438012602915,4.44672398166345,0.0354036472863467,0.96505832587731,2.55925708470965,3.8052007101422,4.44142629155297,5.08235246406844,6.3281075836092,743.038150993616,1.00510956430635,1.38730963632293,0.00328025389515134,0.0712849709229395,1.24471361158857,1.33931516953001,1.38959407902673,1.43813258145939,1.51800185211702,472.259859792919,1.00547666240582,TRUE,"",""
"3",2018-02-02,0.601815425883322,0.0176973179416299,0.515341825128076,-0.387280961715377,0.269360198068822,0.583000048967059,0.935536400245776,1.65294646297634,847.96099514793,1.00657250686456,-2.05673054074343,0.03193151070844,0.935198051398824,-3.9077382411643,-2.67799576826173,-2.05354976966093,-1.45376338113197,-0.20213624964858,857.764868235229,1.00293455331265,0.60181542588301,0.0176973179416208,0.515341825127809,-0.387280961715177,0.269360198068682,0.583000048966757,0.935536400245291,1.65294646297548,847.96099514793,1.00657250686456,-2.05673054074343,0.03193151070844,0.935198051398824,-3.9077382411643,-2.67799576826174,-2.05354976966093,-1.45376338113197,-0.20213624964858,857.764868235229,1.00293455331265,4.34768079685395,0.0293871940160317,0.943626266882945,2.47626672865855,3.74046632065598,4.30690974630601,5.00451702525882,6.24128282675062,1031.05967653003,1.00131215706364,1.38803873169411,0.00327572129081608,0.0710913615501807,1.246198833023,1.34033971873833,1.39049126648758,1.43871674424464,1.51864282673394,470.998774390739,1.00562142988587,TRUE,"",""
"4",2018-02-03,0.477645244655065,0.0189700037018178,0.499190454791352,-0.513555185181736,0.137495880811773,0.474098507787876,0.837976773628344,1.4444280447667,692.464818768035,1.00607678741356,-1.47708602993653,0.0327446236723054,0.903643668033809,-3.23176714999411,-2.09393691045916,-1.46315676261294,-0.871216681934588,0.316439766880976,761.57803956663,1.0048906547422,0.477645244654817,0.018970003701808,0.499190454791093,-0.513555185181471,0.137495880811702,0.474098507787631,0.83797677362791,1.44442804476595,692.464818768035,1.00607678741356,-1.47708602993653,0.0327446236723054,0.903643668033809,-3.23176714999412,-2.09393691045917,-1.46315676261294,-0.871216681934588,0.316439766880976,761.578039566629,1.0048906547422,4.56605826288944,0.0333396615193693,0.957209778357039,2.71025742782898,3.93540752245463,4.53638893383285,5.18435893401952,6.47807324074934,824.312489927486,1.00714134200636,1.40486735413984,0.00327446795864912,0.0692967874736935,1.26982529604137,1.35925417590951,1.40705669322261,1.45363898483677,1.53276940800605,447.862513412106,1.00910989021126,TRUE,"",""
"5",2018-02-04,-0.211683550209864,0.0140350468746795,0.441066376824963,-1.05906800321672,-0.506836360631194,-0.225838481514835,0.0819546452315135,0.666764342857651,987.59792619515,1.00113779112858,-0.926074994812106,0.0366465014741902,1.03643729534879,-2.97828905155599,-1.64383537292694,-0.90559061645755,-0.201956386123346,1.02594203308358,799.872975906004,0.999815051347938,-0.211683550209754,0.0140350468746723,0.441066376824735,-1.05906800321617,-0.506836360630932,-0.225838481514718,0.081954645231471,0.666764342857305,987.597926195149,1.00113779112858,-0.926074994812106,0.0366465014741902,1.03643729534879,-2.978289051556,-1.64383537292693,-0.90559061645755,-0.201956386123346,1.02594203308358,799.872975906004,0.999815051347938,4.2404959322545,0.0373690782105864,1.02153484982613,2.35831684626584,3.51743035683715,4.21259364663781,4.91330773524643,6.32922852906541,747.276980377922,1.00280299296293,1.33598991645222,0.00646551634330354,0.0988672744652152,1.12980039973238,1.27073885046589,1.33960208523985,1.40339809326183,1.51693501826534,233.829174278295,1.01798412876284,TRUE,"",""
"6",2018-02-05,-0.0701368311508452,0.01417081112721,0.419540274876911,-0.931493007537076,-0.347277390857335,-0.0615831082407907,0.219332059781264,0.771623037497057,876.512063076226,1.00303057162643,-1.39562976295124,0.0299163218054571,0.949323114478113,-3.29120751949333,-2.04573414784411,-1.40735843292289,-0.733326228923688,0.455207233074407,1006.95883863542,1.00705927053187,-0.0701368311508088,0.0141708111272027,0.419540274876694,-0.931493007536593,-0.347277390857155,-0.0615831082407588,0.21933205978115,0.771623037496657,876.512063076227,1.00303057162643,-1.39562976295124,0.0299163218054571,0.949323114478113,-3.29120751949332,-2.04573414784411,-1.40735843292289,-0.733326228923688,0.455207233074407,1006.95883863542,1.00705927053187,4.50521101540521,0.0359754120495621,1.03134177767636,2.46159197605204,3.81741540541869,4.50613396328538,5.20149352797494,6.50111210642343,821.852096401163,1.00312705792518,1.42817743931175,0.00356367611407441,0.0752996470629481,1.27624127983532,1.37871718588243,1.43063560274071,1.47964785185236,1.56918998586112,446.467066626338,1.01252708996298,TRUE,"",""
"7",2018-02-06,0.0638712325838607,0.014139218431803,0.474234303312953,-0.86474742635844,-0.254822759233119,0.0605021139879206,0.385347267025865,0.981203534657062,1124.9549281259,1.00216726878645,-1.44259987773897,0.0292312549746843,0.924999913298411,-3.31321016526327,-2.05352081947142,-1.40701097445235,-0.788319493723526,0.329348981576195,1001.35590163272,1.00335800886346,0.0638712325838276,0.0141392184317956,0.474234303312707,-0.864747426357993,-0.254822759232987,0.0605021139878893,0.385347267025665,0.981203534656554,1124.9549281259,1.00216726878645,-1.44259987773897,0.0292312549746843,0.924999913298411,-3.31321016526326,-2.05352081947142,-1.40701097445235,-0.788319493723524,0.329348981576196,1001.35590163272,1.00335800886346,4.23902440169727,0.0318141553010949,0.995725523078608,2.27208321643097,3.58104879325049,4.23925007891257,4.88563865314807,6.15983841742768,979.576787342187,1.00080178897318,1.3699606152676,0.00347111046504802,0.0783926931267192,1.21228583016325,1.31729898977149,1.37368403096678,1.42380473706563,1.51492597329734,510.05181733679,1.00261163264867,TRUE,"",""
"8",2018-02-07,0.136572443173729,0.0166044560342224,0.509329156058811,-0.882318350594491,-0.206949085921881,0.134152301576012,0.497584842036972,1.1561757416296,940.909319522468,1.00104707235109,-1.56725449987046,0.0304542277632813,0.923998914370057,-3.41414202248778,-2.18251987310586,-1.54789026032213,-0.932223432077979,0.228331636459957,920.550756041342,1.00154192766231,0.136572443173658,0.0166044560342138,0.509329156058548,-0.882318350594034,-0.206949085921773,0.134152301575942,0.497584842036714,1.156175741629,940.909319522467,1.00104707235109,-1.56725449987046,0.0304542277632813,0.923998914370057,-3.41414202248778,-2.18251987310586,-1.54789026032213,-0.93222343207798,0.228331636459957,920.550756041342,1.00154192766231,4.23188652667537,0.0363077476165989,1.01337816398938,2.32861923786022,3.51007775917261,4.20515100840712,4.9615909419422,6.2440797222549,779.012574931055,1.00103589004365,1.38475647539697,0.00329843376076932,0.0720345470638989,1.23875921320312,1.33653240838977,1.38718190781873,1.43537494397476,1.51765588951419,476.942611737732,1.00498194065627,TRUE,"",""
"9",2018-02-08,0.0648494933534679,0.0158473355883771,0.510371028007905,-0.927919092856483,-0.271054873589578,0.0572026758523417,0.394504443143976,1.10733219899954,1037.19285530745,1.00217763499765,-0.443615480664776,0.0276594112701079,0.900513881777113,-2.23048586182773,-1.03869397320125,-0.466560331186598,0.186642347773409,1.33660300356123,1059.97338392302,1.00001354617785,0.0648494933534343,0.0158473355883689,0.51037102800764,-0.927919092856003,-0.271054873589437,0.057202675852312,0.394504443143772,1.10733219899896,1037.19285530745,1.00217763499765,-0.443615480664776,0.0276594112701079,0.900513881777113,-2.23048586182773,-1.03869397320125,-0.466560331186598,0.186642347773409,1.33660300356123,1059.97338392302,1.00001354617785,4.35527956868012,0.0270009750456383,0.964218041225126,2.47486381920293,3.6875775945303,4.36542581280858,4.99914253158,6.23545218493572,1275.2390745289,1.00175658109766,1.41085372171297,0.00331793037269762,0.0699290317720504,1.27272649156427,1.36480656165112,1.41323933702399,1.45942389390737,1.54076692968882,444.201984146856,1.01024336753733,TRUE,"",""
"10",2018-02-09,0.512793724748763,0.0187167336628855,0.493347988033067,-0.47041799104314,0.180847601527407,0.519753213191718,0.856671165368641,1.46342298834248,694.778869970123,1.00814823640084,-1.19977171177805,0.0382567577760496,0.950249389341236,-3.00780245459,-1.85433751458654,-1.19910181250823,-0.57444795621921,0.652508505462867,616.962653794121,1.00452778593055,0.512793724748497,0.0187167336628758,0.493347988032811,-0.470417991042896,0.180847601527314,0.519753213191449,0.856671165368197,1.46342298834172,694.778869970123,1.00814823640084,-1.19977171177805,0.0382567577760496,0.950249389341236,-3.00780245458999,-1.85433751458654,-1.19910181250824,-0.574447956219208,0.652508505462867,616.962653794121,1.00452778593055,4.30587466451546,0.0418609340897124,1.05777735632233,2.30605658082417,3.60135124038855,4.27478348775912,4.99527659065764,6.47634091128709,638.514408420589,1.00352726664671,1.34709583630615,0.00633557181247668,0.0969183490154333,1.14572905525143,1.28458199197047,1.35021166255642,1.41296961463503,1.5244208721377,234.013212709818,1.01804015423377,TRUE,"",""
