"date","K600_daily_50pct","depth_m","Q_m3s","A_m2","v_ms","v_mday","O2TurnL_m","O2TurnL_km"
2018-02-01,6.73602723813439,1.41020902892568,67.3748104166667,159.917703880172,0.421309265840579,36401.1205686261,16211.8349355314,16.2118349355314
2018-02-02,6.70769406394404,1.40766916878418,66.9544677083333,159.629683740126,0.419436198453752,36239.2875464042,16207.9339938303,16.2079339938303
2018-02-03,6.56011470127853,1.44362734143114,73.1738458333333,163.707340518291,0.446979625969537,38619.039683768,17660.8373979687,17.6608373979687
2018-02-04,6.15382571473238,1.5085786193997,84.7365520833333,171.072815439926,0.495324472596228,42796.0344323141,20863.1360796551,20.8631360796551
2018-02-05,6.08511684691204,1.49574485288525,82.3074822916667,169.617466317188,0.485253577233316,41925.9090729585,20669.7308175278,20.6697308175278
2018-02-06,7.24350852580189,1.41219334060816,68.140246875,160.142724824965,0.425496986825201,36762.9396616974,15225.8837816281,15.2258837816281
2018-02-07,6.22337783389927,1.36815146270944,61.0522041666667,155.148375871251,0.393508496778147,33999.1341216319,16389.3957730329,16.3893957730329
2018-02-08,6.23851297536375,1.51657758875074,86.5048677083333,171.979898564334,0.50299406169247,43458.6869302294,20898.5797265391,20.8985797265391
2018-02-09,4.96089642065115,1.56520561006115,96.0613240196078,177.494316180934,0.541207888153923,46760.3615364989,28277.3661682466,28.2773661682466
2018-02-10,6.29492434049596,1.48744148747303,80.9452942095588,168.675864679442,0.479886641538139,41462.2058288952,19759.8272447045,19.7598272447045
2018-02-11,6.60948583568709,1.42282543459396,69.5944375,161.348404282956,0.431330187672341,37266.9282148903,16915.2014882938,16.9152014882938
2018-02-12,6.39827289620008,1.42288103783303,69.6814432291667,161.354709690266,0.431852552447499,37312.0605314639,17494.7495066787,17.4947495066787
2018-02-13,6.042854699153,1.42423480786829,70.153396875,161.508227212264,0.434364230763305,37529.0695379496,18631.4604965811,18.6314604965811
2018-02-14,5.5802837798858,1.45550686886181,75.4908208333333,165.05447892893,0.457369114265834,39516.691472568,21244.4526289181,21.2444526289181
2018-02-15,7.3532245776834,1.45729788362882,75.3779920572917,165.257580003509,0.456124264047019,39409.1364136624,16078.3079575456,16.0783079575456
2018-02-16,6.48753189457767,1.39806365959025,65.427287109375,158.540418997534,0.412685216319458,35656.0026900012,16488.2438819928,16.4882438819928
2018-02-17,6.69717365566141,1.35760302532237,59.2779770833333,153.952183071557,0.385041484314521,33267.5842447746,14902.2196325992,14.9022196325992
2018-02-18,6.5733151796923,1.34801280017986,57.7928177083333,152.864651540396,0.378065282758067,32664.840430297,14907.9298058972,14.9079298058972
2018-02-19,6.27255902178926,1.33492021568322,55.9596135416667,151.379952458477,0.369663305033842,31938.909554924,15275.5403866156,15.2755403866156
2018-02-20,6.83277533334707,1.34293514876852,57.0568822916667,152.28884587035,0.374662254254928,32370.8187676258,14212.7395626378,14.2127395626378
2018-02-21,6.85277421861564,1.35289759244315,58.5036885416667,153.418586983053,0.381333772472622,32947.2379416346,14423.6057794519,14.4236057794519
2018-02-22,6.69551762243163,1.36018509817001,59.584746875,154.244990132479,0.386299398274286,33376.2680108983,14954.6024189734,14.9546024189734
2018-02-23,6.29975792190974,1.40095955536611,66.3513,158.868813578517,0.41764836348581,36084.818605174,17183.9072480908,17.1839072480908
2018-02-24,5.43458674751249,1.53248929408803,89.40734375,173.784285949583,0.514473119715429,44450.477543413,24537.5478993461,24.5375478993461
2018-02-25,5.49564716816555,1.53176828674189,89.2465947916667,173.70252371653,0.513789856831963,44391.4436302816,24232.6930415547,24.2326930415547
2018-02-26,5.88926211769819,1.51464470353929,85.9208354166667,171.760709381355,0.500235680943185,43220.3628334912,22016.5253149152,22.0165253149152
2018-02-27,6.54788960228399,1.5004056202568,83.18355625,170.145997337121,0.488895169747562,42240.5426661894,19353.0489509728,19.3530489509728
2018-02-28,6.07363112965011,1.48802510366602,80.8946052083333,168.742046755727,0.479398032462161,41419.9900047307,20458.9260298642,20.4589260298642
2018-03-01,5.99340070462425,1.48345398395499,80.1173697916667,168.223681780496,0.476255001339269,41148.4321157128,20596.8701962299,20.5968701962299
2018-03-02,6.90379002630675,1.44041823398152,72.8331708333333,163.343427733504,0.445889815365948,38524.8800476179,16740.7525000701,16.7407525000701
2018-03-03,6.14579024286432,1.24858125898076,44.6373041666667,141.589114768418,0.315259433888509,27238.4150879672,13296.1331309311,13.2961331309311
2018-03-04,6.17473670009705,1.26722674898633,46.9291895833333,143.70351333505,0.326569535387185,28215.6078574528,13708.5721519151,13.7085721519151
2018-03-05,5.93057677947126,1.24217490612853,43.9175864583333,140.862634354975,0.311775984166678,26937.445032001,13626.3871291129,13.6263871291129
2018-03-06,6.47776103701933,1.2785959904114,48.6060791666667,144.992785312653,0.335231018990743,28963.9600408002,13413.875508193,13.413875508193
2018-03-07,6.1962018571669,1.33318012116482,56.6837427083333,151.18262574009,0.37493556174757,32394.43253499,15684.3337007431,15.6843337007431
2018-03-08,6.69033576545241,1.23960882132571,43.4884208333333,140.571640338335,0.309368381336827,26729.4281475019,11985.6890974863,11.9856890974863
2018-03-09,0.682179970724631,1.19651706038975,38.8426822916667,135.685034648198,0.286270939108189,24733.8091389475,108771.043714496,108.771043714496
2018-03-10,2.61486768297955,1.12201212332281,30.9759197916667,127.236174784806,0.243452145932995,21034.2654086107,24132.309499473,24.132309499473
2018-03-11,3.0684948849959,1.14301663223037,32.981709375,129.618086094923,0.25445298853469,21984.7382093972,21493.995297398,21.493995297398
2018-03-12,4.96557372394816,1.21414976568519,40.7407802083333,137.6845834287,0.295899360653045,25565.7047604231,15445.7709310349,15.4457709310349
2018-03-13,6.23046610918026,1.19890568413393,38.783678125,135.955904580788,0.285266596140765,24647.0339065621,11867.6677513321,11.8676677513321
2018-03-14,5.50403637281145,1.20743671100447,39.73495625,136.923323027907,0.290198597078318,25073.1587875667,13666.2389685986,13.6662389685986
2018-03-15,5.16226165258721,1.21618949677526,40.7186802083333,137.915888934315,0.295242850718428,25508.9823020722,14824.3060999946,14.8243060999946
2018-03-16,5.42192093414629,1.22398246449031,41.6448729166667,138.799611473202,0.300035947324731,25923.1058488568,14343.4990091414,14.3434990091414
2018-03-17,6.18508098755515,1.20661913819434,39.6449979166667,136.830610271238,0.289737784828108,25033.3446091485,12142.1261869574,12.1421261869574
2018-03-18,5.90754194873944,1.22113299497151,41.2850083333333,138.476481629769,0.298137328789974,25759.0652074538,13081.1082329853,13.0811082329853
2018-03-19,6.06435331336652,1.2571526426129,45.7050864583333,142.561109672303,0.320599962804673,27699.8367863237,13702.9467224165,13.7029467224165
2018-03-20,6.44256418790609,1.27816414866317,48.22409375,144.943814458404,0.332708877092781,28746.0469808163,13385.6859516176,13.3856859516176
2018-03-21,5.67862348997623,1.24425497385912,44.2110833333333,141.098514035624,0.313334861359143,27072.1320214299,14302.127303853,14.302127303853
2018-03-22,5.89117925465616,1.22035993160212,41.208328125,138.388816243681,0.297772097800437,25727.5092499577,13101.3714595208,13.1013714595208
2018-03-23,5.50850406071248,1.19373086664714,38.25275625,135.369080277785,0.282581193367814,24415.0151069791,13296.7216713758,13.2967216713758
2018-03-24,6.30706471218344,1.19224719612455,38.0580666666667,135.200832040524,0.281492843588859,24320.9816860774,11568.4471918115,11.5684471918115
2018-03-25,6.48385497172831,1.21879090313693,41.0372385416667,138.210888415728,0.296917551229609,25653.6764262382,11869.640763757,11.869640763757
2018-03-26,6.26712518636566,1.24581543313215,44.26416875,141.275470117186,0.313318148672828,27070.6880453323,12958.4237941627,12.9584237941627
2018-03-27,6.59070624450492,1.24682601717846,44.377721875,141.390070348037,0.313867315899642,27118.1360937291,12343.8073649569,12.3438073649569
2018-03-28,5.26958565432438,1.23827029079804,43.30553125,140.419850976498,0.308400350440822,26645.790278087,15169.5742470116,15.1695742470116
2018-03-29,6.30167831041184,1.23465613936108,42.8866802083333,140.010006203546,0.306311537091034,26465.3168046653,12599.1754105911,12.5991754105911
2018-03-30,5.10153387253921,1.21729783928641,40.9222072916667,138.041574975079,0.296448423593069,25613.1437984411,15062.0251310961,15.0620251310961
2018-03-31,4.76810341818089,1.19754212110739,38.6347166666667,135.801276533578,0.284494502944632,24580.3250544162,15465.4731023812,15.4654731023812
2018-04-01,4.93709087162935,1.18407436578744,37.1893875,134.274033080296,0.276966340005298,23929.8917764578,14540.8859581475,14.5408859581475
2018-04-02,5.03328545435367,1.18095692903907,36.8472322916667,133.920515753031,0.275142550672508,23772.3163781047,14169.0650731177,14.1690650731177
2018-04-03,5.11822082719045,1.18568810866851,37.3663760416667,134.457031523009,0.277905704286446,24011.0528503489,14073.8668734987,14.0738668734987
2018-04-04,5.13078750972809,1.1893489125035,37.749825,134.872166677897,0.279893368141364,24182.7870074139,14139.8100943936,14.1398100943936
2018-04-05,5.1624161434575,1.19077754073989,37.9032104166667,135.034173119903,0.280693468482312,24251.9156768718,14093.3518354232,14.0933518354232
2018-04-06,5.27191581599871,1.18014712106944,36.761690625,133.828683529275,0.274692163559678,23733.4029315562,13505.5663405316,13.5055663405316
2018-04-07,5.33151171437049,1.18347269990354,37.1156427083333,134.205804169061,0.27655765663889,23894.5815336001,13445.2944007578,13.4452944007578
2018-04-08,5.51523448222737,1.1886297188236,37.6672416666667,134.790610114596,0.279450042066305,24144.4836345287,13133.3402300483,13.1333402300483
2018-04-09,4.45704216857337,1.17955083280675,36.6953208333333,133.761064440285,0.274334844649171,23702.5305776884,15953.9867570572,15.9539867570572
2018-04-10,5.06186077827293,1.18805856451283,37.605290625,134.725841215755,0.279124556103365,24116.3616473308,14292.9819904445,14.2929819904445
2018-04-11,5.4448878483584,1.18927267663929,37.7350822916667,134.863521530896,0.279801994366742,24174.8923132865,13319.7742469067,13.3197742469067
2018-04-12,5.22045757328029,1.17595647240785,36.3251385416667,133.353463971051,0.272397412560295,23535.1364452095,13524.7549366182,13.5247549366182
2018-04-13,5.15788098184905,1.16573704358503,35.2588333333333,132.194580742542,0.266719203883269,23044.5392155145,13403.4922267167,13.4034922267167
2018-04-14,5.7377487142025,1.15097568255163,33.8149770833333,130.520642401355,0.259077617618148,22384.306162208,11703.7050298843,11.7037050298843
2018-04-15,6.04360765787504,1.16071222736749,34.8606375,131.624766583474,0.264848617816102,22882.9205793112,11358.904420025,11.358904420025
2018-04-16,6.26483486904666,1.17138512916502,35.8679552083333,132.835073647314,0.270018709844399,23329.6165305561,11171.6990239391,11.1716990239391
2018-04-17,5.76162288938552,1.17277008085506,35.996253125,132.992127168964,0.270664541512804,23385.4163867062,12176.4736267911,12.1764736267911
2018-04-18,5.49583430845148,1.13675414235263,32.3725958333333,128.907919742788,0.251129611725384,21697.5984530732,11844.0243475172,11.8440243475172
2018-04-19,4.65519222210533,1.14957277610919,33.6232489583333,130.361552810783,0.257923047350754,22284.5512911052,14361.0941683265,14.3610941683265
2018-04-20,4.91981535680589,1.15096414386886,33.7677802083333,130.519333914728,0.258718606627235,22353.2876125931,13630.5649652098,13.6305649652098
2018-04-21,6.14295864068629,1.13772374241443,32.4581354166667,129.017872389796,0.251578597720185,21736.390843024,10615.2712956874,10.6152712956874
2018-04-22,6.36281476652547,1.16991385848373,35.6909635416667,132.668231552055,0.269024190072682,23243.6900222798,10959.1544977377,10.9591544977377
2018-04-23,6.37958432433949,1.16534691289141,35.2278708333333,132.150339921886,0.266574197646078,23032.0106766211,10830.804722848,10.830804722848
2018-04-24,6.3089080380041,1.15791739509902,34.4727604166667,131.307832604229,0.262533923018668,22682.9309488129,10786.1443591381,10.7861443591381
2018-04-25,6.45991272697681,1.16677236978843,35.4225458333333,132.311986734008,0.267719854472026,23130.9954263831,10742.0934634863,10.7420934634863
2018-04-26,6.63819300248577,1.20886487731797,39.9060375,137.085277087858,0.291103744674376,25151.3635398661,11366.6611668783,11.3666611668783
2018-04-27,6.65896278762359,1.20354925591901,39.3456135416667,136.482485621216,0.288283242810098,24907.6721787925,11221.4197495229,11.2214197495229
2018-04-28,6.75521897350425,1.23687505031123,43.1506635416667,140.261630705294,0.307644102843287,26580.45048566,11804.4066032125,11.8044066032125
2018-04-29,6.68098655124837,1.17933224619874,36.67320625,133.736276718937,0.274220332356591,23692.6367156094,10638.8344897277,10.6388344897277
2018-04-30,6.57417714137985,1.19591478484694,38.460709375,135.616736601643,0.283598546453551,24502.9144135868,11181.436347079,11.181436347079
