"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2018-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","data don't start when expected"
"2",2018-02-20,-0.179552471212076,0.0544766920311526,1.96997249136348,-3.74291832234068,-1.54556739216943,-0.265632657633232,1.14671954726071,3.66034283177542,1307.67212762335,1.00040058715258,-13.3344427228781,0.299583480482603,6.08592551426117,-25.2571546804879,-17.408173868176,-13.2647211265764,-9.24181953084848,-1.77300542522396,412.683914579791,1.00162909337236,-0.179552471211997,0.0544766920311285,1.9699724913626,-3.74291832233902,-1.54556739216874,-0.265632657633114,1.14671954726021,3.66034283177379,1307.67212762335,1.00040058715258,-13.3344427228781,0.299583480482603,6.08592551426117,-25.2571546804879,-17.4081738681761,-13.2647211265764,-9.24181953084847,-1.77300542522396,412.683914579791,1.00162909337236,1.26637709386407,0.026900950791633,0.565019536864627,0.258388464011305,0.85181425573142,1.23902363381378,1.65894146492998,2.43837842290837,441.155471034172,1.00090545280597,0.835842477832032,0.00911520754810751,0.17446642106933,0.454330022061427,0.723924291160284,0.848066618047462,0.957764038712024,1.14539464078533,366.345263562989,1.01637073229696,TRUE,"",""
"3",2018-02-21,-0.172702725966735,0.0547496539429311,2.05212979068402,-4.10747567001007,-1.59095777461277,-0.140319759153214,1.17232142579618,3.95977738004429,1404.90478982563,1.00206212625443,-13.3463224462555,0.209864916064413,5.80499235019232,-24.792065840919,-17.3082466714309,-13.2452955309485,-9.31664267614772,-2.24271758453231,765.10954439588,1.00456241063255,-0.172702725966658,0.0547496539429068,2.05212979068311,-4.10747567000825,-1.59095777461206,-0.140319759153152,1.17232142579566,3.95977738004253,1404.90478982563,1.00206212625443,-13.3463224462555,0.209864916064413,5.80499235019232,-24.792065840919,-17.3082466714309,-13.2452955309485,-9.31664267614771,-2.24271758453231,765.10954439588,1.00456241063255,1.2681272159285,0.0198152885504995,0.524142957978524,0.3197643523129,0.895958903088262,1.25104311990547,1.62589628303964,2.35301389824162,699.678789677431,1.00160041804863,0.865774142349052,0.00898363429634398,0.163688150380936,0.520864249799154,0.760280305536969,0.875638234111454,0.978287339163754,1.14990061515077,331.994090856724,1.01902603990122,TRUE,"",""
"4",2018-02-22,-0.207126841535669,0.0689627271777873,2.44724906051845,-5.02491354000509,-1.85032921793899,-0.226770186933939,1.46857619485548,4.36122359883167,1259.29501929612,1.00072090958114,-13.6930193102765,0.272048346028856,6.00967602987154,-25.2337731523292,-17.8675732379664,-13.6878655074294,-9.54465819699894,-2.22240011775388,487.988897848645,1.01147436461721,-0.207126841535577,0.0689627271777567,2.44724906051736,-5.02491354000286,-1.85032921793817,-0.226770186933838,1.46857619485483,4.36122359882974,1259.29501929612,1.00072090958114,-13.6930193102765,0.272048346028856,6.00967602987154,-25.2337731523293,-17.8675732379665,-13.6878655074294,-9.54465819699896,-2.22240011775388,487.988897848645,1.01147436461721,1.290465445274,0.0250046813601995,0.541991145910522,0.282401641962802,0.897638854526053,1.27679949639253,1.67160395183973,2.36291717810142,469.831071240193,1.01013910784125,0.887659868288578,0.00894188600366676,0.157407649972127,0.553211384530526,0.78970318238602,0.897279033416716,0.996515597240001,1.15815512657173,309.879903760997,1.02095462633942,TRUE,"",""
"5",2018-02-23,-1.96291372042841,0.0649147308353917,1.91370168087984,-5.66715430075156,-3.29189991709603,-1.9470726258961,-0.662830715453876,1.68804169634044,869.084401788385,1.00766033432632,-11.7652565010345,0.246105655229631,6.10696274327401,-23.9788231879677,-15.8983444648628,-11.5347425265048,-7.72092188991493,0.514102718624483,615.754159423589,1.00786747881221,-1.96291372042754,0.0649147308353629,1.913701680879,-5.66715430074906,-3.29189991709457,-1.94707262589524,-0.662830715453582,1.68804169633969,869.084401788384,1.00766033432632,-11.7652565010345,0.246105655229631,6.10696274327401,-23.9788231879677,-15.8983444648628,-11.5347425265048,-7.72092188991492,0.514102718624483,615.754159423589,1.00786747881221,1.74735168784407,0.0242186475594965,0.576511645394993,0.643876099655689,1.35009716392259,1.72340238872576,2.14512900813367,2.85310061660428,566.651958727877,1.00626395873636,1.01625754364357,0.00962280363067698,0.154890404078834,0.687984167856509,0.917798989295594,1.02685195601638,1.12602623946908,1.28831044013442,259.087093340817,1.02445958451205,TRUE,"",""
"6",2018-02-24,-2.90198056587157,0.078102980211167,2.39306494649386,-7.7369182586105,-4.49220492406743,-2.96544806790578,-1.24836106188115,1.68496709583563,938.801465877772,1.00240690334711,-6.56925139706258,0.188669856875491,5.47450230695228,-17.1812137260742,-10.1685038569494,-6.65838721222286,-2.98125413331346,4.49493780249355,841.946016000865,0.999309109264419,-2.90198056587028,0.0781029802111323,2.3930649464928,-7.73691825860707,-4.49220492406543,-2.96544806790447,-1.24836106188059,1.68496709583488,938.801465877772,1.00240690334711,-6.56925139706258,0.188669856875491,5.47450230695228,-17.1812137260742,-10.1685038569495,-6.65838721222285,-2.98125413331346,4.49493780249354,841.946016000865,0.999309109264419,2.10248246559121,0.025432861618544,0.691940619746478,0.797610886700675,1.60756587698143,2.08526410206711,2.56289689114116,3.44639036229773,740.196787543307,1.00026064322456,1.14386185462628,0.00935709228298829,0.160840724239616,0.811081706374549,1.04302357390474,1.1550450112979,1.25679980015196,1.43655556344198,295.467838202756,1.01334107253053,TRUE,"",""
"7",2018-02-25,4.35590704508491,0.0699916707660129,2.25707733572672,-0.0987924230670326,2.8160709482032,4.39470357793501,5.83014791105027,8.77094182028053,1039.92054512701,1.00347104185237,-8.92686852049693,0.139075785110164,3.94388986719601,-16.3345610346656,-11.5619383775725,-9.09859890776125,-6.31868283911493,-1.05393437209526,804.167499377157,1.00177323827991,4.35590704508297,0.0699916707659818,2.25707733572572,-0.0987924230669887,2.81607094820195,4.39470357793306,5.83014791104768,8.77094182027664,1039.92054512701,1.00347104185237,-8.92686852049693,0.139075785110164,3.94388986719601,-16.3345610346656,-11.5619383775725,-9.09859890776126,-6.31868283911493,-1.05393437209526,804.167499377158,1.00177323827991,3.62896068981039,0.045615634737102,1.07649424318462,1.5675286464663,2.86917749538617,3.61022029886277,4.33772039133103,5.806840861048,556.924057464154,1.0079245064258,1.14435856298118,0.00937045856959222,0.160844788411242,0.813368830853025,1.04279792725584,1.15565509011729,1.25732167351799,1.43665498437766,294.640401620836,1.01347828684642,TRUE,"",""
"8",2018-02-26,4.83172838306847,0.0759709261515473,2.26588221844831,0.379382901895452,3.33846668884604,4.79138561261074,6.304718521067,9.43705548944465,889.569370343952,1.00406659796818,-7.68688659242422,0.130196360394401,3.70861550801391,-14.9009459921359,-10.285835637307,-7.6178179006184,-5.19356831126362,-0.358460187803234,811.383052806463,1.00310218701988,4.83172838306633,0.0759709261515136,2.2658822184473,0.379382901895283,3.33846668884456,4.79138561260862,6.30471852106421,9.43705548944047,889.569370343954,1.00406659796818,-7.68688659242422,0.130196360394401,3.70861550801391,-14.9009459921359,-10.285835637307,-7.6178179006184,-5.19356831126362,-0.358460187803234,811.383052806464,1.00310218701988,3.74047277864952,0.051436493637258,1.14522480929158,1.61927440048697,2.87947638177415,3.73872363260074,4.5159993834646,6.15310038547158,495.722674547828,1.0077651023555,1.15484083517938,0.00981388438527363,0.165979532705296,0.81075359013531,1.0463778021766,1.16683975719742,1.27238048523801,1.45354817011111,286.040283867394,1.01552198771374,TRUE,"",""
"9",2018-02-27,4.81454559532812,0.0845836399185598,2.30398307880187,0.33600067248239,3.27446923426608,4.81536053154598,6.35013585052366,9.44010740172462,741.969118010347,1.00544410890612,-8.89562665423144,0.140369381297798,3.74553295585632,-15.9896535823824,-11.4224476638533,-8.79806267409015,-6.2681801412624,-1.85335384776725,712.004066309488,1.00736769609095,4.81454559532598,0.0845836399185222,2.30398307880085,0.336000672482241,3.27446923426463,4.81536053154385,6.35013585052084,9.44010740172043,741.969118010347,1.00544410890612,-8.89562665423144,0.140369381297798,3.74553295585632,-15.9896535823824,-11.4224476638533,-8.79806267409015,-6.2681801412624,-1.85335384776725,712.004066309489,1.00736769609095,3.7308672965038,0.0462610714602894,1.17246596512155,1.66254078434745,2.92023383122417,3.66241056959045,4.4534806833715,6.17469473858883,642.346134104401,1.01016471905573,1.1637773445724,0.0104131445399475,0.177394442048255,0.792846433267352,1.0510239489613,1.17696133118392,1.28813991536346,1.48219555027172,290.212573438287,1.01589246666301,TRUE,"",""
"10",2018-02-28,4.3347226267009,0.075840909933415,2.16857430907017,0.0454363311516188,2.89392580172743,4.31927872523104,5.78690645589131,8.4765989635589,817.601250143999,0.999732298260816,-4.32854110141091,0.12071337105634,3.65953573400598,-11.6851270555208,-6.77442151262916,-4.31981222712074,-1.92265874803631,2.77263508781795,919.054419854838,1.00218801730236,4.33472262669898,0.0758409099333813,2.16857430906921,0.0454363311515987,2.89392580172614,4.31927872522912,5.78690645588874,8.47659896355515,817.601250144,0.999732298260816,-4.32854110141091,0.12071337105634,3.65953573400598,-11.6851270555209,-6.77442151262917,-4.31981222712074,-1.92265874803631,2.77263508781795,919.054419854837,1.00218801730236,3.8518908419821,0.0529553083188792,1.19261316715044,1.71275117820553,2.97600610360037,3.78377887905308,4.65875074662461,6.30728927808507,507.201113017965,1.00831935538768,1.17147892178219,0.0110669324330112,0.191532059577922,0.771501084107226,1.04574121426459,1.18679725296042,1.30559701720432,1.516607923902,299.521802460797,1.01543837036099,TRUE,"",""
