"","date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
"1",2018-02-01,0.679074405607379,0.00665338487716627,0.299920717000786,0.0714068635311499,0.471358837757871,0.681160363941678,0.882461504448154,1.26318384296255,2032.01840781474,0.999377721689746,-1.40743188287669,0.0169574282228731,0.648095461745509,-2.68800537746277,-1.83914893867655,-1.40679519643464,-0.9818334080197,-0.131567239131759,1460.68976350562,1.0001732760667,0.994385950398051,5.83024052338878e-05,0.0008373129450577,0.992554087579529,0.993866398055771,0.994418043597339,0.994955066721223,0.995895805882896,206.254136715041,1.02730727089658,0.67907440560703,0.00665338487716286,0.299920717000632,0.0714068635311133,0.471358837757629,0.681160363941328,0.882461504447701,1.2631838429619,2032.01840781474,0.999377721689746,-1.40743188287669,0.0169574282228731,0.648095461745509,-2.68800537746276,-1.83914893867655,-1.40679519643464,-0.981833408019701,-0.131567239131759,1460.68976350562,1.0001732760667,5.18959251890105,0.0321674528641673,1.26605514694199,2.60569600048386,4.32770887878917,5.16853358083152,6.03502406528059,7.68515054114212,1549.07305498387,0.998778587334313,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"2",2018-02-02,0.447458921022975,0.00725459446579448,0.28680727968553,-0.11999517563996,0.251376989734071,0.454586916976398,0.634351358340458,0.996960746317821,1562.98230089923,0.999128125433648,-1.48361632235674,0.0140545536003427,0.561834452256286,-2.57448134751842,-1.84447125682251,-1.48076718036619,-1.12107800866651,-0.401856325937415,1598.02151388559,0.999231252221975,0.991284872349107,7.79231636258741e-05,0.00135553915699797,0.988399350178106,0.990458603423409,0.991305921318856,0.99224025095744,0.993708449373928,302.615369976962,1.0197483695257,0.447458921022745,0.00725459446579075,0.286807279685383,-0.119995175639898,0.251376989733942,0.454586916976165,0.634351358340133,0.99696074631731,1562.98230089923,0.999128125433648,-1.48361632235674,0.0140545536003427,0.561834452256286,-2.57448134751842,-1.84447125682251,-1.48076718036619,-1.12107800866651,-0.401856325937415,1598.02151388559,0.999231252221975,4.50135629464126,0.0286546481740441,1.1586182173493,2.19300991267496,3.73695623843071,4.51070394601031,5.31999689478391,6.76874185634896,1634.89755583754,0.999254221342095,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"3",2018-02-03,0.443337648781186,0.00847589384877295,0.304279239039115,-0.152273591970577,0.242011830534258,0.437941353526217,0.644993577463071,1.06380862038353,1288.76467898779,1.00081215167927,-1.23306401979575,0.0146470886823415,0.550297117680497,-2.30742469694658,-1.59672971728694,-1.24922857730411,-0.861970329362882,-0.0963805453117178,1411.53565923533,1.00154616258497,0.994784876162044,4.01119224549824e-05,0.000805652570155142,0.993026898898648,0.994249787798859,0.994827241144278,0.995352730753483,0.996241320011576,403.411839331368,1.01113502354356,0.443337648780959,0.0084758938487686,0.304279239038959,-0.152273591970499,0.242011830534134,0.437941353525992,0.64499357746274,1.06380862038298,1288.76467898779,1.00081215167927,-1.23306401979575,0.0146470886823415,0.550297117680497,-2.30742469694659,-1.59672971728694,-1.24922857730411,-0.861970329362883,-0.0963805453117179,1411.53565923533,1.00154616258497,5.17696426578962,0.0280016359341225,1.21343055946063,2.85973653493563,4.33342302454797,5.15315322901604,6.04679123497949,7.45698253174041,1877.85928900298,0.999150835671493,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"4",2018-02-04,0.158785111972306,0.00663270681782646,0.292160921971102,-0.421472332694643,-0.0417961340319071,0.158747773178383,0.370492109703135,0.705712992356881,1940.27215472688,0.999835332177281,-1.40884915002141,0.024084556699422,0.812138057742563,-2.97792059984082,-1.96318004884242,-1.39194898555028,-0.876691582439986,0.225404631539571,1137.05745734231,1.00255975179886,0.994761451555041,4.87326257571003e-05,0.000796706706618911,0.993149670220242,0.994240187246235,0.994812107879389,0.995318558772043,0.996213092431841,267.274374419525,1.01556660666267,0.158785111972225,0.00663270681782306,0.292160921970952,-0.421472332694427,-0.0417961340318857,0.158747773178301,0.370492109702945,0.705712992356519,1940.27215472688,0.999835332177281,-1.40884915002141,0.024084556699422,0.812138057742563,-2.97792059984082,-1.96318004884242,-1.39194898555028,-0.876691582439987,0.225404631539571,1137.05745734231,1.00255975179886,5.14523968878256,0.0392138703100732,1.39106070423623,2.34330097169264,4.21547048869967,5.1311987192664,6.06716463979446,7.9072888408787,1258.38272773027,1.00149339582435,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"5",2018-02-06,0.0512206495277494,0.00638253200646895,0.294268507277801,-0.54932425554974,-0.151427376084586,0.0512273172394007,0.256463659280754,0.613444625454446,2125.69802871277,1.0016570070749,-1.10147665330846,0.0147916783531565,0.593333860446874,-2.24549349736111,-1.52389235700649,-1.09513460657168,-0.684718719169744,0.0883869793705392,1609.02709680291,1.0024306434524,0.941957020162629,0.00045603898014603,0.00916270062777539,0.922773594043186,0.935955711247633,0.942178708811998,0.948615048751675,0.958362469935927,403.685418625658,1.01214752395311,0.0512206495277231,0.00638253200646568,0.29426850727765,-0.549324255549458,-0.151427376084509,0.0512273172393744,0.256463659280623,0.613444625454131,2125.69802871277,1.0016570070749,-1.10147665330846,0.0147916783531565,0.593333860446874,-2.24549349736111,-1.52389235700649,-1.09513460657169,-0.684718719169745,0.0883869793705391,1609.02709680291,1.0024306434524,4.57741677658502,0.0364022056198298,1.44074854495574,1.87219126152291,3.55453538409572,4.53254546016626,5.59968418381169,7.42729034116182,1566.46603376206,1.00244956487435,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"6",2018-02-07,0.0798690412642057,0.0064816710311494,0.287956347966954,-0.48293417544838,-0.114487698210532,0.0737854483801439,0.271607575500256,0.653485603469911,1973.69183052298,0.999104365584887,-1.10397486940797,0.0142630591379441,0.578997448252822,-2.22833720854927,-1.49699517420355,-1.11683581685753,-0.729502756010876,0.0627455832136566,1647.88891992338,0.998874072133312,0.95218741504642,0.000502665151699477,0.00741560721561996,0.936708114207404,0.947337685456722,0.952555577732363,0.957325938099595,0.965483929302691,217.638578618185,1.03081815948343,0.0798690412641647,0.00648167103114607,0.287956347966806,-0.482934175448133,-0.114487698210473,0.073785448380106,0.271607575500117,0.653485603469575,1973.69183052299,0.999104365584887,-1.10397486940797,0.0142630591379441,0.578997448252822,-2.22833720854927,-1.49699517420354,-1.11683581685753,-0.729502756010876,0.0627455832136567,1647.88891992338,0.998874072133312,4.3632971749929,0.0314195447558072,1.35902544730539,1.73806161134958,3.46196942761215,4.34787266626707,5.32023590777118,7.03737669186962,1870.92079151718,0.999253087283501,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"7",2018-02-08,0.0636018990648146,0.00737359826311791,0.295931289183694,-0.521219223433633,-0.1409392257755,0.0572209570745814,0.261707638121203,0.639999982907759,1610.73029771249,1.00080031923196,-0.303904312666366,0.0115904225822667,0.499537333880856,-1.28750567578839,-0.626651075788026,-0.301137804259289,0.034432636066501,0.66417847835355,1857.53652579041,0.999802664801701,0.992043633332091,6.54278030346616e-05,0.00125423278205374,0.989459946114207,0.991212542740324,0.992107492794422,0.992928472764995,0.994265736391806,367.478233827328,1.01371256881032,0.063601899064782,0.00737359826311413,0.295931289183543,-0.521219223433365,-0.140939225775428,0.057220957074552,0.261707638121069,0.63999998290743,1610.73029771249,1.00080031923196,-0.303904312666366,0.0115904225822667,0.499537333880856,-1.28750567578839,-0.626651075788027,-0.301137804259288,0.0344326360665011,0.664178478353549,1857.53652579041,0.999802664801701,4.43647979559563,0.0317077463147588,1.24319750993104,2.03828952074026,3.60427892896877,4.43911223448108,5.25048935059038,6.90459360452408,1537.26773987624,1.00095769358171,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"8",2018-02-09,0.294873849580346,0.00765416534786345,0.288566052146416,-0.262356173373137,0.0977458728173219,0.297540798234075,0.492317624682292,0.847995015811279,1421.32958621301,0.999965607180022,-0.872033686557925,0.0175754982554848,0.6145241848857,-2.05951666021921,-1.30707322464676,-0.873118157548653,-0.459583698160386,0.282839953975188,1222.53884442076,0.99994157970314,0.983330712852664,0.000106159370395329,0.00254701626550219,0.978090777727132,0.981760829666837,0.98343873618487,0.985154556499735,0.987895128168826,575.634438374872,1.00226577390525,0.294873849580194,0.00765416534785952,0.288566052146268,-0.262356173373002,0.0977458728172718,0.297540798233922,0.492317624682039,0.847995015810843,1421.32958621301,0.999965607180022,-0.872033686557925,0.0175754982554849,0.6145241848857,-2.0595166602192,-1.30707322464676,-0.873118157548653,-0.459583698160386,0.282839953975187,1222.53884442076,0.99994157970314,4.83609763854574,0.039662079477646,1.42702124806996,2.12556694726837,3.86031306875225,4.83756184428634,5.80001793312943,7.68376475649244,1294.52343962708,0.999378205510842,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"9",2018-02-10,0.221351193925753,0.00651428571305218,0.298524054106819,-0.380630666863537,0.0282430031552689,0.221477673424455,0.421726325589578,0.806870943656817,2100.02786183821,0.999697520582668,-1.22618297936105,0.0168799103834108,0.588424835889545,-2.40752444687228,-1.60585198639978,-1.21166927955976,-0.838577059220895,-0.099154660338644,1215.18308763318,1.00272659472042,0.918124322954462,0.000743091594642301,0.0129295089789289,0.89033141717072,0.909914580750822,0.918874312151798,0.926956250696084,0.941781967765997,302.746664077455,1.01296932577414,0.221351193925639,0.00651428571304884,0.298524054106665,-0.380630666863342,0.0282430031552544,0.221477673424342,0.421726325589362,0.806870943656403,2100.02786183821,0.999697520582668,-1.22618297936105,0.0168799103834108,0.588424835889545,-2.40752444687227,-1.60585198639977,-1.21166927955976,-0.838577059220895,-0.0991546603386442,1215.18308763318,1.00272659472042,4.59624467795852,0.0415854561898213,1.40076293617184,1.84372866215008,3.63789142467739,4.58114955493457,5.56270214507702,7.33603358926089,1134.60931241372,1.00451109537828,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
"10",2018-02-12,0.00985011543962085,0.00870962325250312,0.305788709215308,-0.569355548656075,-0.196699717879794,-0.00286974718584693,0.220256780167788,0.61124132025782,1232.6624108078,1.00398264030442,-0.591255003923414,0.015253568905356,0.555806673280296,-1.70002226559875,-0.964563427922009,-0.585410299248172,-0.207447629090606,0.472389206274473,1327.71412986438,1.00264164295968,0.990650727252526,8.66767502055351e-05,0.00146300154370659,0.987556982617345,0.989710220776561,0.990756347503941,0.991678578261794,0.993204759841148,284.894673176442,1.02005647403693,0.0098501154396158,0.00870962325249866,0.305788709215151,-0.569355548655783,-0.196699717879693,-0.00286974718584545,0.220256780167674,0.611241320257507,1232.6624108078,1.00398264030442,-0.591255003923414,0.015253568905356,0.555806673280296,-1.70002226559875,-0.964563427922008,-0.585410299248173,-0.207447629090605,0.472389206274474,1327.71412986438,1.00264164295968,4.42943119554189,0.0373345544273786,1.37893788873095,1.74853051387661,3.47651612667909,4.42649164744849,5.3811937909077,7.02419439245987,1364.16676411671,1.00228715849542,1.39877020410692,0.00118572956267342,0.0410082361908813,1.31336086867677,1.37258785383111,1.39925093646975,1.42532662904786,1.47821076503448,1196.10934841958,1.00367894350112,TRUE,"",""
