"date","GPP","ER","Uaut_gNm2day","HR","Uhet_gNm2day","U_gNm2day"
2018-03-01,18.2606859554918,2.9933991915883,0.456517148887295,-0.658737999510061,-0.032936899975503,0.423580248911792
2018-03-02,10.122475529896,0.21193911475334,0.253061888247401,-1.81255599122587,-0.0906277995612933,0.162434088686108
2018-03-03,5.83290384289333,1.0955195665365,0.145822596072333,-0.0710612020421628,-0.00355306010210814,0.142269535970225
2018-03-04,9.7615962865662,0.430402848063963,0.244039907164155,-1.52191640924928,-0.0760958204624639,0.167944086701691
2018-03-05,4.23617468404253,1.73254295589106,0.105904367101063,0.88530801908255,0.0442654009541275,0.150169768055191
2018-03-06,4.09396748195883,1.80266499011859,0.102349187048971,0.983871493726822,0.0491935746863411,0.151542761735312
2018-03-07,5.69390278637972,3.13610378376059,0.142347569659493,1.99732322648464,0.0998661613242322,0.242213730983725
2018-03-08,9.8114006026378,3.19533352041163,0.245285015065945,1.23305339988407,0.0616526699942037,0.306937685060149
2018-03-09,NA,NA,NA,NA,NA,NA
2018-03-10,NA,NA,NA,NA,NA,NA
2018-03-11,5.04975078812356,11.824387342906,0.126243769703089,10.8144371852813,0.540721859264067,0.666965628967156
2018-03-12,9.14033786500149,3.77918908764236,0.228508446625037,1.95112151464206,0.097556075732103,0.32606452235714
2018-03-13,13.0753355951001,1.55994634357656,0.326883389877501,-1.05512077544345,-0.0527560387721726,0.274127351105329
2018-03-14,11.0046728457608,1.38741240474406,0.275116821144019,-0.8135221644081,-0.040676108220405,0.234440712923614
2018-03-15,12.4057943163041,0.523913178184834,0.310144857907603,-1.95724568507599,-0.0978622842537993,0.212282573653803
2018-03-16,4.08962483799852,2.56519131463058,0.102240620949963,1.74726634703088,0.087363317351544,0.189603938301507
2018-03-17,9.92018645637117,7.12339134022153,0.248004661409279,5.1393540489473,0.256967702447365,0.504972363856644
2018-03-18,8.73336899504026,1.83770445127796,0.218334224876007,0.0910306522699087,0.00455153261349543,0.222885757489502
2018-03-19,4.86982851087706,10.7394137132986,0.121745712771927,9.76544801112316,0.488272400556158,0.610018113328085
2018-03-20,7.82376746096366,8.89042987550858,0.195594186524091,7.32567638331585,0.366283819165793,0.561878005689884
2018-03-21,14.7419176014367,2.38252627724625,0.368547940035917,-0.565857243041089,-0.0282928621520545,0.340255077883862
2018-03-22,13.1424755829003,1.53232922625681,0.328561889572506,-1.09616589032324,-0.0548082945161619,0.273753595056344
2018-03-23,6.74527708804261,7.20406280083963,0.168631927201065,5.8550073832311,0.292750369161555,0.46138229636262
2018-03-24,11.7915571436802,10.8437588371564,0.294788928592004,8.4854474084204,0.42427237042102,0.719061299013024
2018-03-25,9.65674766036641,4.86155926485811,0.24141869150916,2.93020973278483,0.146510486639241,0.387929178148401
2018-03-26,8.11910057474967,11.9818198671447,0.202977514368742,10.3579997521948,0.51789998760974,0.720877501978482
2018-03-27,12.2971162052518,8.46649002907133,0.307427905131295,6.00706678802097,0.300353339401049,0.607781244532344
2018-03-28,11.8972842907091,2.15706811329264,0.297432107267727,-0.222388744849178,-0.0111194372424589,0.286312670025268
2018-03-29,12.564926460085,4.32800403811103,0.314123161502125,1.81501874609402,0.0907509373047012,0.404874098806826
2018-03-30,NA,NA,NA,NA,NA,NA
2018-03-31,NA,NA,NA,NA,NA,NA
2018-04-01,NA,NA,NA,NA,NA,NA
2018-04-02,NA,NA,NA,NA,NA,NA
2018-04-03,NA,NA,NA,NA,NA,NA
2018-04-04,NA,NA,NA,NA,NA,NA
2018-04-05,NA,NA,NA,NA,NA,NA
2018-04-06,NA,NA,NA,NA,NA,NA
2018-04-07,NA,NA,NA,NA,NA,NA
2018-04-08,NA,NA,NA,NA,NA,NA
2018-04-09,NA,NA,NA,NA,NA,NA
2018-04-10,10.4291940696708,0.373200795097922,0.26072985174177,-1.71263801883624,-0.085631900941812,0.175097950799958
2018-04-11,10.8123666036266,1.616990053194,0.270309165090665,-0.545483267531322,-0.0272741633765661,0.243035001714099
2018-04-12,12.3637148968648,4.85117899694317,0.309092872421621,2.3784360175702,0.11892180087851,0.428014673300131
2018-04-13,8.05108309478283,10.409736552162,0.201277077369571,8.79951993320541,0.43997599666027,0.641253074029841
2018-04-14,6.54040956015179,11.8195496318829,0.163510239003795,10.5114677198525,0.525573385992626,0.689083624996421
2018-04-15,5.09911215982105,8.43345530163716,0.127477803995526,7.41363286967295,0.370681643483648,0.498159447479174
2018-04-16,9.47405932404097,4.79923048912606,0.236851483101024,2.90441862431786,0.145220931215893,0.382072414316917
2018-04-17,8.93680461186476,2.44946188270271,0.223420115296619,0.662100960329756,0.0331050480164878,0.256525163313107
2018-04-18,9.4271566247102,6.91765550950892,0.235678915617755,5.03222418456688,0.251611209228344,0.487290124846099
2018-04-19,15.54759330679,9.85797245515984,0.388689832669749,6.74845379380184,0.337422689690092,0.726112522359841
2018-04-20,NA,NA,NA,NA,NA,NA
2018-04-21,NA,NA,NA,NA,NA,NA
2018-04-22,NA,NA,NA,NA,NA,NA
2018-04-23,NA,NA,NA,NA,NA,NA
2018-04-24,NA,NA,NA,NA,NA,NA
2018-04-25,NA,NA,NA,NA,NA,NA
2018-04-26,NA,NA,NA,NA,NA,NA
2018-04-27,NA,NA,NA,NA,NA,NA
2018-04-28,NA,NA,NA,NA,NA,NA
2018-04-29,NA,NA,NA,NA,NA,NA
2018-04-30,NA,NA,NA,NA,NA,NA
2018-05-01,NA,NA,NA,NA,NA,NA
2018-05-02,7.33816748572188,16.8121725257031,0.183454187143047,15.3445390285587,0.767226951427935,0.950681138570982
2018-05-03,-0.669080004817228,4.95934571106425,-0.0167270001204307,5.0931617120277,0.254658085601385,0.237931085480954
2018-05-04,-3.28226994067857,17.5044598880628,-0.0820567485169642,18.1609138761985,0.908045693809925,0.82598894529296
2018-05-05,-1.66332349618573,10.4234751477475,-0.0415830874046432,10.7561398469847,0.537806992349235,0.496223904944592
2018-05-06,-5.68052375111575,2.3753575307074,-0.142013093777894,3.51146228093055,0.175573114046527,0.0335600202686336
2018-05-07,9.64597108140901,12.5170084410516,0.241149277035225,10.5878142247698,0.52939071123849,0.770539988273715
2018-05-08,3.19117041741611,14.4787405910924,0.0797792604354028,13.8405065076092,0.69202532538046,0.771804585815862
2018-05-09,1.14623426097276,12.912428651434,0.0286558565243189,12.6831817992395,0.634159089961974,0.662814946486293
2018-05-10,1.69646520541757,13.268940735294,0.0424116301354393,12.9296476942105,0.646482384710526,0.688894014845965
2018-05-11,2.96343731435689,13.5151164869109,0.0740859328589223,12.9224290240396,0.646121451201978,0.7202073840609
2018-05-12,4.33570377122344,14.6964045457878,0.108392594280586,13.8292637915431,0.691463189577155,0.799855783857741
2018-05-13,8.30432280396567,15.3320470892077,0.207608070099142,13.6711825284145,0.683559126420727,0.891167196519868
2018-05-14,10.7501657802079,16.8762737329733,0.268754144505198,14.7262405769317,0.736312028846584,1.00506617335178
2018-05-15,16.2857811939256,12.4515437315404,0.407144529848141,9.19438749275531,0.459719374637765,0.866863904485906
2018-05-16,29.4866392430028,12.309388176826,0.73716598107507,6.41206032822541,0.320603016411271,1.05776899748634
2018-05-17,17.0031183232427,8.65762378714999,0.425077958081068,5.25700012250144,0.262850006125072,0.68792796420614
2018-05-18,15.9582109059438,5.55213323309726,0.398955272648594,2.36049105190851,0.118024552595425,0.51697982524402
2018-05-19,16.8340202560929,10.5670049408397,0.420850506402323,7.20020088962115,0.360010044481058,0.780860550883381
2018-05-20,10.7966554607932,14.9387956639082,0.26991638651983,12.7794645717496,0.638973228587478,0.908889615107307
2018-05-21,12.6330813432909,8.10452304246803,0.315827033582271,5.57790677380986,0.278895338690493,0.594722372272764
2018-05-22,20.357114537925,1.05639832901134,0.508927863448126,-3.01502457857367,-0.150751228928684,0.358176634519443
2018-05-23,14.8778634985914,5.21771709990941,0.371946587464785,2.24214440019113,0.112107220009557,0.484053807474342
2018-05-24,12.5740510194366,18.2668548930021,0.314351275485916,15.7520446891147,0.787602234455737,1.10195350994165
2018-05-25,10.7214531877785,12.8871198679885,0.268036329694463,10.7428292304328,0.537141461521639,0.805177791216102
2018-05-26,14.5179661569655,13.7625277475339,0.362949153924137,10.8589345161408,0.542946725807042,0.90589587973118
2018-05-27,11.9907238651877,17.6127511824757,0.299768096629692,15.2146064094381,0.760730320471907,1.0604984171016
2018-05-28,11.0157765761507,18.9089713674082,0.275394414403768,16.705816052178,0.835290802608901,1.11068521701267
2018-05-29,2.57477638613856,7.17040054161798,0.0643694096534639,6.65544526439027,0.332772263219514,0.397141672872978
2018-05-30,12.9458159793947,19.7060227725193,0.323645399484866,17.1168595766404,0.855842978832019,1.17948837831689
2018-05-31,NA,NA,NA,NA,NA,NA
