"date","GPP","ER","Uaut_gNm2day","HR","Uhet_gNm2day","U_gNm2day"
2018-05-03,4.81433963055116,10.378280691354,0.120358490763779,9.41541276524382,0.470770638262191,0.59112912902597
2018-05-04,1.25692159173722,14.5681129026423,0.0314230397934306,14.3167285842948,0.715836429214741,0.747259469008172
2018-05-05,1.01487351979457,13.7573969222213,0.0253718379948643,13.5544222182623,0.677721110913117,0.703092948907982
2018-05-06,0.878955065962868,13.3067355871217,0.0219738766490717,13.1309445739291,0.656547228696456,0.678521105345528
2018-05-07,14.2853604017069,13.5326305535828,0.357134010042673,10.6755584732414,0.53377792366207,0.890911933704742
2018-05-08,1.82958747101619,13.7522689716458,0.0457396867754047,13.3863514774425,0.669317573872127,0.715057260647532
2018-05-09,1.27105569569639,12.6232769343568,0.0317763923924098,12.3690657952175,0.618453289760874,0.650229682153284
2018-05-10,0.634655581573316,12.0815587311641,0.0158663895393329,11.9546276148495,0.597731380742473,0.613597770281806
2018-05-11,0.63996354316107,10.6310997873476,0.0159990885790267,10.5031070787154,0.525155353935771,0.541154442514797
2018-05-12,1.39745126036431,10.4669456371067,0.0349362815091077,10.1874553850338,0.509372769251691,0.544309050760798
2018-05-13,2.16320944797878,9.75840135676009,0.0540802361994695,9.32575946716434,0.466287973358217,0.520368209557686
2018-05-14,2.91627498753771,10.528983995259,0.0729068746884428,9.94572899775144,0.497286449887572,0.570193324576015
2018-05-15,3.78910744393419,9.51160982975975,0.0947276860983548,8.75378834097291,0.437689417048646,0.532417103147
2018-05-16,4.03515485747205,16.992886646144,0.100878871436801,16.1858556746495,0.809292783732477,0.910171655169279
2018-05-17,0.866058314827849,14.2724727626686,0.0216514578706962,14.099261099703,0.704963054985151,0.726614512855847
2018-05-18,-5.99782763793585,6.12800532065044,-0.149945690948396,7.32757084823761,0.36637854241188,0.216432851463484
2018-05-19,12.183290373732,9.4273076879471,0.3045822593433,6.9906496132007,0.349532480660035,0.654114740003335
2018-05-20,6.92793850460801,9.31133259450294,0.1731984626152,7.92574489358134,0.396287244679067,0.569485707294267
2018-05-21,3.13675990164378,1.15980498589504,0.0784189975410944,0.532453005566282,0.0266226502783141,0.105041647819409
2018-05-22,15.1538778239215,0.422585631891078,0.378846945598038,-2.60818993289323,-0.130409496644661,0.248437448953377
2018-05-23,10.3258844327966,4.5979696284203,0.258147110819915,2.53279274186098,0.126639637093049,0.384786747912964
2018-05-24,10.3067987402925,9.76233495098266,0.257669968507313,7.70097520292416,0.385048760146208,0.642718728653521
2018-05-25,8.17120713381361,7.40965740343907,0.20428017834534,5.77541597667634,0.288770798833817,0.493050977179157
2018-05-26,10.4457425935907,8.42968684507066,0.261143564839767,6.34053832635253,0.317026916317626,0.578170481157393
2018-05-27,9.75525423869257,11.2552886292229,0.243881355967314,9.30423778148439,0.465211889074219,0.709093245041533
2018-05-28,8.70294802088546,13.2758591659888,0.217573700522136,11.5352695618117,0.576763478090584,0.794337178612721
2018-05-29,2.4415945042976,5.64055348178929,0.0610398626074401,5.15223458092977,0.257611729046488,0.318651591653928
2018-05-30,8.64440803421345,12.1692250695977,0.216110200855336,10.440343462755,0.522017173137749,0.738127373993086
2018-05-31,NA,NA,NA,NA,NA,NA
