"date","K600_daily_50pct","depth_m","Q_m3s","A_m2","v_ms","v_mday","O2TurnL_m","O2TurnL_km"
2018-03-26,2.74102412018825,1.24565025039447,44.2449927083333,262.707637808193,0.168419133442314,14551.413129416,15926.251457156,15.926251457156
2018-03-27,0.240166588612416,1.24693202436644,44.389525,262.977963938882,0.168795606807255,14583.9404281468,182172.805706324,182.172805706324
2018-03-28,1.58037159357157,1.23826951406248,43.305534375,261.151040515776,0.165825624471842,14327.3339543672,27197.402204607,27.197402204607
2018-03-29,2.97967389404799,1.23431652296284,42.8453802083333,260.317354692863,0.164589027338898,14220.4919620808,14317.4982911587,14.3174982911587
2018-03-30,1.26354305459207,1.21735757256933,40.9295833333333,256.740712054872,0.159419918273755,13773.8809388524,32702.9954906428,32.7029954906428
2018-03-31,1.55658641752345,1.1973148619274,38.609646875,252.513704380489,0.152901193896482,13210.663152656,25460.8346904524,25.4608346904524
2018-04-01,1.81049925765714,1.18414916685368,37.1967614583333,249.737059289441,0.148943699281823,12868.7356179495,21323.5143237819,21.3235143237819
2018-04-02,1.27146543109793,1.18104136649116,36.8560864583333,249.081624192986,0.147967906415198,12784.4271142732,30164.6276845301,30.1646276845301
2018-04-03,1.32662851361209,1.18537250759442,37.332453125,249.995061851662,0.149332762209326,12902.3506548857,29177.0089120633,29.1770089120633
2018-04-04,1.34459707425601,1.18925480170217,37.7395,250.813837678987,0.150468173324241,13000.4501752145,29005.9760446999,29.0059760446999
2018-04-05,2.13334186630177,1.19055489661465,37.8796114583333,251.08802769603,0.150861878226193,13034.466278743,18329.644889038,18.329644889038
2018-04-06,2.48349857630328,1.17979701620081,36.7248208333333,248.819190716752,0.147596416207059,12752.3303602899,15404.4747381397,15.4044747381397
2018-04-07,2.168411257792,1.18359696795614,37.1289197916667,249.620600541949,0.14874140880623,12851.2577208583,17779.7329837848,17.7797329837848
2018-04-08,2.41429464616141,1.18860437403605,37.66429375,250.676662484204,0.150250499495035,12981.643156371,16130.9761967262,16.1309761967262
2018-04-09,2.39568451815176,1.17929546421391,36.6687729166667,248.713413402714,0.147433837262701,12738.2835394974,15951.537161485,15.951537161485
2018-04-10,2.57627344534015,1.18803065388086,37.6023427083333,250.555664903473,0.15007580340608,12966.5494142853,15099.1923288329,15.0991923288329
2018-04-11,2.32283548777218,1.18927267663929,37.7350822916667,250.817607503227,0.150448298535744,12998.7329934883,16788.1880510901,16.7881880510901
2018-04-12,1.96398869830735,1.17595647240785,36.3251385416667,248.009220030816,0.146466887550201,12654.7390843374,19330.1607518064,19.3301607518064
2018-04-13,2.25159420476863,1.16573704358503,35.2588333333333,245.853942492082,0.143413739783607,12390.9471173037,16509.5652108106,16.5095652108106
2018-04-14,1.06992513382043,1.15097568255163,33.8149770833333,242.74077145014,0.139304892545747,12035.9427159525,33747.9950759971,33.7479950759971
2018-04-15,1.34171544125389,1.16073952727305,34.8635875,244.799966301887,0.142416635209035,12304.7972820607,27512.832237873,27.512832237873
2018-04-16,1.30675417887498,1.1712896816634,35.85763125,247.024993862811,0.145157907664655,12541.6432222262,28792.6606816524,28.7926606816524
2018-04-17,0.305965977195682,1.17276980910606,35.996253125,247.337152740468,0.145535164152112,12574.2381827425,123290.553067283,123.290553067283
2018-04-18,2.58581658271443,1.13675414235263,32.3725958333333,239.741448622169,0.135031284825313,11666.7030089071,13535.4182739366,13.5354182739366
2018-04-19,3.01089925467049,1.14957277610919,33.6232489583333,242.444898481429,0.138684085204246,11982.3049616469,11938.9298161272,11.9389298161272
2018-04-20,2.88948808987676,1.15083385713128,33.75450625,242.710860468987,0.139072912455489,12015.8996361543,12475.4620151421,12.4754620151421
2018-04-21,2.54194228580525,1.13777080609614,32.462553125,239.955863005675,0.135285517588008,11688.6687196039,13794.9655091022,13.7949655091022
2018-04-22,2.6096357947787,1.16998817398632,35.6983375,246.750505893716,0.144673816860893,12499.8177767811,14369.6118076597,14.3696118076597
2018-04-23,3.02694988208633,1.16536524909625,35.22934375,245.775531034399,0.143339508216012,12384.5335098634,12274.2701322766,12.2742701322766
2018-04-24,2.87910531707342,1.15768777304838,34.4506375,244.156351335904,0.141100722186841,12191.102396943,12703.0112354506,12.7030112354506
2018-04-25,0.911997985878939,1.16686688981424,35.43286875,246.092227061822,0.143982071977831,12440.0510188846,40921.3108301839,40.9213108301839
2018-04-26,1.31495959870594,1.2092619371241,39.9502875,255.033342539473,0.156647311689517,13534.3277299742,30877.7419700806,30.8777419700806
2018-04-27,1.8952927660062,1.20382942342412,39.3765864583333,253.887625400147,0.155094547819228,13400.1689315813,21210.7108283092,21.2107108283092
2018-04-28,1.32107766449422,1.23667769311829,43.12855,260.815325478648,0.165360489920792,14287.1463291564,32444.2991804566,32.4442991804566
2018-04-29,1.30105640767679,1.17913956624196,36.6525635416667,248.680534520429,0.147388148462644,12734.3360271724,29363.0682390887,29.3630682390887
2018-04-30,1.26154629492484,1.19606350271458,38.4769322916667,252.249792722506,0.152535040272538,13179.0274795472,31340.1756223281,31.3401756223281
